IDREVIEW,HOTELID,REVIEW
30,616,"May 4 2008 	Goodf hotel for category	A very good hotel in central area of London. Very clean, a large and comfortable bad, room large enough, friendly staff. Breakfast is good. London, in the morning rush, is a noisy city but the hotel rooms are well isolated even the front street rooms are OK. Hotel is near London Tower and London Bridge (2 minutes walk). Tower Hill underground station is there and you can go everywhere in Central Area of London in few minutes. When I return in London of course I will stay there."
31,616,"Apr 29 2008 	Fantastic Hotel.	We have just had a fantastic weekend away in London.It was my 2nd Visit to the Chamberlain and it was just as fantastic as the first stay I had.The reception area is great, all the staff were very friendly and helpfull and we did request our room to be ready for 11-00 and yes we did arrive at 11.00 and the room was ready.How fantastic is that, it meant we could unpack and freshen up and go and see off for our visit to the houses of parliment which again I recommend to you all.Our room was lovely and also so quiet.Breakfast is great and the dining room had been redecorated and was nice before but even nicer this time.It also great that for a London Hotel check out time is 11-00.I cant fault the place its so handy for buses, and tube.Also recommend for anyone going to london order your Oyster card before you go and that is so handy for using around London and cheaper of course.The surrounding area was different this time because I went for 2 nights this time the area on Friday night was busy, not rowdy had a good atmopshere. Then come Saturday completely different everything was closed so was extra quiet.Cant wait to go back it wont be very long.Great value for money for Weekend rates."
32,616,"Apr 5 2008 	Excellent service	I go to London on a regular basis and I must say that this is the best hotel I've stayed at in this price range. The room was clean , quiet and comfortabe and I have rarely come across such professional, friendly service! The only minus is the area on a weekend as most places are shut for business (the hotel is in the financial district of London) but the tube station is nearby so not a big problem. However, more and more places seem to stay open for the tourist in the City these days so you won't be totally stuck for places to eat/ drink. Liverpool street station is very close. Highly recommended!!!"
33,616,"Mar 31 2008 	An enjoyable stay	My partner and I stayed at this hotel for one night, at the weekend. I thought it was very good value for money - having got a deal for bed and breakfast for 80. Normally, the rates are much higher and do not include breakfast, so felt we did very well!The hotel was nice, the staff very polite, and the rooms clean. Breakfast was a continental buffet, which was tasty. The only downsides I felt were the fact that not all the channels worked on the television, and the much-hyped tv in the bathroom didn't work. This wasn't too much of an issue for us as we were only there the one night and went out, but if we had been looking to stay in and relax, I would have felt cheated. All in all, I enjoyed my stay. I would not, however, pay full weekday prices that don't include breakfast."
34,616,"Feb 26 2008 	very good	very clean hotel ,helpfull staff ,only one minute from aldgate tube station,food good,b&amp;b only 190 for fri/sat"
35,616,"Jan 10 2008 	Brilliant small hotel	My girlfriend and I stayed at this hotel for a blissful two nights last week.It was easy enough to find (although the area wasn't one that I was familiar with). Also, it's only 5-6 stops away from Westminster on the underground, so perfect for those travelling into the heart of the city.We were greeted at reception by friendly and efficient staff, who didn't bat an eyelid at our request to check in 3 hours early.The room was spacious, well furnished and clean. The much vaunted television in the bathroom was in full working order and the only complaint I could make is that some of the hotel furnishings are a little dated (while well maintained!) Great choice of TV channels for those with kids, or those tired after a day of exploring Very quiet for London and slept well.Our rate included free continental breakfast, which was tasty if unimaginative and was served by very friendly staff.Much better than most hotels in London, even those with and extra star and a steeper price!"
36,616,"Dec 30 2007 	Great find	This was a surprisingly good place for a night in the City. Room was bigger than most City hotels, nicely appointed and with a lovely bathroom. No complaints at all, and the added benefit of being able to park right outside if you stay on a Sunday as we did."
37,616,"Nov 30 2007 	Fantastic Weekend Rates	This hotel offers fantastic weekend rates (65GBP for a regular room, 75GPB for a deluxe room). In addition, they include a full English breakfast (including a continental buffet) on Saturday, Sunday, and Monday mornings in the room price. The rates during the week are in the 200GBP range, and it definitely felt like we were getting a MUCH nicer room for a very cheap price (this IS London after all - 75GBP will only get you into an IBIS here with no free breakfast).We made our reservation on the hotel website 2 hours before arriving. When we got there they didn't have a copy of it yet (I'm assuming it gets faxed from a central office as they checked the fax machine) but went ahead and gave me a room at the rate shown on the printout I'd brought. (Take a printout of your internet reservation with you - ALWAYS, to any hotel - to make sure you get the rate shown on the web.)We went ahead and paid for the deluxe room which was very nice. No additional charge for our infant daughter to share our room. No view to speak of - the building next door - but we don't spend much time in our hotel room during the day to enjoy the view anyway. We were in room 101. Nice electronic room temperature controls. Funny little TV screen in the bathroom so you can watch TV from the tub! The room had a tub AND separate walk-in shower, heated towel rail, and nice bathroom amenities (i.e. soaps). Breakfast was great - they don't officially start until 7am but around 6:45 when we came downstairs they went ahead and got us coffee and some toast while they were getting everything set out. Nice continental layout - meats and cheeses, fresh fruit, croissants, etc. My husband had a full English Breakfast and I had porridge, all included in the weekend breakfast thing. Easy access to Tower Hill and Aldgate tube stations, as well as Tower Gateway DLR. We drove into the city and parked at Thomas More NCP car park (good weekend rates - around 8GBP per day) then walked the 10 minutes or so to the hotel. No problems leaving our luggage the entire next day after check-out."
38,616,"Oct 9 2007 	keeps authorisation money still locked	I was quite positive on this hotel, even after they had removed the extended mirror in the bathroom without any reason. I just asked them to return it back if possible.I stayed at the hotel from 23-Sep-2007 till 28-Sep-2007. I wouldn't say it is a perfect hotel, for the 4star rank it could be better of course. But as a unpretentious person I felt everything was okay till now. Today is 09-Oct-2007, more than 10 days from my departure from this hotel and the money on my card that had been blocked during the authorisation procedure are still being blocked. I have made already 3 times to the hotel. At first call there was a young man telling me he is busy and advising me to call later. Second time another man answered he was working for his second day in the hotel and didn't know how to unlock the card. And the third time the lady has transferred me to the reservation department, the member of which told me she couldn't find any records on me and asked me to send her email with details of my full name, dates of arrival and departure and the number of the credit card. I have written them all details apart from credit card number of course. I fain this ridiculous, she could have asked for the security 3-digit number as well. But I am still there with my credit card being locked and noon still contacted me from the hotel."
39,616,"Oct 8 2007 	Brillant Brillant Brillant	We stayed for 1 night as part of a wonderful surprise weekend arranged by my husband for my birthday.We have stayed in bigger hotels in London, which have lovely reception areas's, but the rooms have been just ordinary.Not the case with the chamberlain.As soon as you walk in the hotel, everything is spotlessly clean, and very warm and inviting. Beautiful fresh flower arrangements are in abudance throughout the hotel. The carpets were lovely and thick and of high quality.The receptionist was exceptable, even remembering our name the next day when checking out.Upon walking into our rooms, we instantly knew that we had choosen the right hotel. They were just beautiful, even down to the little details. Gorgeous High Quality furnishings and bedding and having the Plasma TV screen in the bathroom completed our wonderful experience of staying at this hotel.We are sure that anyone staying at this hotel will not be disappointed, and we would recommend anyone else to stay here.It is literally 3-4 min walk to Tower Of London, which is beautiful when all lit up on an evening....."
