IDREVIEW,HOTELID,REVIEW
7,103,"Oct 31 2008 	Meeting planners beware	We used this hotel for a 2 day conference, and stayed here 5 nights in total.The hotel itself is positioned as business hotel so is slightly out of central Beijing. The rooms are fine and the hotel is in good condition - what you would expect from a Renaissance.The suprise came when our final bill arrived..... If you are a western company planning a business meeting then beware! Some of the points in our contract were lost in translation, and as a result we were charged a lot more for certain services than we were expecting - or they were worth. This tainted our stay, and means we will avoid using this hotel again for similar purposes!"
8,103,"Sep 2 2008 	Not good location	My second time in Beijing, I have stayed at the Renaissance as I was not able to find better location during Olympic. Hotel is brand new but the service and location where not good.I have tried to order room service but they came with the wrong dishes. Staff barely speak english and were maybe train quickly to open this hotel on timeRegarding location, it is better to stay in Sofitel."
9,103,"Aug 3 2008	Great place	This was one of our tour hotels. I was pleased how great it was. Rooms were 5 star western with all the amenities one could want including iron/board, robes, kettle, separate shower and bath and were very clean including carpets. Bed and bedding luxurious. The pool area was a nice place to cool off after a hot day. Breakfasts were included in our tour and included both asian and western items and freshly made omelettes or eggs.It cost me 14 yuan to take a taxi to subway and within minutes I was downtown. Totally travel time about 15 minutes.Starbucks right next door for those who can't do without a fix.Bar lounge had a great group singing. There is a convenience store almost outside hotel. There is an ATM in lobby or currencies can be exchanged at front desk."
10,103,"Jul 19 2008 	Great Location and Value	We were cautious about staying at this hotel because of its location. Like other tourists I would have preferred to be in near Tiananmen Square but honestly, I much preferred the hotel's site, which is in the northeast part of the city near the embassies and fantastic shopping, western-style bars and great Chinese restaurants. The taxi ride in took 15 minutes and cost about 25RMB tops. The hotel is modern, with a helpful doorman and front desk staff. The rooms are standard Renaissance - tasteful, functional and subtly luxurious. The health club was big (subpar equipment) and the pool was gorgeous, the perfect post-flight refresher. As a Platinum member I got to use the club lounge, which was fantastic and included a generous breakfast. We didn't eat in the hotel restaurants at all (go and explore Beijing!). The only downside was no spa - just a sauna in the locker rooms."
11,103,Jun 12 2008	A great start in China	Our room was large and very comfortable. The decor was most attractive with lovely woods and other nice detail. We thought the breakfast buffet was very good and had much variety. The dining room was sunny and small enough to feel homey. Service was excellent and friendly.
12,103,"Apr 21 2008 	Nice welcome to Beijing	Great, comfortable hotel with good AAA discounts. Big, well-appointed room, clean spacious bathroom; friendly, English-speaking staff, and massage service in room and at the spa. Very nice, clean pool and well-furnished gym facility. Reliable, helpful staff helped us organize a half-day trip to the Great Wall with small bus tour (5 people total) and thorough guide &quot;Mike&quot; who spoke English well and told us fun, interesting facts about the culture and country as we visited. The tour cost us about $40 each and was well worth it. One down side to the hotel is the incredibly pricey breakfast... don't bother with it, go outside to the busy street and find something nearby, or if you are desperate, go next door to a small, but comfy Starbucks and have your American coffee fix or try a local specialty like a green tea latte. Great roast duck restaurant down the street for local cuisine at inexpensive rates. Nice intro to the culture and city, and easy to get to all the main places by taxi-- maximum 25 yuan -- about $3.50 from hotel to Tiananmen Square or Silk Market."
13,103,"Apr 6 2008 	Great Service -- Reasonable Rate	I stayed at the Renaissance for 8 nights in March. The hotel staff was great. If I called, I was always greeted by name. The hotel lounge band was excellent. I don't usually frequent hotel bars, but this band had me coming in every night (except Sunday when they are off).The breakfast was pricey, which is my only real complaint about the hotel. It's also not central to the &quot;tourist&quot; areas but the couple of days we had for sightseeing were not spent in traffic."
14,103,"Apr 4 2008 	Outstanding Hotel	I stayed a week in Beijing visiting my daughter. The hotel exceeded my expecations. From the help of the doorman whenever I needed a taxi, to the guidance of the concierge when I needed restaurant help, to the greetings of the front desk staff, everything was perfect. By the end of my stay, I was always greeted by name. The Club Lounge was exceptional. The staff was attentive in every way. The food was well prepared, the snacks were perfect. My room was large and comfortable. Housekeeping always made up the room quickly when I was out. I'm not used to an over the top review but this hotel deserves it. I used the health club each day. The equipment was fine though as is true of many urban hotels, more equipment would have been better. The pool was beautiful although I didn't use it. The hotel restaurants met my needs - a traditional 3 meal restaurant where you could get noodles or a hamburger and fries. The hotel has an upscale Chinese restaurant and a lounge with excellent live entertainment.My wife and I stayed at the Renaissance about a year earlier. We enjoyed our stay but since then the hotel has really polished its service. I had a wonderful stay and would highly recommend the hotel."
15,103,"Mar 18 2008 	Nothing to complain about!	I stayed here for work for 7 nights, and it had everything you need. The gym had decent facilities and even has an indoor pool, though a bit small, but enough to do some short laps. It has a safe, iron, a great view of the city (if the pollution gets blown away), and comfortable beds. The bathrooms are also very clean and modern. The staff is very friendly and the included breakfast at the 1st floor restaurant is excellent with both Chinese and western fare. Its location is the only thing that would potentially be a deterrent for choosing this place again. It is in the northeast corner of Beijing and probably a good 30 minutes from Tiananmen Square and the Forbidden City, and that's without traffic, which can add an extra significant amount of time. But the area is very safe and has a ktv and good restaurants across the street (namely the Bellagio). The only thing I found strange is there was no hairdryer. Maybe it was hidden somewhere but I didn't spend too much time looking for it."
16,103,Feb 26 2008	Loved	fd
