IDREVIEW,HOTELID,REVIEW
11,1129,Oct 6 2009 	Great Hotel ... Great location	My partner organised for us to stay at the Royal Park for my birthday celebrations. I was pleasantly surprised by how easy it was to find in relation to Paddington Station. Upon arrival we were greeted warmly and was touched to receive a 'happy birthday' with complimentary beverages. Our suite was was very neat and the four poster bed was amazingly comfortable. All round the staff were friendly and the establishment is charming. I recommend staying at the Royal Park Hotel.
12,1129,"Oct 6 2009 	What all hotels should be like...	We recently stayed at Royal Park for 2 nights and came away with a very good impression. We were upgraded from a normal double to suite for the same price - when does that ever happen?! The room was lovely and quiet. The bed was AMAZING, as was the shower. The staff were wonderful... very friendly and attentive. Unlike most staff I come across in hotels. And great location... very central and 5 mins walk from the tube stay. There's no reason at all why you shouldn't stay here."
13,1129,"Oct 2 2009 	Excellent value 	My partner and I stayed at Royal Park Hotel for 2 nights in August 2009. The hotel is located in a quiet area close to Paddington Station. The staff was always warm and welcoming and the lobby was clean and well appointed. The room had all the conveniences; free internet access, safe, etc. Breakfast served in the room was a treat. We will definitely stay here again."
14,1129,"Sep 25 2009 	Just wonderful!	Ive travelled a lot and this is the first time I ever make a review on the hotels Ive stayed at. I must say that its not a good idea to stay at this hotel if you are in london for a short time. The reasons are simple; the fantastic staff, the wonderful room and the great service makes you never want to leave the hotel =)Me and my wife have stayed at 5 star- hotels and have visited almost all of the worlds continents but nothing compares to this hotel! The serviceminded staff will make the most to make your stay enjoyable and they KNOW LONDON! That was important to me!Dont know what else to say except that this was an experience we never will forget and I will most definitely stay there next time Im in London."
15,1129,"Sep 15 2009 	Nice Hotel - Good Location	We spend three nights at the Royal Park in September 2009. This was our second visit to London in a year and we were excited to try a new hotel. The Royal Park is conveniently located several minutes from the Paddington tube/train station which made for a very easy arrival on the Heathrow Express. The staff were incredibly helpful and accomodating. The rooms were nicely decorated and furnished. Breakfast was delivered to our room every morning (on time) with a local newspaper. The only negative aspect of our stay was the &quot;squeaky&quot; floors above us which we heard when the guests in the room above us were walking around. My only suggestions would be that the the hotel add a coffee pot/maker to each room and provide a turn down service. Doing so would make it absolutely perfect. Still, the Royal Park was a great place to stay. We would certainly consider staying there again."
16,1129,Sep 12 2009 	Nice hotel a bit noisy	Pros:Large roomsCleanGreat decorationCons:Poor insulation / noisyExpensive
17,1129,"Sep 7 2009 	superb hotel	we spent 2 nights in this hotel, it was in our opinion beautiful. it's only a 3 minute walk to paddington tube station which is really handy. i couldn't fault this hotel at all. as soon as we arrived we were greeted bery politely by the gitl at reception. throughout the entire stay the staff were very attentive and so kind. there is no restaurant at this hotel, breakfast is served in your room and you can pick a time for it to be brought to you. its a very substantial breakfast that kept us going for ages. we took a takeaway into the hotel one evening and they didn't seem to mind at all. the room was lovely, it had a flat screen tv and some nice furniture, the bathroom was lovely and the shower was great, as were the bath products. the room was big enough for us two, there was a hairdryer in the room and a minibar and safe. i would definately stay in this hotel again, we loved it and would highly recommend it."
18,1129,"Aug 10 2009 	""the staff are what make this place special""	Having travelled all over europe for 6 weeks and coming to the end of the holiday. It was wonderful to be welcomed by the staff. had a very late checkin due to late plane and the concierge was wonderful found me a number of a chinese restaurant that did take away at 1 am. Organised cultery and crockery for me and set me up in a lovely dining room to eat. I couldn' t thank him enough. I was like they undertand what it's like to travel away from home. The rooms are not huge and breakfast is served in the room in the morning, so it's alittle squishy , but would still recommend this hotel highly."
19,1129,"Aug 10 2009 	Walk to Paddington Station Lovely Room	For our last few days in London we wanted to be close to Paddington Station and the express train to Heathrow. The Royal Park was a pleasant surprise with a spacious, immaculate room, marble bath, flat screen TV, and lovely toiletries. Our room wasn't ready when we arrived and we spent a pleasant half hour on the small patio enjoying a beer,A bit taken aback when room 504 turned out to be down a half flight from the ground level, I was ready to protest that we were not about to stay in a basement but the room was bright and upgraded from the standard. Large comfortable king bed with lots of storage and every amenity made me reconsider my protest.The hotel does not have a restaurant but there are lots of interesting restaurants nearby. It's an easy walk to Hyde Park and only two short blocks from Paddington - an ideal base for shopping, the theatre, and our favourite last night out for dinner."
20,1129,"Aug 1 2009 	Very charming hotel with a wonderful staff.. very proffesional	My family and I have stayed at teh Royal Park Hotel for 3 nights last week, and I normally dont write any review at all but the services I have recieved at this particular hotel, make me write something about David and Katie who deserve it as they have been working very hard to have all our requests ready for us. They do everything from you, from tickets, taxis, restaurants, flight tickets,.... absolutely everything. I would like to thank them so much for all. Will of course come back soon. Thank you very much"
21,1129,Jul 30 2009 	Top class B	This hotel is perfectly located in Paddington and has reduced rates (for London) at about 150 a night. This is because it has neither a restaurant nor a bar. You can get room service breakfast but only breakfast. If you want a super lovely room and bathroom and are prepared to have dinner at one of the nearby resaurants then this is for you. When you arrive you are greeted with a non alcoholic welcome drink in a glass the size of thimble but it is some pulped juice of some description that is nevertheless very refreshing. Rooms are fairly small with traditional decor - heavy swags and tails curtains and rich colours. TV has many channels on offer and rooms have internet cable acces. Wifi available in the one small lounge on the ground floor. My only whine is that when you do have an accessing the internet problem it is not going to get sorted our quickly as they have a consultant who is part time so no rushing to your room to resolve the problem. Nevertheless I stay here whenever I need to in London and would recommend it for sure to those wanting the convenience of Paddington.
