IDREVIEW,HOTELID,REVIEW
70,1894,"Dec 11 2008 	Disappointed	I stayed here for three nights with my sister and my two children for a shopping and sightseeing weekend. The location is excellent, within walking distance of shopping and sightseeing. I found the reception staff awful, we arrived at 3.30 and we're told we' d have to wait until 4pm to check in, which was fine as it was the time stated behind the desk. We decided to have something to eat in the Martinique restaurant where after waiting about 10 minutes for a menu and very shortly after ordering I was presented with a bill!!! the food took forever as apparently the oven switched off, and the pizzas weren't cooked and when the food did arrive it was overcooked, very disappointing. It was 4.45 when we returned to the desk to check in and our room still wasn't ready! We were asked to wait and the staff member was very unhelpful. We waited for a further 15 minutes and eventually had to speak to another staff member. After a short discussion with what seemed to be the manager she beckened us over again and said that she was offering us an executive room due to the fact that our room wasn't ready. The room was adequate but very small. I'd hate to have seen what our original room was like!I found the bell boy staff excellent and very helpful, they restored may faith in the hotel!the Martinique restaurant had lovely food, especially breakfast but sadly the service was terrible, waiters not listening to our orders, arriving with wrong drinks, no tea, butter, side order, etc. There was only four of us so it shouldn't have been that difficult. It was very busy but the service was disappointing. This hotel is in an excellent location and maybe we were just very unlucky with our experience but having to wait so long to check in after travelling from Ireland was unacceptable."
71,1894,"Dec 11 2008 	great hotel and location fab	We arrived at this hotel and on check-in asked for an upgrade as my husband is a Radisson Gold card member. We were upgraded to a suite with free breakfast!!That aside, we found the hotel clean and the staff pleasant, though I think the rooms could do with a bit of a paint! The beds were SOOOOO comfy and the widescreen TV handy for catching up on the news. Air conditioning a bit out of date and noisy, but not anything to complain about.I would recommend this hotel to anyone. One block from Penn railway station and half a block from Macys - cant ask for a better location. Subway route right under hotel.I have stayed all over the place and found this hotel to be very good value."
72,1894,"Nov 24 2008 	Outstanding Service in a great location	Without hesitation I would recommend the Radisson Martinique. For location, it can't be beaten. Right in the heart of downtown Manhattan within a two minute walk of Macy's and Penn Station/Madison Square Garden.The staff were some of the most courteous we had ever encountered. The breakfast was good and plentiful. The food in the restaurant was delicious and moderately priced. Try the seafood pasta - unbelievable!We stayed there just before a cruise from Bayonne. I suggest you use the hotel's Towncar Service, which the concierge will book for you. It was $80 fixed price to the Bayonne cruise terminal. I thought that was great value, and it took away any doubts as to what a taxi might charge. It was also clean and right on time, which is more than I can say for the last NYC 'limo' company we used (see my other reviews.)If you're a golfer then you might be interested to see the plaque outside the entrance commemorating the fact that the USPGA held its first ever meeting at the hotel in 1916. Paul Azinger also named his victorious (boo hoo!!) Ryder Cup team of 2008 at the hotel.Don't listen to me - just try it. You won't be disappointed!!"
73,1894,"Nov 22 2008 	no complaints	Stayed only one night on business but loved what i saw. I had a spacious room (considered a suite possibly) with a king bed, two full baths and a sitting area that was at the entrance of the room. 3 windows overlooking the front of the hotel by the street corner and room service was pricey but good. The entire room was immaculate so not only was i surprised by the size of the room but the 2 full bathrooms was great for us to get ready in and not have to wait for one to finish before the other person got in. The bed was a sleep number bed so i actually got a full night's sleep in a hotel room which is rare. The only down side was that i was on a low floor and the city is awake 24 hours so we did get some street noise from sirens passing by but otherwise the hotel was quiet.Close to where i needed to be in midtown and shopping is right across the way. Great korean bbq rests. down the block too.Will go back again!"
74,1894,"Nov 20 2008	center of it all but off the beaten path	On a recent visit to NYC for a friends bachelor party i had the pleasure of staying at the radisson martinque. The room was small, but when you visit NYC, you shouldnt spend much time there anyway. The rates....hmmm...when i told my friend what we paid, he said 'thats almost free!' We were close to everything, every taxi ride was very inexpensive. We even walked to several of our destinations. It was great walking out the door going a block and looking up at the Empire State Building and down the street at Macy's. Taking Amtrak to the city is the best and the 3 block walk from Penn Station cant be beat! Every doorman and bell hop was helpful friendly and gave NYC a new image... especially Joe Pesci's 'sound' alike, Ronnie. They even taught me that the PGA was formed inside the very building where we stayed. I cant wait to return for more fun!"
75,1894,"Oct 19 2008 	Good hotel in great location	Stayed here for a long week-end in NYC. Great hotel, good service, clean, delicious breakfast and in a perfect location. Walking distance to most stores on 5th avenue, Central Park, Library and Times Square. Very close to a subway station and Macys."
76,1894,"Sep 28 2008 	I love NY and I love this hotel	This hotel is magnificent. Great location. Within walking distance to Macy's and the Empire State Building and many other must see places. There is also a place to board the subway right outside the hotel. The staff is AWESOME, willing to answer any questions or help in any way. Good rooms and beds. Clean. A+++++++++++++++++++++++!!!!!"
77,1894,"Sep 17 2008 	Great location	I had read horror stories about the hotel, the area etc. I was given a GREAT room, 2 hours before check-in time, on the 18th floor, with direct view on the Empire State building. OK the airconditioning IS noisy - so what ? calm down and wear ear plugs at night. Service OK - nothing outstanding but adequate enough. I had made an ONLINE check-in for the hotel room and indeed, my key and everything was ready for me as I arrived. This worked out well for us. The hotel is located just above the subway (orange and yellow line) GRRRREAT for moving around. Accross the road from Macy's. Good restaurant on the ground floor. Overall, a good experience and I appreciate I received a nice large room."
78,1894,"Aug 31 2008 	Highly Recommended!	I stayed at this hotel for a week and after reading some of the previous reviews, I was a bit dubious. I arrived at the hotel at 1.30pm and was served by a friendly lady called Angela. After checking if my room was ready, I was advised to return at 4pm. I returned 15 mins earlier and Angela recognised me advising my room was ready.My room was a lot bigger than I expected, especially as they had offered us a 2 double bed room, when there was only 2 of us staying! We even got a view of Broadway and Speedy's outside! The room was on a high floor so we had no problems with smoking rooms or any safety problems encountered by others. We got 2 bottles of complimentary water on the first day and everything was replaced daily, apart from the first day but a housekeeper came to check and it was replaced within one minute.The reception, concierge and bellhops were all very friendly and helpful. The hotel is located very centrally, next to a metro stop and also 2 blocks from some fast food chains and shops and also round the corner from Macy's and Empire State Building. There is also a shop called Walgreens which is 2 blocks away, round the corner from Empire State Building, where we purchased many American goodies for a decent price. We didn't eat in the hotel's restaurant so can't comment, but Speedy's is conveniently across the road. If not, there are lots of other places to eat, Starbucks being on every street in NYC!The only negative was the hotel is opposite some building works, so if you have a room facing that side of the hotel, then beware of some construction work which could wake you up at 7am! But if you're an early riser or can sleep through anything, then you won't have a problem!Overall, I found this hotel to be fantastic, in a great location and I would highly recommend! Don't forget to bring some $1 bills as tipping is everywhere in this city!"
79,1894,"Aug 20 2008 	Adequate problems to look out for....	We stayed in this hotel for a long weekend this August (08) with our two boys (ages 13 &amp; 11). Theres good and bad with this hotel; heres the lowdown:Location  its midtown, one subway stop south of Times Square, which is where we had a lot of activities planned. We also had Central Park and the World Trade Center museum on our list, so this centralized location came in handy for us making it a little easier to plug in some down-time for us and the kids mid-day. Another plus, the subway station for the N, R, &amp; W lines is literally out the hotels front door and to the right.The hotel is on the corner of 32nd and Broadway. 32nd street east from Broadway is Korea Town, which is primarily that one street going out some 3-4 blocks from what we saw. We didnt have time to explore the neighborhood much more than going down 32nd street a ways.The bad with this location is that its midtown address means higher room rates than you can find further out. We had the boys, so the good central location seemed worth the extra dough. After riding the subway extensively for three days however, we realized that it can take you all thru the city with such speed that we think that, absent needs of any kids, one could do better in a hotel further out, say down towards Battery Park, where some new and cheaper hotels are located.Service  The Check In Saga  We had a real problem with this hotel upon our attempt to check in on Friday afternoon. As with most hotels, check in is 4pm. We arrived there early and were told they might be able to get us into the room early. Good thing we didnt count on that because they stalled us till past 5pm, claiming someone else was still in the room, and then, that staff were checking the room. I overheard similar excuses given to other guests and realized they were playing games with us all because they were probably short staffed in housekeeping and way behind getting rooms ready.After giving them over an hour past check-in I announced to the front desk (loudly) that I needed to bring the manager in at this point because me and my family were very disappointed at what was going on. When the desk clerk tried to put me off further with more promises that the room was being checked I said (also loudly) that this ISN'T MOTEL 6 and I didnt expect to see such a problem in a hotel like the Radisson. When the manager noticed some of the other guests theyd managed to delay had heard this and were now heading back his way, he suddenly found that they had a room available that would meet our needs. We found ourselves up on the 17th floor  the Executive Suites floor  which had its own little clubroom with free drinks, snacks and internet for those with rooms on that floor. For those who havent been to NYC before, let me add here that (1) once a hotel has decided to inconvenience you, only effective complaining will get results; (2) hotels in older buildings in the city have smaller, older rooms. The Executive floor room we got was what they considered one of their best rooms  but it wasnt anywhere near as big or as nice as even some lower level rooms in say, a Marriott in the DC area or in Virginia. And (3), if you DO find yourself up on that executive floor, whether by design or luck (as with us), the breakfast served in the executive club room is only a continental spread  the breakfast you probably got free tickets for from your booking is the downstairs buffet which is the full spread with eggs sausage and bacon. Service  Hotel Staff - This was a mixed bag for us. Most of the staff, especially the bell hops and front door people were terrific. We ordered carry-out from the hotels restaurant on more than one occasion and I found the staff I had to deal with there not always willing or happy to help me. On one occasion the guy I was dealing with tried to overcharge me and it took me a bit of back and forth with him to get it straightened out, which I needed like a hole in the head at 10 pm (theyre open 24 hours, which is a rare and good thing). The staff they had working up in that executive club room were for the most part very friendly and helpful with one notable exception  one lady who apparently was having one hell of a bad week.Cost  We booked with this hotel thru a package on Expedia.com  getting us the optimal set up for our long weekend. I think the room came up to around $360 or so a night, which we found similar to comparable chain hotels in that area. We chose to stay at a chain rather than an independent. Room service and restaurant costs were on a par with that part of the city.So if you're traveling, particularly with kids, this isn't a bad hotel for a short stay, but just be prepared to go to bat for yourself if you encounter any problems!"
