IDREVIEW,HOTELID,REVIEW
17,593,"Jul 6 2009 	close to camden.	hi,i am just back from Hamstead Britannia and i think it was great value for money.The beds were really comfy and the staff were polite. Food wise if you are hungry after the restaurant is closed i would rec.ommend the sanwiches they are great. The hotel needs a little spent on the decor in the rooms as its a little dated. Very close to Camden and only 10 mins from Chalk tube station."
18,593,"Jul 5 2009 	Not perfect but ok for the price	Stayed here for 2 nights at the end of June.The hotel is an easy 10-15 minute stroll from Chalk Farm tube station in a pleasant residential area close to shops and pubs.Approaching the hotel it does look a little scruffy from the outside and I think it's fair to say it is in need of refurbishment (which is underway).Having said that there was nothing really wrong with our 5th floor room. It was quite spacious and the room, bedding and bathroom were all clean (although air conditioning or a fan would have been welcome as there was very little ventilation due to window opening restrictors and London was in the middle of a heatwave at the time so it was very difficult to keep cool enough to sleep!)Whilst I agree with a previous poster that the cold meats should have been kept under cover we thought the breakfast was fine. Plenty of choice and the food was hot and tasty and we never had a problem getting a hot tea or coffee from the flasks and the waiter removed our used plates promptly.Sure it's not The Ritz and there are areas of the hotel that need sprucing up and some of the public areas did look a little tired and worn but overall it served our purposes as we were only in the hotel a few hours overall and for what we paid (around 70 a night including breakfast) we thought it was fair value for money for a London hotel just 10 minutes by tube from the centre."
19,593,"Jun 30 2009	Dirty dingy and disgusting	Approaching the hotel, we thought it looked dirty but we were wrong, it wasn't dirty, it was filthy! We had to clean the bathroom before we could use it, the 'cleaner' had left her short black hairs everywhere and it stank of smoke and damp. I didn't mind that the furniture was old and needed replaced, I can cope with tired but not dirty. Breakfast was also vile, I heard one of the waiters tell another to go get some more bacon from the microwave! My daughter couldn't get her knife through the croissant it was so stale. The toast was set out on an old tray, still trying to work out how long it had been there. They seemed to use the cheapest of everything, poor quality sausages and bacon etc, even the serviettes would have taken a layer of skin off your face! Tea and coffee was served in flasks on the side of the serving table, again not sure how long they had been there, but the drinks were cold. There were no pats of butter, just a large bowl filled with cubes/slices of margarine floating in water that had been cut out of a tub! What worried me was that the cheese and hams were on a little side table, not chilled and this was during one of the hottest weekends this year, wasn't going to risk eating that! Eating there was certainly an experience and despite having paid for breakfast, we decided not to try it again after the first day, too risky!We stayed here on a theatre package as it stated that the theatre was 3 miles from the hotel. The taxi from the hotel to the theatre was 15, so obviously longer!!It was 2 bus or tube trips away from Camden Market which was a positive, as was the fact that you could leave your luggage there after you had checked out, although you were given such a look of disgust as if you had asked them to hide a dead body!All in all, dirty hotel, vile food, staff who didn't seem interested, would not go back, even if it was free!"
20,593,"Jun 26 2009 	Do not stay here at all.	Stayed here thankfully for one night, it is a grubby, tired old hotel, when you arrive it is very untidy outside, we parked our car at the rear of the hotel, clean laundry cages next to dirty greasy bins ans wastepipes, inside it smells stale and greasy, the windows are old and dirty, our room was grubby and shabby, dusty wardrobes, we left our clothes in our baggage , mildew around windows on the surrounding walls, curtains stained with damp stains, breakfast was passable but only just we only ate part of it and left the tea and coffee as the cups were greasy. This hotel should not be taking in guests it need closing down until it is cleaned and redecorated."
21,593,"Jun 16 2009 	HAPPY STAY: We would stay again - friendly staff and clean place	My partner and I stayed at this hotel during the time I received my MBE at Buckingham Palace (28 May 09). It, ideally, fitted in with a National Holidays week's visit to LOndon and so we booked for that week. It had to be right in order not to spoil this special occasion in my life.It was a great deal all round for us. The room and service we great. All the staff were helpful and friendly, especially a Polish waiter called Victor. Although they had builders at work, even they were respectful not to intrude, etc.We would and perhaps will stay again. The Primrose Hill area is beautful to walk around.Cheers Alec and Audrey"
22,593,"May 25 2009 	Great value hotel for a short break	Stayed in this holiday for a bank holiday break with my young son. Yes, this hotel could do with some refurbishment but it was great value, with a clean, tidy spacious bedroom and helpful staff. The breakfast was of a decent standard and the bar food was fine. Having read some of the reviews I had some reservations about what our stay would be like. However, for a cheap London break I couldn't fault the hotel."
23,593,May 17 2009 	Everything OK	We used this hotel as a base as we were going to a gig in Camden. I was a little concerned after reading some of the other reviews but every thing was ok . Considering what this hotel cost you could not complain . Plus free parking in London is a bonus ..
24,593,"Mar 30 2009 	Hotel was excellent but don't eat there.	Excellent stay at the hotel. Clean sheets and towels everday. Room was clean ,no mold, cobwebs or other nasties you can find in a hotel in London for under $100 a night. Chalk Farm Tube takes you to city center in about 10 min. Also very close to Camden Market. Also I will make a note on housekeeping very trustworthy. We left 400 GBP on the dresser in our rush to get out the door and it was still there when we got back that evening. American's will find hand towel and bath towels but no washcloths. Beds were not the best in comfort but if you walked ,which you will in London, you will be too tired to care. Lift/elevator worked. Restaraunt : I put this in a seperate paragraph because hopefully you don't base feelings of a review around a hotels restaraunt. The hotel restaraunt has 3 choices of menu. The bar menu, the buffet and then they have this other menu that know one seemed to know when it was good for? The bar menu is simple ,as it should be, but the food quality wasn't up to par for what they were charging. Hamburgers were better quality at a cabbie stop than here. That was my daughter's opinion and ,after tasting both, I agreed. The buffet was dreadful. We tried it once for breakfast. Watery scrambled eggs and luke warm. Bacon was dry and rubbery. The suasage was a mushy and flavourless. All for 21 GBP total for 2 people. Now this is my primary complaint. The morning that we ate breakfast they had run out of glasses for juice. The reason? The staff was fussing over the money in the till and who had paid, who hadn't paid and this was the norm for the restaraunt for our entire visit to the hotel. It took them ten minutes to realize they were out of juice glasses just from their disorganization. I don't really think they have from a customers view thought out how the flow should work. You enter the main lobby and then from there you walk into the bar area and from there is the main dining area. To get a drink form the bar you have to back around the front to the main desk to tell them you want to order. If you approach the main dining area the first thing you see is the till to the right. people we saw were confused as to where to sit in order to get service. Do you sit down first ? Do you pay first? Overall an excellent stay and if we go back to London we would definitely stay here again."
25,593,"Mar 24 2009 	Did the job!	We went to a concert at the Forum in Kentishtown and found this hotel to be in the ideal location to use as a base for the evening concert and then a shopping trip in central London the next dayThe reception was good and the hotel generally ok - just a bit dated in decor. One of our two rooms was a triple which had a makeshift bed that made us all fall about laughing when we saw it,except the lad who had to sleep in it - i'll say no more! The breakfast was o.k however we struggled to find a clean table to settle down on for our food. Compared to other London Hotels it was the price that attracted us and we got what we paid for. I would use it again as it was quiet and had a relaxed atmosphere but I wouldn't ask for another triple room!"
26,593,"Jan 5 2009 	Get what you pay for...fair enough	The decor is 1980's at best. It's jaded, faded or plain old falling apart, if it was your house you'd have had the decorators in years ago. BUT the staff are friendly and the hotel feels safe. It's 20minutes tube journey to Leicester Square and for the same price you'll not even get a hostel with shared bathroom this close to the centre of London.We were there for a Xmas treat and were dashing around doing the tourist things so in total we were in our room for about 8 hours. Value for money and conenience were great but if you want to impress someone or spend a lot of time loungnig in your room go elsewhere."
