IDREVIEW,HOTELID,REVIEW
57,157,"Oct 12 2007 	Great Value and Location!	This hotel needs some adjustments but the location was awesome (1 block away from the blue line station and to get to HOOTERS you just need to pass hotel's parking lot :) The room was clean and quite big. Breakfast was OK - standard continetal breakfast (cereal, jelly, cream cheese, bread, muffins etc...) There were two things that I didn't like - the Internet wasn't free and there was no fan in the bathroom. Other than that it wah clean, the staff was nice and helpful and we didn't have to wait for the shuttle more than 20 minutes. Good Value for cheap price. If I visit Chiago again I'll stay there for sure."
58,157,"Oct 11 2007 	Good hotel for the price	I booked and paid for this hotel before I read the reviews. I have to admit, I was expecting the worse and was very pleasantly surprised with the hotel. Granted it is a bit worn down but at $100 per night, I was not expecting the Ritz Carleton. I was in town with my daughter to watch a family member run the Chicago marathon. Other family members stayed down on Michigan Ave where hotels were gouging their patrons. This hotel was very close to a train stop and the hotel shuttle dropped us off and picked us up with no problem. The staff at the hotel were all pleasant. Upon leaving the hotel, I realized that I had left my briefcase. Within minutes of calling the hotel, the briefcase was found, boxed up and sent next day air. Given the price and convenience, I would stay at this hotel again."
59,157,"Aug 28 2007 	Disgusting	Worst hotel stay ever. Dirty and run down. Halls had holes in the walls (they called it remodeling - appeared to be general disrepair). Room we booked was &quot;not available&quot;. The room we were given had two beds - both unmade and slept in. The second room was dirty, run down and the mattress had a sunken hole in the center. Front desk staff was indifferent. Phone number we were given to call for airport pick up was printed incorrectly on the card and there was no answer. Shuttle that was to run every 30 mins came once in 1.5 hours. Shuttle door did not work and we had to climb over front seats and passengers to sit in the back. Even if the price is right, would highly recommend staying somewhere else."
60,157,Aug 22 2007 	Great location and staff	We choose this hotel because they said it was close to the train. We were taking our family to the cubs game. When we arrived the staff was extremly helpful and friendly. They answered all our questions. The train is so close to go to downtown. My wife was surprised to see how clean the hotel was. We would diffenetly return
61,157,"Aug 22 2007 	Great Hotel Location 	I Got a Great rate through Expedia which was Only the beginning. This Hotel is at a Great Locatioon, So close to O'Hare Airport &amp; just seconds from the train station b/c I had to go downtown everyday. The Free breakfast buffet is Great &amp; the Internet was Free &amp; fast. Definitely coming back here Again &amp; Again. i recommend it to All."
62,157,"Apr 16 2007 	It's a toss up to stay here	My wife and I stayed here for 2 nights to see the Quilt show. It was convenient to the convention center and the CTA trains, assuming you could get the hotel to get you there and back. We took the shuttle 5 times and 2 of them were horrible. We waited for almost 50 minutes for a pickup at 10:30 PM from the airport upon arriving on a flight and another 50 minutes when we got back from down town, despite calling when we were still on the train 15 minutes from the station. The other 3 attempts all went off without a hitch.Our room, unlike some other members reported, was clean, right near the front desk and was apparently one of the ones re-done. Bed was comfortable, but shower was not designed well, so leaked water on the floor. Maybe we sleep harder than others, but our room was right by the parking lot and we didn't hear any outside noise. (maybe this was part of re-doing the room?)Buffet was also very so-so. Food not hot, barely warm. Only scrambled eggs, eggs with peppers and onions, bacon, sausage and soggy french toast. They had some cold cereals available, pastries, bagels, and coffee and tea. We each got 1 free buffet after complaining about the long waits for the shuttle. I can't say people at the hotel didn't care, but there was some OBVIOUS lack of communications between the number you call and the drivers.For outside food, there is a Hooters right next door as well as a fabulous Thai restaurant 2 short blocks from the hotel. We ate there the second night and it made the shuttle problems melt away."
63,157,"Apr 15 2007 	!!!!!!!!!!!!!!!!!!!!!!!!!RUN LIKE SPEEDY!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	The front desk help was excellent! The service they offered us was quite impeccable. However, I requested a smoking room yet to receive a non-smoking room. the air conditioner did not work, the bathrrom was dirty and there were only two towels in the bathroom. Furthermore, there urine stains on the toilet and the floor was covered with hair.The room was way too small for the price we paid. We demanded a transfer to a cleaner, larger room. And upgrade to what? This is an understatement. From what? A motel 6? The location The location is accessible to the freeway but due to construction work you will have to travel atleast 1 hur just ot make it through the nightmare of getting to the downtown area.I do not recomend my mother-in-law to stay here! Be like Speedy Gonzalez, yelling at the top of your lungs and run like hell!"
64,157,"Apr 14 2007 	This is Not A Wyndham Hotel Stop Selling this as a Wyndham	I just went to the hotel las Saturday to get a room. The show me room 147, the boxspring had wires sticking out no cover what so ever the carpet was so dirty the hotel it's just nasty. The hallways are filthy and who ever did the &quot;renovation&quot; on those stair need to be fired. After seen the fiith in this property I did not take the room. After that I call Wyndham and the hotel does not show up on the computer they got kick out by wyndham But they still deceiving the customers by telling them they are a Wyndham property. Please Do not SELL THIS HOTEL AS A WYNDHAM they have no name...."
65,157,"Mar 16 2007 	Stay Elsewhere	I stayed here for 3 nights on a business trip. Outside of a meager buffet breakfast, the food I had in the dining room was overpriced and poor. The &quot;renovation&quot; other reviewers have talked about for months has made little progress. The printer for the public computer was out of order. The room was so close to I-90 and the train that it was very hard to sleep at all. To top it off, in the middle of one night the hotel staff were trying to break down the door of the next room for a guest because their key did not let them back in. The clerk at the desk just laughed when contacted."
66,157,"Feb 8 2007 	Cold rooms cold water	I was staying at the hotel for three nights and actually cut my trip short to two nights. The rooms did have nice beds but, thats about all.My room was very cold and the heat would not work. I turned the heat on at 5am and waited until 7am and my room was still cold. I called the front desk and they said they would have some one come up to the room. No one came to the room and i had to leave for a show.I got baack six hours later the room was still cold so I called back down to the front desk and was told that &quot;the building is old and when it gets cold and windy the top floor is hard to heat&quot;. I then asked for the desk manager who told me some one would be up, never happend.Not only was the room cold but the water for the bath was cold as well. I could not get hot water for the shower or the bath so, I had to heat up water with my in room coffe pot!"
67,157,Jan 26 2007 	Nice Refuge When Stranded in Chicago!
68,157,Nov 25 2006 	OLD Holiday Inn that needs transformation.
69,157,Aug 30 2006 	Great big room big comfy beds. Recommend
70,157,Jul 20 2006 	Great proximity to L Train
71,157,May 12 2006 	Will look elsewhere next time...
72,157,Oct 17 2005	clean and convenient
73,157,Jul 15 2005	Water Water....WHERE?
74,157,May 30 2005 	Great staff location and rooms
75,157,Jun 12 2004	High Quality Room In Chicago Surburb
76,157,Sep 25 2009 	Solo per chi desidera il servizio shuttle per l'aeroporto a prezzo basso
77,157,Aug 20 2009 	Lasciate ogni speranza o voi ch'entrate
78,157,Aug 8 2009 	imbattable
79,157,Aug 17 2008 	Attesa 2 ore per Shuttle !!!
1,172,"Great Time Beautiful Location	My wife and I stayed here for our honeymoon. We wanted a comfortable luxury hotel that was close to the Mag. Mile. We were able to get a Corner King on the 21st floor. It was a great view. The pluses-Amazing bed-The shower was very lavish-Hotel staff were very helpful-Breakfast (free if you make your reservations online) was delicious and very filling-Location (near Mag Mile with a Whole Foods around the corner for easy snacks)-MP3 docking station was a nice add on-The gym was sufficient for a quick workout-The Spa was helpful and my massage felt wonderful after alot of walking around Chicago and my wife enjoyed her manicure and facial. Minuses -The second floor entrance was a slight problem but nothing that you can't handle-The ceilings were much to look at-The Spa prices were higher than we were used to but seemed to be inline with downtown Chicago. So as you can see I don't have alot of negative things to say about Dana. The service was great, the view was wonderful and the amenities were lavish. I would recommend this hotel to young couples or hip familes visiting Chicago for leisure"
2,172,Very Nice	The Dana was an excellent hotel in the heart of downtown Chicago. Ultra modern styling with a personalized and friendly staff.
3,172,"Nov 22 2009 	Great deal	We booked through travelocity and paid $130 a night including breakfast. The rooms are small and modern. Bed very comfortable. Close to everything. Bar on top floor, restaurant in lobby, both good. Staff very friendly."
