IDREVIEW,HOTELID,REVIEW
99,1881,Jun 29 2009 	Excellent Hotel in the Heart of the City	My teenagers actually said that this hotel has spoiled them for other hotels. Not a bad review from cynical teenagers.The hotel was up scale in the middle of Times Square and as purchased through the Name-Your-Price feature at Priceline...was a very good value. The room was comfortable and quiet.
100,1881,"Jun 29 2009 	New York Marriott Marquis is a Great Hotel!!!	Just wrapped up a two day stay at this wonderful hotel and wish I could have stayed longer! Check-in a breeze, clean, beautiful room with comfy bed. One thing I can say is that when they say they are in the heart of the theater district - they really are! On the downside, the pricing at the hotel resaurants wasa bit steep. A simple breakfast for one averaged $50. Juniors, a great restaurant for breakfast, lunch and dinner, is right across the street was a great alternative. A short walk to John Pizzaria, Carmine's and Sardi's, as well as Rstaurant Row. Be sure to give Becco's on Restaurnat Row a try for great italian. In all, I can't speak highly enough of this hotel and we will be back!"
101,1881,"Jun 28 2009 	GREAT SERVICE GREAT LOCATION WOULD STAY HERE AGAIN	I arrived at around 7:45 pm at the hotel, with my fiance from La Guardia Airport. It was a long trip for us, so we were exhausted and excited at the same time, since this was our first time to New York.As soon as we got out of our shuttle, at the street level of our hotel, a very gentle empoyee approached us and took care of our luggage, he gave us some tickets for the luggage, and told us that they would take it to our room, once we got a room assignated, and instructed us to go to the front desk located at the 8th floor.Elevator wait, was 2 minutes, using a very easy system (14 elevators, each one marked with a letter from A to N. In the middle, two buttons pannels, you put your floor number, the pannel tells you wich elevator to take. That`s it)When we got to the front desk, i handed my reservation to a very gentle lady, who checked it and said everything was in place. I asked her if it was possible to change the room, from a double bed room, to a king size bed room, since one of my party traveller couldn`t make it to new york.She did it in just one minute, and gave us a better room with a Times Square view, at the same rate i had booked.The room was spacious and clean. The view was stunning. Five minutes laters, the luggage arrived in the same conditions i left it in the street level, and it is fair to say that i was at the 30th floor.Internet access worked perfect. It is possible to pay for a cable access or if you have a laptop you could get the wireless connection at no cost.We went several times to the concierge level, to ask for information about addreses and restaurants, and broadway shows, and everytime they were helpful.The location of this hotel is absolutely a major benefit. Everything is in walking distance, and if it`s not then you have several bus stops and subway stations nearby, to take you everywhere.Check out time is 12:00 pm. And our flight to Miami was at 6:45 pm. So we have to options: 1. Ask for a late check out, wich is granted on availability, and costs 30$ per extra hour, or 2. Check out at the appropriate time and leave your luggage at the concierge. They would give tickets for the luggage, and once you are ready to go, they will take it to the street level. We choose the second option. We check out at 9:00 am, and leave the hotel to get the most of our time in New York.We went back to the hotel at 4:00 pm, and handed the luggage tickets to the bellboy, who gave us back our luggage. I have no complaints about the hotel or its staff, as a matter of fact, i only have compliments for this people, that make everything possible for me and my fiance to have a pleasant stay. And they achieved it"
102,1881,"Jun 23 2009 	Very nice rooms with GREAT location and staff!	We took our two 16 year old daughters to celebrate their 16th bdays. It was a fabulous and convenient place to stay. We requested early check in and they granted it and gave us a room with a view! Nice views of time Square. I was surprised at how quiet the hotel was considering it is in the heart of Times Square. The elevators were fast and always available. The Concierge's were incredibly helpful! (and we asked them ALOT!!!) The rooms are spacious with a refridgerator and a nice flat screen tv and a safe. The bathrooms are big enough for two teenagers to get ready together. The fitness center is gorgeous (even though we didn't actually work out.) Overall, the LOCATION is just awesome...so close to everything and lots of easy little eating places without having to eat fancy. The theatres are withing a few feet of the hotel...This was just a GREAT trip and the hotel really made it that much better!"
103,1881,Jun 22 2009 	Marquis was fantastic!	I traveled to New York City with my kids while my wife was in Norway for memorial for her father who had passed away in March. I really didn't want to go to New York City because of the impression I had that the people were rude and shopping and restaurants were too crowded and just too much hustle and bustle to enjoy yourself. This hotel was so comfortable and inviting that we felt right at home as soon as we arrived. Check-in was fast and courteous even though there were many people also checking-in. We had a view of Time Square and the room was very clean and spacious for the three of us. All you have to do is walk outside the hotel and you are just absorbed into that wonderful lifestyle that New Yorkers are accustomed to. Everything is right there and so convenient. The restaurant right across the street (Juniors) was great. We ate there three times and every time the service was courteous and prompt. The food was the best and prices were reasonable for the middle of Manhatten. We went to several shows one of which was The Lion King which was literally 30 steps from the entrance to the hotel. It was raining when the show let out and we walked out of the theater and back into the hotel with only a few raindrops hitting us. The concierge (several different people) helped us with dinner reservations and suggestions and we could not have been happier with the choices they made. My kids and I had such a great time we are planning a return trip during Winter break. Would not think of staying anywhere else. I wa so impressed with this hotel and New York City that I'am going to try and convince my wife to move here.
104,1881,"Jun 22 2009 	Location location location	My family and I just returned from a week at the Marriott Marquis. We didn't use any of the hotel services (no restaurant, no fitness club), but would definitely stay here again. You just can't beat the location. We got a great rate on the Marriott website (AAA discount). They put us on the 40th floor overlooking Time Square. The plays we went to were well within walking discount (2 were less than a block). Access to subways were easy. I highly recommend Juniors Deli across the street and Times Square Bagels on 44th street for after-theatre dessert and breakfast respectively. We will definitely stay here again!"
105,1881,"Jun 21 2009 	very very disappointing. service was awful.	I live in NYC but chose to get two rooms at this hotel for my bachelorette party. I was excited to stay in a touristy location and enjoy the amenities of the hotel like the concierge lounge. I chose this hotel in particular because my mom is a platinum Marriott Rewards member and had a lot of points that I could use. She called Marriott Reservations and explained that she wanted to book the hotel in her name, using her points, so that I would receive the amenities given to platinum members, but that they should put a note in the system saying that I was the one who would be checking in, not her. The main reason we did this was to get access to the concierge lounge, which the reservations agent said would be great and that I'd love it. I called the hotel twice during the week before my stay, double checking that it was fine for me to check in without her, etc. The people over the phone were great and said that it would be fine. When I went to check in, I was told that no note appeared in the system and that I could not check in unless I got my mother on the phone. She happened to be going out of town that day (out of the country) and I didn't think I'd be able to get her on the phone. Luckily after a few attempts I was able to reach her and she explained to the manager that I was supposed to be checking in. While all of this was happening, we were talking to the desk clerk about possible suite upgrades. She said that there were no more suites left that night, but it was okay because we were so close to the concierge lounge and we'd have a lot of space to hang out in there. After they got off the phone with my mom, the front desk clerk then informed me that (a) the concierge lounge WAS NOT OPEN OVER THE WEEKEND, and (b) it didn't matter, because I would not have been eligible for it anyway since my mom was the platinum member and not me. I'm sorry, two major problems here. The entire reason I booked this hotel was for the concierge lounge. I had ten people coming to hang out in two rooms. I wanted access to the lounge. If it was going to be closed, why did the desk agent tell me TWO SECONDS EARLIER that it didn't matter that I didn't have a suite because the lounge was so close to our room? Are you kidding me? And then to add insult to injury by saying that they wouldn't have given me access anyway? If that was really the protocol (which it may be), why wouldn't you say that while booking? Why wouldn't you say that the lounge was closed during those dates when I specifically said that I needed access to it?THEN, they screwed up the rooms. They promised that we'd have adjoining rooms with two double beds, and what do you know, they were not adjoining. I soon learned that the only adjoining rooms were king/2 doubles. We eventually just decided to move into a king room. The rooms itself were nice and fine, but I think the bottom line was that this hotel was not the best one for our needs. It really made me upset that they misrepresented it as something it was not. If we had known from the get go that the lounge was closed and that they did not have adjoining rooms that had two double beds each, we would not have booked here. Of course, we did not find out until we wasted a TON of points on our stay. I am very disappointed in what happened. I did speak to the manager about this during check in and he did not seem to care at all."
106,1881,"Jun 20 2009 	Great view; great rates with AAA special	Enjoyed our stay at the Mariott Marquis. Once in a life-time views of Times Square. Was able to get a special rate through Mariott and AAA with a Thursday check-in. Had a Times Square View room and really enjoyed the lights and watching the hustle below. The amenities and service were very acceptable. Subway was just a few blocks in either direction. Definitely a solid, high-end 3-star hotel."
107,1881,"Jun 20 2009 	Had a great stay!	We enjoyed our stay at this hotel. The room was clean, comfortable and quiet. and the service efficient. We had used the online concierge for special requests and found everything we asked for upon arrival.Absolutely no problem with the elevators, we haven't had more than a minute wait at peak times.We found the location to be very convenient and very safe even after dark.We'll definitely be going back!"
108,1881,Jun 19 2009 	Great Hotel/Great Location	This hotel is right in the middle of Time Square. One block from the subway. The rooms are very confortable. We were very lucky our room had a view of Times Square. We recommend this hotel
109,1881,"Jun 17 2009 	Fantastic experience	The hotel was booked as part of our holiday package by our cruise company. I had read the reviews before going but I thought this hotel was wonderful. our 25th wedding anniversary took place whilst in NY. We were upgraded to the 39th floor. The View wasnt that fantastic but the room was wonderful, large and clean. Staff were very helpful and even supplied extra luggage tags. Being in such a central location made it easy to get around and the fact that people were sitting out in broadway just watching hte world go by at midnight seemed a little crazy but cool. felt very safe inNYC and the hotel and would definately stay there again."
110,1881,"Jun 17 2009 	Expensive but great location	The Marriott Marquis is located literally right in the middle of Times Square and the Theatre District. It is a HUGE hotel with 49 floors and a LOT of people in it. There are always people around and some elevator waits, etc. That being said, it is a nice hotel and you can't beat the location. Rooms were nice. It was actually pretty quiet and the views of times square were amazing. Bed was very comfortable and bathroom was roomy. Big, flatscreen TV with lots of channels. Would stay again."
111,1881,"Jun 16 2009 	Excellent Hotel Incredible Location Gorgeous Views!	I traveled to NYC in April 09 for a friend's b-day and we absolutely loved the Marquis. It was a great location and we had an amazing view of Times Square. I loved how big the hotel was, and the rooms weren't small at all. (I understand many NYC hotel rooms are super tiny). We actually saw The Little Mermaid, which was conveniently located two steps from the hotel. Everything worked out perfectly! Loved the hotel, good service, clean rooms, spacious, and modern. It was great to stay in Midtown, too; we were halfway between lower Manhattan and upper Manhattan. We're returning for my mom's birthday in August...cannot wait!!"
112,1881,Jun 16 2009 	Credit Card Guarantee Means Nothing	We arrived in New York Late Tuesday and were only staying 2 nights. I researched hotels in Times Square and selected the Marriott Marquis based on the reviews from Trip Advisor. My husband called the hotel to let them know our flight was a late one and to have them send a car to the airport to pick us up. We arrived at the hotel to check in only to be told that they did not have a room available. They had guest that wanted to extend their stay and gave them our room. I had printed out my confirmation that stated Credit Card Guarantee. Basically that really means nothing but had I not showed up at all my credit card would have been charged for the room that wasn't even available! We travel a lot and I have never had this happen ever!!
113,1881,"Jun 13 2009	Perfect location. Wonderful stay!	The Marquis is right in the middle of Times Square and is the perfect location for easy access to almost all Broadway theaters and many wonderful restaurants. I was with my mom, who doesn't walk very much, and this hotel made it very easy to walk to all the shows. Getting a cab under the hotel was simple and fast and we didn't have to wait that long for an elevator at all.The staff was very nice and the lounge on the 8th floor was the perfect place to rest, have a great view and a drink. The rooms were kept very clean as was the hotel and we had aan amazing view!!!The hotel was a little pricey, I am sure because it's right in the middle of everything."
114,1881,"Jun 9 2009 	Amazing Location Incredible Hotel	I stayed at this hotel for our 5th anniversary with my husband. We have wanted to stay here for a while. It is amazing location. Our Times Square view room was awesome. 42nd floor- ultra clean room, comfy bed. The hotel was in the perfect location. Lots of great restaurants on site, make sure you go to the top revolving restaurant for a drink."
115,1881,"Jun 6 2009 	The best location	You could see time square from our room. It was christmas time when I stayed there with some of my family. The hotel was decorated very nicely for the holiday. There are a few very nice shops in the hotel lobby. It is a very large hotel and the elevator system was kind of confusing at first. The room we had was nice but nothing special in my opinion. It had two chairs and a table by the window which was nice since we had a time square view. The bed was nice, I slept well. The best part about the hotel was the location."
116,1881,"Jun 5 2009 	Great location and loved 9 To 5 at the Marquis Theatre	I went to a book convention and brought along 2 friends. The location is great right -outside the hotel is Times Square, lots of places to eat and subways nearby both to the north and south. Also inside the hotel is the theatre for 9 To 5 the Broadway show. We had bought tickets ahead of time and were surprised the theatre was inside the hotel. The rooms are very clean and spacious and include a mini safe. The internet fees were high so I decided not to log on."
