IDREVIEW,HOTELID,REVIEW
55,733,Apr 19 2005	Good value for money...	We stayed at the Fairway Hotel in Kings Cross last weekend (15.4.-18.4.)... i can say it´s real value for money...+++ great location - st.pancras railway station nearby (our train from luton airport arrived there) - kings cross underground station 50m away... BurgerKing 20 m away... :-)++ clean room+ fair pricesCan´t say anything about breakfast - we always went to pret a manger... ;-)	
56,733,Apr 2 2005	Good value/location	I just returned from a student trip to Paris and London. We stayed at the Faiway Hotel/Yorkshire Palace for 3 nights. We arrived quite a few hours before check-in and they were kind enough to let all 21 of us store our luggage in one of the rooms until we returned. There was no lift so we all had to lug our suitcases up some very narrow stairs. The room my husband and I shared was small but not cramped. We had enough room to open up both of our suitcases. The bathroom was small. Only one person can fit in it. My main problem with the room (#24) was when we took a shower
57,733,Mar 24 2005	A great and inexpensive London place	The staff was extra friendly and helpful to the extent of providing a battery for a charger and allowing us to leave all 6 of our bags in the small office when we arrived early in the morning of the date of check-in. The location is wonderful--1/2 block to the tube or train station . Also
58,733,Feb 16 2005	Great place great value.		
59,733,Feb 7 2005	Location location location		
60,733,Nov 24 2004	Great wee gem!		
61,733,Oct 20 2004	Great place		
62,733,Oct 11 2004	Brilliant location and value for money		
63,733,Sep 1 2004	Great value		
64,733,Apr 14 2004	quite ok		
65,733,Dec 31 2003	Charged my credit card without permission		
66,733,Nov 22 2009 	Pied-à-terre formidable		
67,733,Nov 3 2009 	Assez bien		
68,733,Oct 7 2009 	Pratique		
69,733,Sep 24 2009 	ottimo b		
70,733,Aug 5 2009 	Potremmo tornarci perchè ...		
71,733,Mar 10 2009 	Ottima posizione e rapporto qualità prezzo		
72,733,Dec 4 2008 	fantastico hotel		
73,733,Dec 1 2008	Muy limpio y bien comunicado		
74,733,Jul 24 2008 	lieber ein paar Pfund pro Nacht mehr bezahlt		
75,733,Apr 3 2008 	Sehr nettes sauberes Bed 		
76,733,Dec 17 2007	Accettabile ma abbiamo riscontrato dei problemi		
77,733,Apr 28 2007 	Sehr zu empfehlen!		
78,733,Jan 23 2007 	buena relacion calidad-precio sin lujos		
1,736,Sep 28 2009 	Regular Guests at this top value accommodation!	I'm writing this review on behalf of my parents as they are regular guests of the Franciscan Road properties of FlexiStay. The rooms are very clen and comfortable and the staff who manage the properties are excellent and only too happy to help with any additional needs you may have. There is a good stock of breakfast in the communal kitchens as well as a lovely dining area. The location is ideal for my parents' needs but would be the case for most as the apartments are about 5mins away from Tooting Broadway tube station which takes about 20-25mins into Central London on the Northern Line. Definitely a home away from home and highly recommended!
2,736,"Sep 5 2009 	A good accomodation	The apartment is situated in a side street, in a very quiet place. The rooms have a modern furnishing, simple and functional. The common kitchen for the guests is very copious!Negative notes: We stayed 3 nights and the personnel only passed in the room to keep off the garbage (no room cleaning, no sheets and towels change): if you want further services, you better ask them during the check-in. The cleanliness of the bathrooms left much to be desired (traces of prevous guests)Furthermore, the zone of the B&amp;B is quite far from the town centre and the tube is the only mean for rapid transit."
3,736,Jul 2 2009 	Outstanding service with amazing price!	I just wanted to say thank you to the manager on duty the night that I stayed (1st July 2009). He was very helpful and provided professional customer service. I orginally booked the room in Norbury but due to train problems I could not get there so he advised us to stay in an alternative one in tooting. The room was very lovely and clean and I was very happy about it. I will definitely stay in the same hotel again and recommend it to my friends.
4,736,"May 6 2009 	Decent accomodation with great kitchen benefits	The accommodation was very clean. Internet access was included and the speed was really very very good. Staff don't interfere at all. Flexistay apartment is someone's house and you get a room with mini kitchen and fridge. Cooking utensils are provided but were all worn-out. We stayed there for a week so it was a good deal as we could cook our own food and drink comfortably in the room. Overall great, nice and clean. They have free all-day breakfast service but food provided was not of good quality. Bread, eggs, and milk were low quality and we preferred buying our own stuff. But you get a fridge in your room which I really liked. The photos make it look big but its just a standard London zone 3 style squeezed double room. Honestly, difficult to breathe if staying for more than two nights. But they have a lovely spacious studio style room on ground floor where we stayed. It was brilliant! Another thing weird was that there was no bed sheet. They have a mattress cover but no sheet. They prefer to clean the room every second day and insist not to ask to get it cleaned everyday. The location of the property isn't so nice, so I won't recommend it as a holiday stay. This will suit someone who is looking to save cost and prefer to cook themselves but yet live in a decent clean room within budget. There are plenty of take aways, KFC, etc just outside the property. Flexistay advertise to have Sky channels etc but they have only basic channels and they made up a story about PIN number for Sky subscription not working. Also, staff showed no intention to get it fixed. The manager was not so responsive most of the times. They say that they will attend you within 5-10minutes which is generally 15-20mins. Overall, it was a good money saver and getting hot water 24x7 was another plus!"
5,736,Oct 1 2009 	Sufficienza stiracchiata
1,743,"Nov 25 2009 	2nd visit great location and value 2nd BR isn't fully enclosed	Booked a two-bedroom unit (#218) for sharing with a work colleague for a week in London. 1st BR is as expected but 2nd is not fully enclosed but rather part of the open plan dining and lounge area. Worked fine for us but be aware of it in case that wouldn't work for you. Bed in &quot;2nd&quot; was two twins pushed together... which did not stay together during the night. Had some wireless issues early in the week. This room faces Cromwell Road but street noise was not noticeable to me. Don't get the wrong impression - I think this is a great property, especially for the price. I have visited other similar properties in Kensington and Sloane Square and they are double the price for no better amenities. (Photos uploaded)"
2,743,"Nov 22 2009 	Excellent apartment-hotel but give breakfast a miss	Excellent apartment-hotel in great location - 200 yards from Gloucester Road tube. Very spacious room well fitted - full kitchen, TV, DVD player, CD player. Very comfortable bed and settee - beauitifully clean. Breakfast is worth missing. Poor selection, very limited fresh fruit and malfunctioning coffee machine. You'll get better value in the restaurants at Gloucester Road tube. Only drawback is the noise from traffic on Cromwell Road but it didn't keep us awake."
3,743,"Oct 26 2009 	This hotel's strongest points are its location and the ""eagerness to please"" attitude of its staff.	I stayed in this hotel twice in the month of October, 4 days each time. I wanted a serviced apartment with a full kitchen that I could use, so I never bothered to try their breakfast room. I got a room upgrade the first time, and this basement unit was very spacious. It had a separate kitchen with dining table for 6, a living room, powder room, and bedroom with bath. My room the second time around was adequate. Furnishings are good but I would have wanted a dishwasher in the kitchen. Rooms are not equipped with washer/dryers. There is a laundry room equipped with 3 washers and 3 dryers which guests can use for free. Problem is you have to queue to use this facility, and that can mean a long wait.  Location is great with everything nearby ie. tube, bus, supermarkets, restaurants, taxi stand. The entire hotel staff is wonderful. They go out of their way to please you."
