IDREVIEW,HOTELID,REVIEW
167,2142,"Sep 20 2007	Great location but very disappointing hotel	I have just returned from a trip to San Francisco. We stayed in the Radisson Hotel on Fishermans Wharf. The location was fantastic, the pier is very lively and there is always something happening. Not too far from Pier 33 (Alcatraz cruises) and easy access to the city centre. Having stayed in Radissons before I was very disappointed with this one. The matresses on the beds were very uncomfortable. The noise level was appalling, I found it very hard to sleep at night. The hotel breakfast was in this fast food cafe called IHOP just around the corner which was not very appetising! This was also the hotel's &quot;restaurant&quot; too and having had dinner there once, it was the greasiest meal I believe I have ever eaten. For a hotel is have a restaurant like this in such a great location in the city is ridiculous."
168,2142,"Sep 8 2007 	Location	Stayed here for 3 nights, have to say, brilliant.The location is fantastic, at the rear a safeway supermarket, to either side johnny rockets, and Ihop, and to the front you are right on fishermans wharf.Rooms are very good, cant find anything negitive to say, iron and board, refridgerator, toiletries, very fine bed and crisp bedding.Quiet rooms, nice view, free internet.The open top bus tours go from here, ie fishermans wharf, pier 39 &amp; 41 leave you spoilt for choice where to eat, we loved the crab booths.Would really recommend this hotel, I booked early and got a good rate of $168 per night which is reasonable to San Francisco, I did take a look into the Sheraton which seemed lovely as well.Loved Fishermans Wharf, yes very touristy, but everyone was here to have a good time and made for happy atmosphere, We had 2 days LA and 3 days here now I wish I did 5 days here, great holiday, will post trip report in forum alsoPlease feel free to email me if I can help, because I have had a great holiday mostly due to all the fantasic advice I got from here."
169,2142,"Sep 2 2007 	The Hotel was perfectly placed	The hotel was perfectly placed for our first visit to San Francisco, in particular for Fisherman's Wharf. The hotel was clean and in good order. The pool was very good, in particular for our chldren following a long sightseeing day!!! The bedroom we were allocated included 2 double beds that were sufficient in size for our family of 2 adults and 3 young children. The only negative point is the lack of breakfast facilities but they do have a faciity in the Reception Area where coffee and pastries can be purchased and a 24 hour restaurant next door."
170,2142,"Aug 17 2007 	Very Nice	We stayed here for 4 nights in July and overall had a very pleasant stay. It's ideally placed within very short walking distance of Pier 39 (restaurant/shopping heaven for tourists) with good access to the buses and streetcars. Taxi from SFO costs about $45 and a door-to-door van about $15-18pp. We contemplated taking a streetcar to the BART for our return journey but I wouldn't advise doing that if you've heavy luggage or if you're going to be travelling between 1000-2000 as they can get very busy. As for the hotel itself, it's a very pleasant 3* with very helpful staff. We arrived late on a Saturday night and the room we were given was really quite large. However, it was close to the elevators which make a fairly loud noise. Fortunately we were so tired it didn't keep us awake. We went to reception the next morning and requested to move, which was dealt with very promptly and we were moved as soon as a room became available. For breakfast/brunch there's a Johnny Rocket's diner at the back of the hotel which was pretty good and you can access The Wharf via this direction too. One piece of general tourist advice for this resort; book your Alcatraz trips online if you can as they get mega-busy. However, if you choose not to and you arrive at the ticket booth to discover that they're &quot;fully-booked&quot; days in advance, ignore that. You can pitch up any morning and start queuing at 0730 for an 0800 opening and you'll be able to get tickets for that day."
171,2142,"Aug 16 2007 	I would stay elsewhere	I have to say, the mixed reviews on this hotel are warranted. I have stayed in a lot of hotels over the years, and this one definately has some good points, like location. Granted, Fisherman's Wharf has some interesting people hanging around it, but no reason to feel unsafe in or around the hotel. Any big city has the same problems. The part I felt was very poor, was the staff at check in, terrible experience. I booked 3 rooms with BayView and they only had two when my group got there, which was very annoying given the amount of time the rooms were booked in advance of you stay. Only 1 clerk working, line of people waiting to check in, no management around to discuss the problem with. Overall, the hotel service was poor. The hotel decor is ok, sleep number beds were cool. Not worth the money they want for this hotel. Next time, I'd probably try the Sheraton across the street, or the Holiday Inn."
172,2142,"Aug 12 2007	OK but I wasn't impressed with Fishermans Wharf area	The hotel was adequate. The room was OK, the pool was a bonus. The concierge was helpful and there was a complimentary on-line flight check-in facility which was useful.Otherwise the facilities in the hotel were poor e.g. no restaurant although you didn't have to walk far (a short step to the adjacent Wharf) to get food and drink. As a first time visitor to San Francisco I was disappointed with Fishermans Wharf. I would stay nearer Union Square next time.San Francisco is a beautiful city but I think the Wharf is not the best place to be."
173,2142,"Aug 9 2007	Great location and value	Hotel is in a wonderful location, steps from Fisherman's Wharf and really good value. Staff were friendly and the hotel and room was clean. Rooms were just a bit on the small side but adequate and problem free for us. I've definitely seen smaller. Mini safe was a good feature. Hotel location is very much in a tourist area. The F Line street car is right out both the front and the back of the hotel. Hotel is in a good location for walking, biking, renting cars, public transit. If you rent cars in this area I recommend returning them each night. Parking at the hotel is $40 per night or it can be had for free at the rental car outlet. If you want to go to Alcatraz, book your tickets as soon as you arrive, or better still on line before you go. Only one company actually goes to the island and their tickets are in high demand."
174,2142,"Aug 7 2007 	Nice Hotel for Tourists and Families	I thought this is a great hotel for tourists, right in the heart of the Fishermans Wharf action. We had a small, but comfortable king room on the second floor, at the end of the corridor, a great location to keep the noise down. We were assigned a room with a Sleep Number bed which my husband described as an overpriced air mattress. It was comfortable enough, but I wouldnt run out and buy one! The room had very nice amenities: coffee maker, iron and full sized ironing board, hair dryer, nice bathroom stuff, excellent water pressure and lots of counter room, and best of all, free Wifi so I could use my Palm to check my email (only twice in three days, which is infrequent for me!) The AC and fan worked very well, providing a nice steady hum which drown out most of the noise at night and let us sleep very well. They had an outdoor pool that was full of children, but we had no intentions of swimming in the chilly July weather! We didnt have much interaction with staff, but what we had was pleasant and efficient. The room was clean and the dcor was actually pretty up-to-date and attractive! I would recommend the Radisson as a good family and tourist hotel."
175,2142,Aug 3 2007	The Place is a Dump	We were so disappointed with this hotel that we checked out early. I did NOT feel safe. The parking lot was confusing and I was afraid to go from parking to rooms alone. Very long and confusing corridors. This hotel is located in a seedy section of Fisherman's Wharf.
176,2142,"Jul 30 2007 	Okay if you like the smaell of Clam Chowder!	We stayed at this hotel for 4 days in July. Hmmm...first impressions, NOT GREAT! Check in staff - RUDE! Our room safe needed a different code everyday as everytime we returned to the room, our safe wouldn't open, granted they did send someone to attend to this quite quickly but strange that it was always after we'd left the room un-occupied! The furniture and carpets are old, need up-graded! Location is great if you like smelling clam chowder all day and all night!! Lots of tramps and beggers hang around the hotel, quite un-nerving.I wouldn't stay at this hotel again - EVER!"
