IDREVIEW,HOTELID,REVIEW
186,2099,Jul 15 2006	Great location upscale chic!	Hotel Vitale is a great choice for exploring SF. Ferries are accross the street and take you to as far as Sausalito. Rooms are well kept and clean. We were there for my wife's birthday and they upgraded us to a room with a very nice view on the very top floor. Embarcadero station is a 5 minute walk and can take you just about anywhere in town. We stayed as part of a package from expedia and got a great rate for what we got. We will not hesitate staying here again.
187,2099,"Jul 13 2006	Russian Roulette	I booked a lengthy stay and requested a quiet room. Before I arrived I confirmed that I was getting a quiet room (I'd even agreed to downgrade from what I had purchased to get a courtyard room.) On arrival, I should have known something was wrong when I saw a large &quot;white noise&quot; machine next to the bed. Every ten minutes or so, the room would rattle and there would be a grinding sound. This went on all night. After 2 sleepless nights, I complained. The management said I could move but that &quot;check in is at 3pm&quot;. They knew the problem right away--the room was next to electrical equipment and the elevator. They knew exactly what they were doing when they put me there. I have to think it was because I purchased through Expedia, because when I confirmed the reservation they said &quot;Oh, I see you used Expedia.&quot; Anyway, most of the rooms abut the Embarcadero, which is a six lane highway. This is not a quiet hotel. The room service is limited and expensive. A simple order of a 16 oz. container of coffee is $19--after mandatory tip, service charges and tax. There is almost no storage space--no drawers for clothing, just some hanging space. The neighborhood is the financial district, which is dead on the weekend. I've stayed in SF dozens of times, and thought I'd try something different. Never again--why play Russian Roulette with your vacation."
188,2099,"Jul 6 2006	Great hotel a little pricey	Some friends and I stayed at the Hotel Vitale for one night in July. This was my second stay there. One downside of the Vitale is that it's pricey. Even the parking is more than other hotels in town. While my room the first time had a great view of the Ferry Building and Bay Bridge, the second time my (cheaper) room looked out onto an air shaft. The sliding doors for the bathroom don't offer much privacy if you're staying with someone else. Also, someone messed up and made our spa reservations for the wrong day (fortunately, the spa was able to accomodate us only an hour later than we'd planned).On the upside, the location is fabulous. The Ferry Building is across the street--we bought breakfast there and then ate it on the hotel's wonderful little 5th floor terrace. BART and MUNI are also very convenient, and sights such as Union Square are an easy walk away. The decor is nice, and the whole place smells faintly like aromatherapy. It definitely doesn't have that bland look so many chain hotels have. The staff was unfailingly helpful and pleasant. On this visit we were able to get early check in at 11, and late check out at 2. The beds are really comfy and the turndown service is nice. The rooms are quiet and reasonably large. The toileteries are Fresh brand--very nice."
189,2099,"Jul 3 2006	Relaxing Stay at the Hotel Vitale	My financee and I stayed at the Hotel Vitale during an in-town getaway weekend to relax before our wedding. We stayed in a Deluxe Waterview Room. Overall, I thought the hotel was very nice and it was quite peaceful. The theme of the place is definitely 'zen' and 'relax'. Our corner room was very comfortable and had a great view of Justin Herman Plaza, the Ferry Building and the Bay Bridge. The bed was very soft (great for 2 nights but I couldn't sleep on it for more than a few days). The bathroom was large and had a rainforest type shower (no bath). It was neat to try out but I'll take a normal shower head in the future. My financee loved the complimentary soaps and lotions. There were body products for sale on a ledge near the shower ($20 for body oil...no thanks).They had a great turn down service and when we came back from dinner we came back to soft music playing, bottled water, slippers laid out, and fresh towels.Room service was good (although I thought the menu was quite limited). The only issue I had with the room was that the TV was placed in such a way that you could not watch it while laying in bed. We wanted to get away and relax and we did do this at Hotel Vitale. I would recommend it to others."
190,2099,"Jun 12 2006	Elegance with friendly staff	I was hoping to be impressed because of the room price, and I was impressed. The room was modern, elegant, and impeccable and the bathroom was a dream.I found the staff pleasant and attentive. I never had to open the front door myself. The doorman even remembered my name the following day...very impressive.While my room's Bay view was fine, I was glad I explored because the rooftop patios afforded spectacular views. The location is also so convenient, especailly with the ferry building restaurants and shops so close.I highly recommend this unique boutique hotel."
191,2099,"May 29 2006 	Best Kept Secret in San Francisco	I travel to San Francisco a great deal. Since I discovered the Vitale I have stayed here almost every week on business exclusively for almost a year and love every bit of my stay. This place is unbeatable. Comfort is superb, magnificent view, uber friendly staff - Very very clean, very comfortable bed, quiet. Hotel opened in 2005 - soon it will be difficult to get a room. And the Americano restaurant - wow! I highly recommend this hotel."
192,2099,"May 23 2006	Vitale is overrated - needs a little more value. . .	The Hotel Vitale is overrated in my opinion. It's lacking in some very nice touches such as an array of toilet items (free), papers left by the door and free coffee in the room. The operative word here is &quot;free&quot;. The Vitale is set up to encourage you to spend more money. The room's array of treats - chocolates, etc. are in full view to entice you into eating and buying. Bath items for sale are displayed in the bathroom. The view is fabulous and the location is good. But, the staff is not trained properly - does not know the menu at the hotel (room service), does not know the room configurations and is not particuarly warm. The Hotel decor is very modern but kind of cheesy. The Meridan in Vienna is very modern and sleek and expensive and wonderful. While staying at the Vitale I thought I was trapped in a popular design on the cheap show on TV. The wall art is made up of pictures wrapped around wood blocks and the overall effect in my opinion did not give the hotel a 5 star aura. The free workout room is very, very small cramped and dark. I'm glad I tried the Vitale but I'll be staying elsewhere in the future where there's more value for my dollar."
193,2099,May 22 2006	Great hotel echo all positive reviews	The location is great for the business traveller with appointments in downtown who doesn't want to stay in one of the big chains. The staff was very friendly and helpful. A few great restaurants in the next block and the marketplace in the Ferry Terminal across the street were definitely worth the stay. Free morning yoga was a nice touch.
194,2099,"May 11 2006	Great location great hotel!	I have stayed at Hotel Vitale twice, and both stays were excellent! First, the facility is top notch - very comfortable, clean and modern rooms with some very nice amenities, e.g. LCD TV, Fresh bath products, rain shower, etc. Second, the location is unbeatable. It is right across from the Ferry Building, which is a foodie's haven, has a neat farmer's market on certain days, is close to BART, and provides easy access to the ferries The views from the waterfront rooms are stunning, and the neighborhood is very quiet at night, unlike Union Square. Third, room services and the restaurant, Americano, are also excellent. Like another reviewer, I found the room service to be very consistent and quick. Dinner at Americano was excellent, and the day and turn down services were great. With so many great qualities, it's no surprise that I proposed to my fiance at the hotel :)."
195,2099,"Apr 19 2006	Overpriced for what it is	After a three night stay at the Hotel Vitale, I have to say I left disappointed. For the prices charged ($300+ for waterview), I expected better. First the good; the facilities are great and the location is unbeatable. The room features a great bed, comfortable seating, a plasma TV, and a beautiful and large bathroom. Our view looked out on the water (while looking over the Embarcadero) and the Ferry Building (now converted into a foodie heaven!). The lobby is beautiful in an &quot;ultracool&quot; sort of way. My complaints lie with the staff. While housekeeping and the man who brought extra pillows were exceedingly nice, everyone from the doormen, front desk clerks, concierge, valets, and bell hops seemed to be either too busy or too cool to be helpful. A word of advice to the doormen, if you don't want to open doors even for pregnant women with arms full of packages, perhaps you should look for a different line of work. Further to the valets, forty five minutes to retrieve a car is unacceptable. If you're looking for a place to see and be seen, perhaps this is the place for you. However, if you expect staff eager to help and a relaxing place to stay, look elsewhere."
