IDREVIEW,HOTELID,REVIEW
342,372,"Nov 25 2006 	Fantastic Value for Money	We only paid 21 a night to stay at Hooters and, because it was so cheap, only booked to stay for half our holiday in case it was a dive - we wished we'd stayed the whole time! The rooms were big, clean and comfortable and the hotel is a five minute walk from MGM Grand and New York, New York. The staff were pleasant too. We ate at the Dam restaurant twice, once for breakfast and once for dinner - $6.95 for a prime rib dinner, bargain! We heard some americans complaining about the standard of the hotel but, as a brit, I thought it was fantastic value for money and would definitely stay there again - half the price of a travel inn but double the room size and nicer to boot."
343,372,"Nov 21 2006 	Hurray for Hooters!!	Just got back from a 3 day trip to Vegas-stayed at Hooters on Saturday and Sunday nights (rates of $69 and $49)! We loved the hotel. Great location directly across from MGM and next to Tropicana. We stayed on the 8th floor at the end of the hallway so there was no noise at all. Our room was spotless and looked brand new (new carpet, new furniture, great fluffy towels in bathroom). For the price and location, Hooters was great! We did gamble here before going to the airport. We usually play at $5 blackjack tables but they only had $10 tables (go next door to the Trop for $5). The dealers were very friendly-and we actually won some money before going home!!!! Took a cab to the airport and the total only came to $7.50 so that was great also. I can't understand the bad reviews---although I would definitely not stay in the bungalow rooms (around the pool, separate buildings). Heard some complaints about those. Would definitely stay here again and would recommend! We didn't eat here but heard from some people that DAM restaurant was good."
344,372,"Nov 19 2006 	Hooters is NOT a new hotel!	My wife and I have just returned from a trip to Las Vegas, We booked our hotel online, when the price for the room showed up at what we thought was a too good to be true price. We called to talk in person to verify there was no mistake. We were instucted that the rate was a promotional rate because it was a new hotel. We were given a choice of tower rooms or poolside bungalows.We chose a bungalow. BAD DECISION! First, there is nothing &quot;new&quot; about this hotel. It is a slightly refurbished group of old buildings. The bungalow room we were given was dirty, and rundown to say the least. As it was late in the evening we decided to &quot;deal with it &quot; for the night. We attempted to clean our room, only to notice there were ants crawling all over the bathroom counter. Not to worry a few ants can't be that big of a deal, I will just take a quick shower and take care of things in the morning, Hah ! Not a chance, unless a cold shower was good enough, after all it was a cheap rate. The hot water was almost non existent in the tub. I don't mean that the water would only flow cold, I mean water wouldn't flow at more than a trickle from the hot water faucet.( this &quot;new&quot; hotel has old two handle faucets, probably got a good deal on them on E-bay) The water flow wasn't enough to make the shower head spray. At least the bed had a comfortable mattress. Upon going to the front desk in the morning and bringing my concerns to their attention, I was informed &quot; What do you expect you booked the cheapest room in the place&quot; After being insulted in a such a manner, I answered back &quot; I don't consider a clean, bug free room with running hot water to be too much to ask for. After a few more snotty comments from both sides I was informed, I would be moved to a tower room for the remainder of my stay, however they wouldn't be able to move me until the afternoon.The remainder of my stay went off without any additonal problems, however I do not believe I will consider returning to a hotel where it is OK to allow a guest to pay the &quot;asking price&quot; for a room, misrepresent what that room is, then insult the guest for not paying more."
345,372,Nov 19 2006 	Fantastic hotel	You cant go wrong with this hotel perfect location opposite the mgm grand very clean very welcoming first class accomodation at a bargain price could not have wished for a better stay would go back tommorow if I couldn you wont be dissapointede thats for sure.
346,372,"Nov 11 2006 	Dont Stay Here	This hotel is horrible. I'm a 26 year male who went with three other friends to Las Vegas for spring break last spring. My friends insisted on this hotel because it was Hooters. I resisted after reading reviews on this site, and knowing that you don't go to &quot;Hooters&quot; expecting to meet women. Apparently my friends don't realize this (probably why they remain single). Well, we arrived early and the desk clerk was nice enough to give us our room key and let us check and see if the room was ready or not. We go up and the room is filthy which, I expected because it hadn't been cleaned yet and, its Las Vegas. We booked a &quot;suite&quot;. Tthis nothing more than an apartment room and an adjoining single room with a bathroom, its a joke. We go back down let the front desk know the room isn't ready and go back up 2 hours later. The room is &quot;cleaned&quot;, but still smells of stale cigarette smoke and vomit. Not only this but we drop our bags and begin to walk around and the floor is soaking wet in the whole living room. We call mantinence and they do nothing so we complain and receive a new room not a &quot;suite&quot;, along with the discounted price. This room is dirtier than the first one but at least the carpet's not wet. We also found roaches, the kind you step on, AND the kind you smoke, and on that note you have to deal with people offering you drugs on the elevator.I really can't put into words how cheap and nasty this place is. I mean four guys in their twenties hated this place, thats how bad it is. Its important when in Vegas to decide where you will spend most of your time. If on the strip, spend the money and stay at a decent place like Mandalay Bay, New York, Bellagio. My favorite was the Venetian. If you are looking for a good time and cheap thrills, and some cool bars, stay downtown in Old Vegas. Hotels are more important in Vegas than anywhere else, because everything is centered around them on the strip. Heed my advice stay away from this hotel!"
347,372,"Nov 7 2006 	Felt very welcome	We were not sure what to expect, but we were very happy with everything there. All the staff were very friendly and questions were answered right away. the pool area was nice the way they have it set up, no matter where you were sitting you had a good view of all the action going on. George the security guy by the pool was so very friendly even if he had to keep his eye on alot of things.The room was just perfect. Well i was not to crazy about the colors, but who cares, the beds were so very, very comfortable. we were right behind the elevators and i worried about the sound, but that was doable also.I would stay there again in a second. very close to things we wanted to see.As a first time Black Jack player, i felt that the dealer was so nice to help explaine things and even when i lost I felt that she felt for me, nice."
348,372,Nov 6 2006 	Laid back atmosphere	After staying in Excalibur down the way from this hotal for the first 2 days of our trip we headed to Hooters to check in. Much smaller hotal then the others that are connected like Luxor and Excalibur. Waited a few minutes to check in and the guy at the desk seemed confused at what he was doing but no biggy we were given our room keys and away we go. The hotal is a little crowded being smaller then other hotals in the area. Its at the end of the strip near the motal 6. Everything is wood and orange like a Hooters restaurant.The room was clean and bright whic is more then I can say for the Excalibur. Same amount of room with 2 double beds and room to lay out a air mattress we brought due to we are 3 guys. Good options to stay in your such as Directv sports that can be ordered. Being from Canada and wanting to catch the hockey game we tried to order through the remote but wasn't working. Called down to the desk and was hung up on by accident and then tried agian and spoke with Robert who said try again in a few minutes and he hung up.Waited a few minutes and it worked and we enjoyed the live hockey from Montreal. Had some ice cold brews we bought at a gas station which was much cheaper then anything in the hotals. Ate and drank once at the on site hooters restaurant which I think is one of the worst restaurants out there in food quality which I still feel the same. Ate mosly at the 24hr dinar called the Dam which had $6.95 prime rib which was the best deal in Vegas we found. Ate at Dan marinos and was the best meal we had all week but also costed the most at a cool $50 before tip for a steak. They do have other lower cost foods so don't get scared away.Most people said there wern't that much hooter girls around but I saw plenty from working in the resaurant or dealing at a table in the casino there was no shortage of the eye candy. Not a whole lot going on in the hotal as in shows so we walked to the other hotals. Saw Howie Mandel at MGM and Fantasy a topless revue at Luxor which are only 5 - 10 mins away.
349,372,Nov 5 2006	Great Time Had By All	Once again the staff at hooters were great. Everyone was so friendly and helpful. Nothing was any trouble. We will definitely stay there again next time we go to Vegas. The bed was the best we've ever slept in.
350,372,Oct 28 2006 	I Hate Hooters!!!!	Parking Elevators are on their last legs and smells bad. Was treated rudely by the front desk girl as soon as we checked in. The room smelled musty and the bathroom is a dump. Took forever for the water to get hot and drainage pipes smelled like sewage coming out of them. No fridge in the room. Very Thin Walls and you could hear your neighbors and housekeeping talking and gossiping. For the Price We paid We could have got better Hotel on the strip. Im pissed that I cancelled a room at the Stratosphere for this dump. I would NOT recommend this hotel to anyone. More like a Roach Motel than a Hotel.
351,372,"Oct 27 2006 	Very nice hotel very pretty girls	We stayed at the Hooters hotel for two nights and my husband and I agree that it was a good choice to stay there. The hotel is located close tot the strip. The staff was very friendly and the room was clean and cosy. We ate at the Hooters restaurant twice and the food is really good, try the chicken wings. The girls are sweet and pretty. The pool is clean and they provide towels. Overall we enjoyed our stay very much."
