IDREVIEW,HOTELID,REVIEW
43,1658,"Jul 10 2008 	Clean safe and comfortable hotel in Dehli!	Arrived in New Delhi and our transfer was waiting, as promised. Check-in was easy and the staff were great. The room was modern, but small and the view was less than spectacular. If you plan to be in Delhi for a short stay and will be on the go most of the time, this place is great. If you are planning to spend nights in, it could feel a bit tight. That said, everything else was amazing. The room itself is has a flat screen TV, snacks of fruit and bottled water at no extra charge. Room service is great and it's offered 24 hours a day. The linens were very nice and very clean. The pillows were lovely. The bathroom had beautiful floor to ceiling marble, the shower was large and there was a good supply of hot water. I think the power may have been an issue once, but not bad. The towels were clean and all the toiletries offered were nice. The complimentary breakfast was huge! For the low price this is a winner, clean, great service and a central location make this hotel hard to beat!"
44,1658,"Jun 16 2008 	comfortable stay	I stayed in the hotel for two nights &amp; had both the dinners here. The hotel is a contemporary one with all the style, elegance &amp; modern amenities. The food in the restaurant- Zaffran was really blessings to the tastebuds."
45,1658,"Jun 8 2008 	Stay away for the love of God	We just completed a 5 days stay at the hotel. two days prior to our arrival we asked for airport pickup. That didn't happen, and not much of an apology was provided.We arrive at the hotel. and it takes them 30 minutes to check us in, even though we are the only ones there. Funny thing about that, the hotel claim to have 40 rooms, actually they only have 15. and the lies continue. They also claim to have free internet access. what they mean is, if you have a good internet subscription for your phone, it will also work within their hotel. They still tried to convince me they actually did have a wireless network, I said show me, then they said, they don't know how, and they can't call anyone.The room is so small, you feel clostrophobic. And the aircondition only has icy cold or really hot. The &quot;fancy&quot; flatscreen is the oldest LCD samsung available, and the picture quality is awful. All the furniture is cheap plastic.Someone below has mentioned they give complementary fruits, water and cookies. but don't eat the cookies, otherwise, you don't get any new ones, and if you don't eat the fruit, they just leave it. see the tasty picture of the moldy fruit. and even the bottled water is expired. are you kidding me.The building, is a completely delapidated building, doesn't matchwebsite pictures.the &quot;wonderful restaurant and breakfast&quot; that someone mentioned. There are two fruits cut last night, some cereal, and then you can order and omelet or pancakes. Don't do the last, it gave us a little brown present for two days - if you know what I mean.Location: connaught place is really dirty, shopping is very good, but you just feel disgusted with the dirt and flies. If you are Indian, no problem, but if you are white, there are 1000 conmen ready to approach you in a very aggresive way. Our Indian friend also advised us not to go outside after 7. yes, I said 7.Now to the masterpiece. The reception. They are 20 years old, and have the combined intelligence of a 10 year old. They cannot answer any questions, like airport question, shopping question, internet question, etc etc. When we were checking out, the boy spent 30 minutes counting the minibar, and when we went back to the room, he actually checked one more time before we could leave, just to make sure we didn't take a 40 Rupee cola. keep in mind we just spent 32500 rupees for the room.All in All, do yourself a big favour. Do not budget travel in Delhi. We have been to a few hotels in India, and this one takes the price. WOW."
46,1658,"Apr 25 2008	fine for a short stay	Arrived at this hotel located on the second floor of a period building overlooking Connaught Place just before midnight and the staff were expecting us. The room is clean, functional and 'modern', with mock wooden floors and minimalist furniture, decorations and bathroom. Linen was spotless and towels plentiful, and there were chocolate biscuits for an evening snack along with complimentary bottled water. But the room felt small, and if there was any more than one of you it would not be somewhere you could relax at the end of a long day's sightseeing or really get comfortable if you just wanted a 'day off'. Theres something a bit clinical and cold about the dcor. We stayed there in transit (arrived midnight, departed 0700 the next morning) and it was fine, as it would be if you were on business and in meetings all day. Breakfast was included in the room rate and you can have it either in the restaurant or delivered to your room (no extra charge). The breakfast was fine without being memorable. The hotel gets an 'above average' rating because it was clean, the staff helpful, and the cost spot-on."
47,1658,"Apr 21 2008 	very nice hotel	We stayed 4 nights in this nice hotel very welll located, clean , staff is very nice and helpfull at the reception and in the hotel restaurant The Saffran In a previous review one person mention that the only bad thing he could say was that the towel were old, well they replace it for new one The beds are very confortable . They give you every day 2 bottles of water and fruits , newspaper in the morning and on arrival they serve you juice. We tried near the hotel the Zen restaurant which was very good , it is about 5 minutes by walk from the hotel on your right side when you get out of the hotel. Do not be surprise but when you arrive the building do not announce what is inside the hotel is on the seconf floor of an old buiding, the hotel was renovated 1 year ago. It is not expensive for New Delhi do not hesitate to book ."
48,1658,"Apr 17 2008 	Great	Just great. Very well located in Connaught Place, great rooms, nice furnished and modern decoration, flat screen tv, nice bathrooms, nice restaurant, very friendly staff, affordable... Definitely this is the kind of hotels you want to find. I'll be back."
49,1658,"Apr 15 2008 	Very good hotel	I went to India on April the 3rd and stay at Palace Heights for 2 days after going to Jaipur, and stayed there in the last night in India on April the 10th. This is a very nice hotel, good rooms, not very large but OK, with LCD TV and they offer each day mineral water and a fruit basket. The bathroom was very good too.The dinner and breakfast room was nice, and the staff very friendly. And I must say this is an hotel in the center of Delhi, near the Indian and international shops. I recommend this hotel."
50,1658,"Apr 10 2008 	Cute little hotel	Very small room. The staff were friendly and helpful . It's very good for the price and location and running around in Delhi.The restaraunt, Zaffron, is the best thing about this hotel. The menu is great and the prices are about $15 per meal.I recommend this hotel when you are in Delhi."
51,1658,"Apr 8 2008 	Refreshingly good...a must stay on your visit to Delhi	Location: at the heart of the city. you can never ask for a better location. This is considered to be the finest location in New Delhi.Rooms, Staff, Service, Reception: ExcellentBreakfast: Complimentry and excellent choice of menu.Very good decor and so peaceful."
52,1658,"Apr 4 2008 	A Hidden Gem	Excellent management &amp; staff:-This place has an unassuming front and is fairly new. Small with 14 rooms, but excellently managed. Well staffed and no pressure to tip whatsoever. Your every wish is their command and they make you feel special. Asked for hair dryer, iron, extra towels etc. and all supplied within minutes. Forgot to switch off the &quot;do not disturb sign&quot; outside the door on one occasion. Hence found rooms not made on return in evening. Called reception. No problem. Room made up in 10 minutes. Seldom does one see such service.No queues for check-in or check out as there are only 14 rooms.24 hour room service @ no extra charge. Safe deposit &amp; Minibar Good air con / heating .Thick fabric window blinds keep the blazing sunlight out and let you have a late morning sleep.Plasma TV on wallComfortable super king size bed with nice pillowsLarge interior illuminated wardrobe with plenty of space. 2 full length dressing mirrors on wall .Complimentary breakfast - cereal, fruit juice,egg, bacon, sausage, toast, Indian poori with potato masala. Egg served many ways. Try the masala omlette which is like a spanish omlette &amp; is lovely. Coffee expresso, cappucino or simply black.Free newspaper and a call for breakfast before they close at 10.30am (in case you forget)!Toilet:Extremely clean &amp; shiny toilet with a brilliant shower. Plenty of hot water. Shampoo, body lotion and soaps all provided. This the only hotel toilet I have ever seen where the mirrors do not get misted after a shower, thanks to the excellent ventilator fan, which also removes any odours instantly. Plenty of thick clean towels.Airport pick up by hotel worked well.Restaurant:Checked in at 12pm after a late flight and although it was closing time for the attached Zaffiran restaurant, they still let me order from the menu! Their food is very good . Tandoori chicken cooked to perfection. Also try their lamb dish (cant remember the name) which is a whole leg of lamb prepared with exquisite spices. The hyderabadi mutton biriyani is also recommended. Plenty of locals eat here. For $25 2 people can have a three course meal! Nice decor and ambience as well.And all this for GBP $150 per night in Connaught place. What more can you ask for? Interestingly, when I tried to book rooms via trip advisor, all the booking agents said &quot;room not available&quot; and offered rooms at other places, but when I emailed the hotel directly, they had vacancies!On the other hand if you want window views and gardens, look elsewhere, but for the price, this place cant be beaten.Certainly recommended and will stay here again.Good management always counts!"
