IDREVIEW,HOTELID,REVIEW
179,678,"Oct 7 2006 	Good location at a fair price	Stayed in a standard double with my husband. Booked thru a name your price option but only received less than $20 off per night from the regular internet price. Stayed 4 nights 3rd week of September 2006.Pros: Very nice &amp; clean, HUGE bathroom with decent water pressure. Bathroom was almost as large as the sleeping area and appeared to be updated recently. Had a working heated towel rack, which was a nice luxury. Had all necessary items in room: safe, refrigerated mini-bar, ironing board, hairdryer &amp; trouser press. A/C worked well in unseasonably warm late summer. 24-hour business center made it easy to keep in touch back home. Staff friendly &amp; efficient. Charming location: clean, relatively quiet &amp; felt safe walking in this area at night. Within a couple of blocks of the St. James underground terminal. Several pubs &amp; restaurants nearby. However, since this is basically a business area, most places close early with some closing as early as 5:30pm on weekend nights. Buffet breakfast was a little spendy, but worth it if you require a big, quality meal in the morning. There are cheaper breakfast options nearby, but I found that with the cheaper options, the quality in the meats (bacon &amp; sausage for full English breakfast) didnt seem to taste as good  too salty. Also, if you were to add fruits, juices and other pastries to the breakfast, it would come out to be about the same. Good martinis in lounge and excellent to sip in courtyard when weather permits.Cons: Bed was not as comfortable as Im used to, but I seemed to sleep fine regardless. Extremely grimy &amp; sooty lampshades, which seemed odd because everything else was pretty clean. Usually, Im not one to notice something so minor as lampshades, but the condition of them were really quite horrendous. Since I did not stay in another hotel in the area during my stay, I cant really comment on the value, but it seemed fair enough especially given the location. The rooms seriously need updating and if done so even just a little, this would be an excellent choice. Would consider staying here again or at least recommend."
180,678,"Oct 7 2006	Disappointing.......	First impressions of this hotel are good, it has an impressive look from the outside as does the lobby. Check in was quick and polite but not particularly friendly, as we found with most the staff we encountered, although a couple were. The corridors however are in desperate need of a refurb lending a somewhat shabby appearance! The room itself was OK, the bed small, no way a queen size as was stated, more like a standard 4'6&quot; and really not what you would expect from a Crown Plaza. Also slightly surprised by the use of sheets and blankets - I thought hotels had moved on to duvets! The bathroom was nice though and the shower great. One word about room service - WAY OVERPRICED! Eat out instead - theres loads of choice in London! Would choose Kensington Forum next time - more convenient and modern!"
181,678,"Oct 4 2006 	Not as good as you might think...	I stayed here on a Friday and Saturday night in late September 2006 on business.Would I stay here again? Er, no.Why not? Well, at 179/night I thought that the carpets in the hallway really shouldn't be as tatty as they were (the foyer of course is spotless), that the elevators should actually work to save me lugging baggage and laptop up three flights of stairs, and that it ought to have some decent sound insulation between walls/windows, given that it's a 4 start hotel (allegedly). It does not.The man in the next room to me coughed, and I actually thought there was someone in the same room (I was in Room 315 in case you're interested). Noise travels down the hallways like you wouldn't believe, and if you're unfortunate enough (like me) to be situated on the front wall of the hotel facing the street, then you better pack earplugs if you plan on actually getting any sleep, because when the garbage men come round at whatever unearthly hour they did (on both nights that I stayed), you will get woken up when them empty 10,000 bottles (or what sounds like it) out of wherever it is they are emptying. A TraveLodge has better sound insulation.Oh, and my (male) business colleague and I shared a room - a delight (not). It was a twin, but the beds were close enough so that if he mistook me for his wife in the night, we'd have been in a lot of trouble."
182,678,Sep 28 2006 	Loved It. Would stay there again. Great location very clean nice staff.	We stayed from 9/21 to 9/26 and enjoyed everyday. The staff was excellent and so helpful. The rooms were some of the cleanest hotel rooms I have ever stayed in. The location is wonderful. On a scale of 1 to 10 I would rate this a 9. Next time we come to London we will stay here again and upgrade to a suite. Do not hesitate to stay at the Crowne Plaza you will not be disappointed.
183,678,"Aug 8 2006 	We Thought It Was Great	We had two rooms. Room 166 for my 13 yr old daughter and friend was a fabulous large room. Double bed, large bath, overlooked courtyard, clean and well decorated. My husband and I stayed in room 157, a bit smaller, double bed, overlooking courtyard, clean and with all amenities. We received good service from all employees, had tea out in the well maintained courtyard with great service. The hotel is in walking distance from Buckingham Palace and Westminster. We arrived at 10:00 and could not check in, but by 3:00 when we arrived back at the hotel after sight seeing, our bags were in the rooms. When we returned in the evening the girls room had been &quot;refreshed&quot; and the beds turned down. But for some reason our room did not get the same service. We did not eat breakfast in the hotel due to cost, but we found many coffee shops in the vicinity on our way to sights. I will definitely stay here again if I can get room 166. Only complaint...2 employee told us the cab ride to Gatwick was 30-45 minutes. It took one hour and 15 minutes so .....there was much nail biting the last 30 minutes of our trip."
184,678,"Jul 29 2006	What a Disappointment	Through priceline I booked Crowne Plaza London Saint James and though I was given a great deal--about half off the nearly $400/night room rate for this 4 star hotel. Once we were shown to our room, though, we were quite disappointed. Our room was a TINY corner room with a window that for the most part directly faced a brick wall. The bed was tiny--maybe a double bed but definately not a queen. The bathroom was nicely appointed (which was the only 4star aspect of this depressing little room). It is amazing that a place can get a 4 star rating when some of the rooms can be so much less than 4-star! We were in Paris just before London and stayed at this amazing 3 star hotel--so it was quite a contrast! If I had paid full price for this room, I would have been absolutely sick.Since we were only in London overnight, we wanted to make the most of our time by heading out as soon as we had checked in. We were told that our bags would be brought right up to our room so we waited and waited and waited. Finally we called to investigate where our bags were. They were finally delivered but we had to wait quite some time. Very frustrating.On the plus side, the hotel was in close proximity to the Victoria train station so we could quickly get there to catch the express to Gatwick. It was also within quick distance to the Eurostar."
185,678,"Jul 27 2006 	Great location but overpriced	I have stayed at this hotel several times, mainly because of its excellent location. Check in staff helpful, but a little stand offish. Standard room, but adequate. Nice and clean, and did not witness any of the &quot;dust&quot; described by other customers.Breakfast overpriced, would recommend using the little Italian cafe just outside the hotel. Great prices and quality and a -- sight cheaper than the hotel. (Turn left outside the hotel, about 50 metres down the road on the right had side).Overall, great location, but extremely expensive for what you get."
186,678,"Jul 20 2006 	Terrible place	We stayed in the room 422 for two days going from Europe back to USA. Try to avoid this room. It overlooks air conditioning duct, it is small and with the strong smell of mildew. Pity, I did not take the pictures, but I guess other will include them soon.When we complained about the smell they told us that they will come to refresh the room (which meant they sprayed it, but it did not change anything). Carpets in the halls were dirty and dusty, elevators very old. The only advantage: good location and decent breakfast. We had breakfast included in price - but if not it costs $36 per person. I wanted to access internet and had to pay $14 for 15 min. They sell the cards and it is not possible to use internet for 5 minutes.Summary: overpriced hotel in need of renovation or at least cleaning. Staff not very helpful. By the way, we were offered newspapers (usually complimentary), but then they included it on the bill. The first day we got it delivered, the second day they forgot it. Also they forgot to change towels in the bathroom. Fortunately, we stayed there only two days."
187,678,Jul 13 2006	FREEKIN DUST BOWL!!! DUMPY [---] PIECE...HORRIBLE!	If you are a fan of DUST then this is your Hotel.I think the Hotel was built around the 1700's and I think the dust has stayed there since then.I could barely breathe and the carpet was a wreck. 4 stars...ha ya right!It was a disaster. The lobby looks all amazing so you are thinking to yourself this place is gonna be awsome! NO!!! It is such a [---] hole. The elevator must have been the first one ever made. Its like a death trap and I was on the very top floor and I think Henry the VIII was my roommate. Such a dusty dump. If you are best friends with dust then this is your place. Have they never heard of a vacum...Does Mr. Hoover not sell in those parts? Would buying and replacing the carpet be so bad?The furniture has dents and scrapes in it from I am guessing the time Keith Richards stayed there in the 70's and the carpet had stains..stains galore.Please dont stay here...for the love of GOD!Two fingers up
188,678,"Jul 9 2006	Enjoyed very much!	We stayed here for 2 nights after a Med cruise out of Rome. Having operated on Euros for two weeks we were fairly enured to the dollar exchange rate, but... this hotel really had us going into laughter with room service rates ... $32 for a hamburger! An excellent place to eat was at the end of Buckingham Gate from the palace ... The Albert. We absolutely loved it. The hotel was extremely quiet due to the extremely heavy door to our room. Location was great and would definitely stay here again."
