IDREVIEW,HOTELID,REVIEW
363,470,"Jan 16 2007 	No problem with the Tropicana	I just returned from a week's stay at the Tropicana. I went there to attend the Consumer Electronics Show. That show was expected to draw almost 150,000 people. Needless to say, the town was nearly sold out and room prices reflected it. After reading a number of reviews on this site, I decided to stay in the Paradise Tower portion of the resort.. Most of the complaints about rooms tended to come from those who stayed in the Garden Area of the hotel. These are the cheapest rooms (by about $30) and also the oldest, as they are part of the original resort. Their room rates were quite modest by comparison to most other hotels.The room I was given was a bit dated but was surprisingly large, clean, well supplied and everything was in working order including ample hot water. The room was quiet, bed comfortable and the ventilation system worked just great. I was on the 16th floor and had a great view of the Strip. Check in was efficient and the staff was pleasant. I never experienced problems with staff anywhere in the hotel. In fact, I and my business partner had a number of meals at the Garden Cafe and the waitress we had for breakfast each day always seemd to find some way to tease and joke with us. I had read on this site that the Tropicana was going to close after Jan. 1, '07 and be torn completely down and something else put up in its place. I thought that would be a shame, as I've always found the Trop. to be a good value for the money charged and a pleasant place to stay.I talked to several staff while I was there and it seems that the above description was the original plan. However, the original development company has sold out to another development comnay and the current plans call for them to tear down the original, 3 story (Garden Area) section of the hotel while keeping the exiasting towers and casino in operation. They will then build three new towers and, when they finish, the Tropicana will be a 10,000 room hotel, the largest hotel in Vegas! It is likely that the hotel portion will be operated by Marriott or Westin and those two chains are the ones that the new development company works with most often.So, for those who found the Tropicana to be such a terrible experience - give it a few years and try again. You may find a whole new Tropicana to like!!"
1,477,Nov 24 2009	not that bad what do you expect for the price	lot of parking and the people that works their very pleasant I brought my little dog (yorkie) and the manager made it very comfotable for me and my group. and we are planning to stay again next year if they except my dog again
2,477,"Nov 19 2009 	Worst Hotel Ever	I go to Las Vegas atleast twice a month for business. This is the worst hotel I have ever stayed in. I did not feel safe. Someone was playing really loud music from their car in the parking lot so they could hear it in there hotel room. I was woken up very early in the morning by loud trucks. It is right next to a truck stop. I called the manager to cancel my second night stay because I booked online and pre-paid the would not credit me my second night. Also the charge a $5 service fee per night, for who knows what there was no service ever provided. My room was never cleaned on the second day and I left. Do not stay here EVER!"
3,477,Nov 7 2009 	It served its purpose-somewhat!	I stayed in this hotel for 2 nights while on business in Vegas. The price was good. We paid $29 a night so I wasnt expecting much. I cant say much about the service as we really didnt receive any. The people at the check in were friendly enough but I got the impression they wouldnt try to help with anything more than checking you in and out. When we first arrived I wasnt impressed. I considered finding another place to stay. When we got to the room I was pleasantly suprised. While the room was dated it was clean and a good size. I always do a check of the room when I first arrived and the sheets were obviously clean. The location was convient for us. It was a short distance from the strip (about 5min drive. maybe a 20-30min walk.) It was right by the freeway entrance which worked for us. The room doors are outside and ours (803) had a gap around the door. (not enough so people could see in but enough to let light and sound in). Its not the nicest hotel but it served our purpose.
4,477,Oct 27 2009 	Great value and location	Rooms were large and clean with a great shower and towels and some toiletries provided. Location is a ten minute walk to MGM and New York New York. If walking from the strip make sure you stay on the Excalibur side of the road.
5,477,"Oct 11 2009 	probably one of the cheapest hotels in vegas but still good	the room was only 30 dollars per night or something like it, probably because it is kind of far from the strip, but still the rooms are clean and the restaurant is ok."
6,477,"Oct 10 2009 	Great Price 	I travelled as a last minute trip to Vegas and stumbled across this hotel online. i was somewhat weary having read the reviews on this site and also as the price was less than 20 per night, but all the same figured I'd give it a bash for a two night stay.First of all, without any disrespect to any previous reviews, but if you are paying such a low fee, how can you expect The Ritz??? I took a cab to this hotel from McCarren International Airport, and it cost me $17 door to door. I was amazed on arrival at how close this hotel is to everything. It looks out directly onto the Excalibur Hotel and the new York New York hotel with its rollercoaster. The South end of the Strip where many attractions are is literally a 5 minute walk across the car park. Fabulous Location!!!!The staff on reception were most welcoming and most helpful on my arrival, and advised me immediately of the $5.50 service fee required to be paid on check out, so no hidden surprises. I had to leave a $50 deposit using my card, refundable (less the service fee) on checkout, or if you have no card its $100 cash - still refundable minus the service fee.I was given my key and found my room. Expecting the worst, I opened the door and was thrilled that I trusted my judgement to book this accommodation. Yes, its basic, and by that I mean no Ironing Board, No tea and coffee facilities, No Wifi - but it was Very Clean and very very comfortable, Completely air conditioned, and well maintained. Huge big colour TV, Nice clean en suite bathroom and telephone to make and receive calls. The room locked from the inside, both with the door lock and key chain and was very secure.The pool is clean and pleasant, as is the jacuzzi and open very late, though I didnt get chance to use the jacuzzi.I had no problems leaving my belongings in my room whilst going out, though I did hide my money, as I do in any hotel that I stay in. I had two great nights sleep here in the HUGE clean comfortable bed, and was bid a very sincere good bye by the staff on checking out. Previous reviews state that hookers were near by in the area??? I cant comment as I never saw any, (though you only have to walk down the strip to be hounded by men and women trying to give you free porn and call girl cards) and the area in which the hotel is situated in didn't appear dodgy at all.If its luxury you want, go across the street and stay at the Excalibur and pay a couple of hundred dollars a night, otherwise this place is simply ideal for couples, singles or families.Also, its convieniently located for gay travellers in the area, being close to several of Las Vegas' gay clubs and bars.A fantastic, cheap way of spending some time in Vegas and enjoying ALL it has to offer at a very low price. Would 110% stay here again."
7,477,"Oct 2 2009 	A hotel that budget travellers hotel with a car will love	This hotel is one of those &quot;adaquate if you just need a bed to sleep in&quot;. And thats just what we booked it for. Nothing special was expected and thats exactly what we got. Hotel has ample parking and seems to be a trucker haunt with big rigs across the street. We avoided just about everything else in this hotel from is casino and pool to it's restaurant (Denny's). If we wanted to go the strip we just parked our car in a strip casino's self park.Stayed for 2 nights and both nights either had noisy neighbours next or above us. The Hotel staff left the garbage carts outside our room in 100 degree weather which gave our room a nasty smell, and we found empty soda cans under our bed the first night that we didnt drink so they werent found when the room was cleaned.Booked via Priceline for next to nothing and was charged a $5,00 resort fee, which every hotel in Vegas seems to do cause the Luxor charged me $15,00 and the PH charged me $19,00 for the priviledge of staying there."
8,477,"Jun 28 2009 	wild wild dump	firstly the room was terrible, the bedding could have crawled off the bed, it made u itchy all night, also every night i would share my room with insects. the bath towels where stained and on one occassion we had 2 use them twice for showers the next day cause of no housekeeping that day. very poor housekeeping when u did get your room cleaned, no clean bedding, no clean bath or toilet paper. but they still charged you a hidden extra $5 every day for that service. the pool was surrouned by sleazy men all wanting 2 watch over u and that was even with my husband there. the pool loungers and tables where so dirty they had seen better days. the best thing i will be doing is never ever going back."
9,477,"Jun 26 2009 	The worse hotel I have ever stayed in	We stayed at this hotel in May. It was filthy, there was dirt smeared in the shower. The decor is right out of the 70's. The hot tub was broken the whole time we were there. The only thing I can reccommend is the restaurant, that had great food. Look else where for chain hotels, it's cheap but the hotel is really bad."
