IDREVIEW,HOTELID,REVIEW
125,321,"Aug 30 2009	We enjoyed our experience and would return to the Desert Rose.	We wanted to explore Las Vegas with our two college-age children. We stayed 4 nights and the 2 bedroom-2 bath suite was perfect for our group. The rooms were nicely furnished, but not to the standard of the high-end strip hotels. WHO CARES? If you want extravagance, stay on the strip. If separate beds and baths, a kitchen and living area are more important, the Desert Rose works well. With different people going different places and keeping different hours, the 2 bed/2 bath set-up provided plenty of privacy for all. PROS: Proximity to the Strip; WIFI; good housekeeping; free parking; free continental breakfast; free beverages and snacks 5-7 pm during the week; grounds were secureSUGGESTIONS: Increase number of tables and chairs in the area adjacent to the pool;add a couple more items at the continental breakfast. With a group like ours, diverse in ages, interests and agendas, we would definitely reccommend and would return to the Desert Inn."
126,321,"Aug 30 2009 	Wow what a gem	This hotel is located right behind the Hooters Casino-Hotel, about 5 minutes from the MGM. I truly loved the service, the rooms, the location. I felt like I was in my condo (kitchen full equipped (even with microwave, blender, pots and pans.. I mean anything you need is there). Front desk is really helpful and the staff is really nice. Room are nice and spacious (with 2 tvs and plenty of room). Before booking this hotel, I read all the reviews because I really need to be comfortable in a hotel room and let me tell you that I was still surprised how nice it was. By the pool you have 2 huge bbq's for your convenience if you want to cook. I've read previous previous saying that they didn't get much for breakfast ! Well, I don't know where they went because at Desert Rose, the breakfast is enough to fill you up until dinner time (cold boiled egg that I heat up in microwave, ham, bread, cereals(3 choices), bananas, muffins, coffee, tea, soda, juice, cheese, yogourt) and it's self service so you eat as much as you need. Helped me save money by just eating out once a dayPlus : Parking is free, 5@7 from Monday to Thursdays with nachos and drinks for free, there a small store at the front desk for snacks etc and it's pretty cheap, there are laundry rooms (self-service I think), nice pool with jacuzziNow the downside : There's nobody holdings doors for you when you have luggage or anything (it's really like as if you were at home), cleaning lady just changes your towels and does bed (nothing like a deep cleaning) on your stay. Honestly I didn't mind at all. I don't like cleaning lady coming everyday in my room to clean especially when it's perfect when I arrive. I also didn't mind not having clerks helping with luggage because this was the only downlfall I saw and for me that's not important.Because MGM is so big and has 2 entry (one on the Strip and the other on Tropicana), you are 5 min from MGM but 7-10 to the Strip. Well, I love walking and when in Vegas, expect to walk alot. So the 10 min to the New York New York Hotel was really nothing. It's so safe in Vegas that we never took a cab (besides for the airport) even after clubbing. There's also Deuce bus on the Strip (3$ a way or 7$ for 24h)Honestly, I'm really please to have stayed at this hotel (it was my little retreat from all the action on the strip)"
127,321,"Aug 29 2009 	Good find	All in all the hotel lived up to our expectations. Friendly staff, good rooms ( although very worn carpet, but I understand they are being replaced--needs it). Very quiet at night--a relief from the hussle and bussle. I would go back to this place. My only critisizm is one that I read by another traveller--and I agree with him. There are not enough lounges for the pool area. Literally, there was a line forming at 8:00 am outside the pool area when it is unlocked in order to obtain one of the few. My wife and I lined up with other guests in order to snag enough for our family--Lets face it --its one of the reasons people go to Vegas to lounge in the sun. The place is great--so spend the bucks and get some more!!! How much can they be?? It would make such a difference"
128,321,"Aug 28 2009 	Truly a Rose in the desert!	Been there done that in Las Vegas and for what this property offers, you won't beat it! Save your money and save your time online.... book it!And that's before I mention the GREAT service. You are a guest and will be treated as such."
129,321,"Aug 26 2009 	A Vegas oasis	A great little resort 2 blocks from the strip, near MGM Grand. Great for families; we could go do something on the strip, then retreat to our little oasis of calm and cool off in the pool. Rooms are nicely equipped... we had a suite with separate bedroom and kitchenette. Not huge, but very functional for our family. Most evenings there is a happy hour (actually 2 hours) with free beer, wine and pop, plus snacks. Lots of parking, which seemed to be pretty secure. Staff were all friendly and helpful; not something I'm used to in Vegas. Will definitely stay there again and recommend to others."
130,321,"Aug 26 2009 	Breakfast is no option! Probably not coming back.	During our trip to the west coast we planned to stay 4 nights in Las Vegas. We're a familly of 5 (3 teenagers children), and had to choose between 2 rooms in one of the big casino hotels on the strip (with great discounted prices on Smartvegas.com) and a all suite hotel off strip. prices were the same. Desert rose had the best reviews on Trip advisor, so we choose the Desert Rose resort. I must say that we were dissapointed. Its not we thought it would be. The place was very crouded. breakfast is no option: small room, long lines (like an attraction in a theme park), noisy, no place to sit (to find a table is like to find a parking spot in midtown Manhattan), and if you find one - its dirty and you have to clean it yourself. poor selection in breakfast: after first morning - my kids didn't want to return. breakfast end at 9 am - not very convient, and from building 4 you have to drive!Rooms are nice and comfortable, no complaints about that, but public corridors are old, not renovated (like an old Motel 6), and open, so during hot summer days it is very unpleasant. The pool was not great either: old, and not so clean. many of the guests is like what you would find in a low grade motel.Business center - if you want to check something in the computer - the rate is &quot;only&quot; $4 for 15 minutes! unbelievable.Next time we probably wont come back. I read again all the reviews on Trip advisor, and I have my thoughts about that, I just say that it looks like the management is very aware to reviews on Trip advisor."
131,321,"Aug 26 2009 	Best thing about Las Vegas!	I searched long and hard to find a room when we were booking our trip to Vegas. After reading all the negative comments about the large resort/casino places I finally picked the Desert Rose. It was the best thing I did for our vacation. The one bedroom was plenty big for 2 people and having the kitchen was a life saver. We lived on water and could keep water and ice in the full size fridge along with juice and milk etc.. The staff was always friendly, holding doors and elevators for us and always said hello and asked how our visit was going. They were alway's smiling and very friendly in general. The breakfast was a great addition to the stay especially when we saw how expensive eating in the large hotels were. (1.25 for one krispy kreme donut!) While the temperatures soared we were very comfortable in the room and spent some time at the nice pool as well. They have grills there and we were able to grill some steaks the last night we were there and relax before leaving in early the next morning. I cannot say enough good about this place. I see some people have commented on how dirty the carpet was but if you saw the city and with the heat and grime they would have to replace the carpet every week to prevent that. I am not sure that would have been any better any place you stay in Vegas. While I would never recommend taking to any child to Vegas for any reason, the unit was comfortable for a small family and I am sure the 2 bedrooms would be even better. While I hesitate to leave this review because it is a well kept secret and I would love to enjoy it again, I feel like I need to give praise where praise is due. If it had not been for the Desert Rose we would have shortened our planned visit and gone home early!"
132,321,"Aug 26 2009 	A Great Place to stay!	This is one of nicest places to stay in La Vegas, it was a vacation. The room was very comfortable and had everything we needed and more. We enjoyed the breakfast in the morning too. The location is perfect, and we were close to everything. We can't wait to go back."
133,321,"Aug 25 2009 	Desert Rose Las Vegas is a pleasant relaxing vacation.	Our trip was an unexpexted one. It was a weekend to spend with our children before they started college. Desert Rose was very willing to accomodate us on the same day. We arrived late because of traffic and they had our room waiting for us and were more than willing to bring us any extra necessities we needed. For my husband and I it was plus that it was walking distance from Hooters,Tropicana, Luxor. It is very close to the strip,but also very quiet. It was nice that they offered a continental breakfast every day. They aalso have a happy hour on Monday- through Thursdays. To us it was a very relaxing weekend."
134,321,"Aug 25 2009 	Best Kept Secret in Las Vegas	We have been going to Las Vegas for the last 16 years and have always stayed at a hotel from (7 to 11days). This year we heard of the Desert Rose Resort from friends and I decided to check out the reviews from different sources.We decided to try it and boy did we hit a jackpot. We had a 1 bedroom condo and the staff could not serve us enough, as they were very friendly and always accomodating to our needs.The rooms were very clean and we always had extra towels in our room every day. Good variety for a continental breakfast items, ( breads, fresh fruit , cereals, cheese, and starbuck coffee available 24hrs, and Monday to Thursday was the Managers reception, beer, wine, juices, snacks and all of this was included. A 7 minute walk to MGM where you could get the monorail to go to the other end of the strip, and 10 minutes to the main strip. We certainly will be booking next year at the Desert Rose Resort.Good place for a family as it has a pool and the cost was very reasonable."
