IDREVIEW,HOTELID,REVIEW
31,881,"May 19 2009 	Watch out for coach parties!	HiStayed here on Sunday 17th and Monday 18th May.I have used Jurys Inns quite frequently before (particularly in Newcastle) and I have generally been impressed.This was my first and last time in this particular hotel. Positives:Friendly staffReasonable location (less than 10 minutes from nice bars / restaurants)Decent sized roomsNegatives:Dowdy barThin walls between rooms, leading to everything being heard from adjacent rooms if you have noisy neighbours (no worse than Travel Inn type rooms though)Main concern: During my 2 night stay there were two coachloads of foreign visitors staying, who effectively &quot;took over&quot; the restaurant at breakfast time. Appalling table manners, shouting across restaurant repeatedly and leaving food strewn over tables and spilt on the floor did not make for a pleasant and relaxing breakfast experience.In fairness, it did appear that the restaurant staff did their best to cope with the situation over the two days of my stay, but ultmately it appeared there was little that they could do.Fellow guests (who were not part of the coach parties) were openly voicing their discontent to each other, so I do not feel that I was alone with my concerns.Ultimately, I believe that the hotel needs to make a concious decision as to whether they want to attract repeat business travellers and also individual / small groups of private travellers, or whether it intends to seek revenue by accommodating large groups of rowdy, poorly behaved coach parties.My recommendation: avoid"
32,881,"May 19 2009 	Great location comfy room attentive staff -- will stay again!	This was a mixed-purpose visit for us -- my husband had some business meetings to go to and my mother, brother and I used the occasion to have a mini-reunion. This hotel was perfect for us -- centrally located, reasonably priced and with very friendly staff. We had friends join us at the adjoining pub on a couple of occasions and found it to be surprisingly pleasant and cozy. The breakfast was also a surprise -- usually we go out for breakfast when we're staying in London, but we ate in almost every morning. Great selection for both the continental and hot breakfasts. Overall, this hotel had superb value for money. Would definitely recommend!The only negative critique I would have is the price for high-speed internet. We were there for 6 nights and at 10/day we chose not to use it as much as we would have liked. A weekly rate would have been appreciated."
33,881,"May 16 2009 	Nice Clean Hotel..Friendly Helpful Staff..Great Location	I was visiting family staying in London in the Islington area, so I was hopeful to find a reasonable priced hotel in that particular area. Fortunately, this hotel met my location requirements. I found it very clean with an extremely helpful staff. The management and front desk staff are top-notch. They appear to truly want you to have an enjoyable stay (which I did!). This hotel is conveniently located to the Angel tube stop. I highly recommend this establishment. While staying there, I had the opportunity to meet both managers, and was very impressed. Thanks to everyone at the Jurys Inn Islington for making my visit enjoyable!"
34,881,"May 14 2009 	Disappointing	Very handy Kings Cross/ St Pancras. Room grubby looking, top bed cover wanted cleaning also carpet, or at least a good hoover. TV, tea/coffee making, bathroom OK. Had a meal in adjoining restaurant, good and reasonably priced, breakfast was quite good. Staff pleasant.Booked through Superbreak, Paid 117 for B&amp;B for two people +17.50 p.p to upgrade to DB&amp;B, but were told our allowance was 15 p.p, usually when you pay in advance you save money, so be warned."
35,881,"May 5 2009 	Awful - needs an upgrade	I appreciate London hotels are a little more pricey, but this hotel needed a revamp. The rooms are very dated.The first room I checked into had no toilet roll and had dirty surfaces. The room looked like it hadn't been hoovered in a while. The management gave me another room - at least it was clean!Its two minutes walk from the tube. Bar even though it wasn't that busy had plates and glasses on empty tables - the whole place could have done with a good clean!! I wouldn't stop here again"
36,881,"May 5 2009 	CHEAP AND NASTY	Everything about Jury's Inn in Islington is cheap and nasty the room overlooked a car-park and was really noisy, the furniture outdated.The staff are friendly and did open a bottle of wine for me and they were very friendly also and the location is very close to Angel tube station"
37,881,"Apr 19 2009 	Great hotel and great location	10 of us booked this hotel for 2 nights from the 15th of April to the 17th. There was a bit of confusion when we checked in at midnight when it appeared that one of our rooms had been accidentally cancelled but this was sorted out reasonably quickly. The rooms were quite big and the double rooms all appeared to have a double bed and single bed in each room, which was surprising since we had heard that rooms in London were generally quite small. One of the rooms was a family room for 2 adults and 2 children on a separate floor and on the first night there was quite a lot of noise from football supporters that were staying on that floor. The next morning we complained about this and were moved straight away to a different floor and to a much larger room, so no complaints there. The hotel was about two minutes walk from the nearest train station, the bus stop was right around the corner and there were quite a few cafes and bars close by so the location was excellent. The hotel bar was also quite nice to sit in and grab a bite to eat. Overall we were very pleased with the hotel and would stay again. Only (small) complaint is that breakfast is a bit pricey, it wasn't included in our rate of 89 pounds per room per night, but since we were quite pleased with the price we didn't really mind that much and so we had breakfast at cafes close by instead."
38,881,"Apr 15 2009 	Its clean comfortable and in great location	I am in room 542 presently and cant complain! I have no idea what people are on about complaining. Its simply decorated in the rooms, but clean and comfy and modern. Infact, its a bargain for such comfort in London town. The front desk staff are brilliant.I wandered outside the hotel to grab some food and see what was happening and there is a bustle of high street shops, a market and some cheap eateries. One i have to mention, that i have just finished quaffing is the Tortilla, a kind of mexican Subway. Yummy and cheap burritos and half the cost.The cinema is a 5 min walk, as is the buslte of shops including Karen Milen, Gap etc.The only quarm i have, is the internet access is 10 for 24hrs. Lucky im on business and work will pay when get back. Great hotel and great location. I will come here with my partner for pleasure at some point soon."
39,881,"Apr 14 2009 	No close Parking and Decor resembled an old peoples Home!	Didnt stay for the purpose of the London sights, only for close proximity to Islington which in itself is a nice little area. Nevertheless we knew there wouldnt be any parking but was advised that parking was &quot; Nearby&quot; [HA] On arrival we 'popped' in to ask where exactly the 'nearby' parking was and was given directions 'around the block' [HA] After two wrong turnings that took us the length and breadth of Islington we eventually found an underground car park that displayed the sign &quot; Full&quot;...Great. proceeded to look for an alternative- couldnt find one, so decided to give the last one a try...success. Worn out, stressed and forlorn we had to walk all the way back to the Hotel with all our bags- ten minute walk. Not something you want to have to do after encountering a 2 hour journey and London Traffic.Reception staff not very sympathetic..if anything found our little dilemma amusing .We had spent the night previously at a Copthorne Hotel in Windsor for 56, which for the price was absolutely fantastic, including a Car park on site, and beautiful rooms etc.Which was why , when the doors of the Jurys lifts opened we couldnt believe it. Had we walked into a time warp or was the Old Peoples Home decor what they intended?I completely agree with the critique of IHearttravel79 before me that it really did resemble the coridoors of a hospital or prison!! The room was even worse!- was it decorated in 1987? it was spoilt by the fact that they had put an extra 'put me up' double bed on the floor next to our small double bed and covered it with an old primative cream blanket...it just looked awkward there on the floor .I must admit Ive stayed at better Travelodges for less money so cant understand how this hotel charges what it does considering its not even really in the centre of town.Nvertheless our breakfast was indeed excellent and made up for the previous gripes, but this was only in preparation for our painful walk back to the car............."
40,881,"Mar 31 2009 	Would not recommend	First impressions of this hotel are great. Good location near to Angel tube, the amenities of High St Islington and very near Kings X / St Pancras station (5-6) in a cab, also the lobby area is nicely furnished with marble floors and large chandelier. Once past the lobby however, it is a different story.We stepped out of the lift onto a corridor, which I immediately said reminded be of a prison or hopsital corridoe....the carpet was old fashioned and the walls tatty and tired, the room doors were painted a nasty green colour that really didnt look good.The room was not much better, a bright red, old carpet greeted us as well as a room that was in desperate need of a make over. It was a corner room that had seen better days in terms of old, shabby decor. THe bathroom was clean, but towels seemed ilke they were years old, greying, thin and hard, as well as quite small.It was not the type of room that you'd like to go back to to 'enjoy' and relax before an evening out, i just wanted to get in and out.Had problem with the hairdryer which kept cutting out after seconds of use (overheating I assume), so had to wait ages for it to 'click' so that it could be used again, only to cut out again - called reception, who promptly brought up a plug in dryer (the one in the roomwas wired into a drawer), which once plugged in and switched on blew up and smoked in my hand I dropped it to the floor where it cntinued smoking and smelt of burnt electricals!! Great!! Staff on reception did not seem to concerned about it, however a new dryer was in the room when we returned from our day out.Overall, not great. Good location, but rooms leave a lot to be desired especially given that the price is not that cheap. Premier Inns I have used are much better for the price, more modern decor etc."
