IDREVIEW,HOTELID,REVIEW
176,402,"Jul 16 2009	food police	Had to change rooms twice, each time waited 20 mins in line. Waited ten mins for a drink at the brew pub while staff chats to one and only customer about how good they look for their age ( happened at least two other bars in hotel) Pool bar charges $10 for two bottles of water. They check your room key at the pool gate which is good but they also check your bag . I thought this was also for security but found out they are looking for food , after buying two ice creams FROM THE HOTEL and taking them to the pool I was stopped and told I could not eat them by the pool. I stood there in 40 degree heat with ice cream running down my arms unable to reach my sister to tell her to come out to eat and unable to go in. I argued there are no signs anywere about this rule and. I then asked for the reasons, because it was not for hygiene because people are drinking creamy cocktails and rainbow ice drinks in the pool spilling them and leaving a nice foamy scum around the edge of the water for you to swim in, could the reason be they want you to buy the very expensive food and drink from the pool bar. Pool area was filthy ,put my bag on the floor and was covered in stains, clothes dirty from the beds ,swam twice in seven days because pool packed out with lots of people just standing in the pool waving drinks about, sun beds all reserved at 9am but no one around until lunch time . Sat and watched as people forced to eat quickly standing up or throw food away, even families with small children had to throw away snax bought from the hotel shop, one woman was turned away bacause she had an apple. The loud rock music started at 9AM and got louder through the day, The rooms and the hotel was shabby and scruffy and house keeping done as little as possible. Lots of what look like drunk teenagers running around screaming and shouting. Most of the staff were rude apart from the buffet staff. Paid alot of money for what is supposed to be an ok hotel , feel cheated and ruined my birthday trip"
177,402,"Jul 16 2009 	Friendly clean and a bargain	Despite the construction going on in and around the hotel, we really enjoyed our stay. It's not the swankiest of rooms (mainly the bed linens are okay, but not great), but when you're spending so little, what do you expect? It was very clean, and the casino is one of the less frenetic ones on the strip. There's plenty of space and light, and the dealers are nice. The casino also does not have a strong odor (neither of smoke nor cloying air fresheners). We were in Vegas to meet up with family. We checked in first. We were on a different floor from my parents and, after spending a night in our original room, we asked if we could move to their floor, which promptly happened.I would be happy to stay here on a return trip."
178,402,"Jul 16 2009 	Wanted to love it... but they didn't want my love!	Okay, I wanted to try staying at the Monte Carlo because it seemed to be a little more upscale than the NYNY next door, where I've stayed twice. I was hit with disappointment the second I arrived. The entire MC parking structure was CLOSED to guests! They were using it for construction workers for City Center! I had to park out on the hot sun and walk about 200 yards with my heavy bags, through lots of traffic on the side alley. Valet was very packed the whole time I was there, and I hate leaving my nice car with valets.Also, like the Mirage, they have this strange check-in area, where there is no single line, and you just stand in front of each desk clerk. I had several other people walk up and get their rooms while I waited.The elevator banks are close by though, and I had one that serviced just the upper rooms. The hallway to the room was very sparse, with no decoration or feel that you are at the Monte Carlo. The room was the same and it made the NYNY look like The Palms! Nothing special about the room at all. It had most of the normal amenities, but these days hotels in Vegas should be offering something beyond &quot;normal&quot;, especially for the higher rates I paid.Most of this average quality was to be found in other areas too. The pool area was packed every day of my 4 night stay, and I got the last chair each time I went. It would have been a nice pool area were it not for the loud music which made talking to your waitress almost impossible. The river they have is nice, but you need to get rid of half the people in order to have a nice swim not getting bumped into. I heard they are letting people from the NYNY use the MC's pool.Gambling, the buffet and coffee shop were also nothing special, though the service was above average. Diablo's, right out front, had great fajitas and a great view of the Strip. We ate at Andre's and had a 4 Star meal. Had the sea bass and it was worth every penny! But they would not let me open a bottle of expensive wine I'd brought. They didn't have corkage at all. The front desk clerk had given us a $25 off card to use, so once again, the service is great but some policies need to change. We ended up buying a pair of cheap wine glasses and drinking out on the steps right on the Strip!I also tried Brand, which is their steak place, but it is right off the side of the casino and open to it. Smelled lots of cigarette smoke throughout dinner. The burgers were good, but the servers are a little young for such high prices.The overall crowd at the MC was younger than I had expected and it proved that Vegas has lots of visitors. If I ran the Monte Carlo I would demand shuttles, buses or carpools for the construction workers, thus giving MC guests back their parking structure. I would also create a single check-in line, add special amenities to the rooms, lower the music at the pools, or have a separate area for adults who want more peace and quiet.Until then I'm not really able to recommend the MC."
179,402,"Jul 15 2009 	Very nice room at a very good price.	The service was excellent, location great, and check in was a breeze."
180,402,"Jul 14 2009 	I will be back	I travel to Vegas yearly, and I will have to say that the Monte Carlo is a very classy hotel at reasonable rates. I have stayed here the past two years and found the hotel to be clean, and staff to be very helpful. The rooms are not extravagant, but they are clean and very nice. Look forward to my next trip to Vegas, and the Monte Carlo!!!!"
181,402,"Jul 13 2009 	Stay Away	I had hear pretty good things about this hotel but, that was not the case at all. I don't find myself to be a picky traveler. The customer service was horrible. The front desk was not knowledgeable. They were rude and not helpful. I felt like they were doing me the favour by allowing me to stay there. I have been to Vegas many times and never had an experience quite like this one. This will be the last time that I stay at an MGM property."
182,402,"Jul 13 2009 	Really enjoyed our time at Monte Carlo	Just returned from a great stay at Monte Carlo. We try to get out to vegas once a year and was a little nervous after reading reviews. Previous trips we've stayed at Venetian, MGM, and Caesars. Monte Carlo sent us a deal that was too good to pass up and we really enjoyed our stay. We'd definitely stay here again. We loved the layout of the MC. It was very easy to get around. When you come down from the room, you have the main lobby, pool, casino, and food court all right there. The other hotels you have to walk a mile to get around. The room was average but we didn't care at all. We generally left the room at 9am and didn't go to bed until after 1am. We slept, showered, and changed at the room. I've seen some bad reviews on beds but ours was fine and comfortable. Our room was the last one on the 27th floor so noisy neighbors and construction wasn't an issue. Another good piece of advice we took from previous reviews was bringing tubes for the lazy river with us. I think my wife bought some for under $5 compared to renting or buying at the pool. only negative I had was you couldn't sit on the edge of the pool with a drink. This is the only hotel I've been too where i couldn't drink a beer sitting on side of pool. So instead of running up a $75 bar tab per day at the pool, i bought one beer in four days b/c I didn't want to drink it sitting in my chair. As I said, we'd definitely stay here again. It's not as nice as the other hotels we've stayed, but for the price it was great. We averaged $50/night (Wed-Sat night) and would stay at the MC all the time for that rate."
183,402,"Jul 13 2009 	hotel staff not friendly	Hotel is mediocre. Room is dark and not well ventilated. Mattress is way too soft. The hotel staff is not friendly at all. Called and asked for direction to the gym, got rude answer and hung up. Will not stay here again."
184,402,"Jul 13 2009 	Poor Service for a Strip Hotel	First review for us and it must be said that this service in the Casino is the worst I have ever seen in Las Vegas. We will not spend our money at this Casino tommorrow. The staff is rude and their is no atmosphere that makes playing fun. Spent nearly 30 minutes before we got service at the craps table for drinks. Video poker was even worse, the bartender spent his time NOT delivering drinks. The place is just dead and absolutely no fun! Isn't Vegas about fun? Do not stay or play here!!!Oh, the Diablo Cantina is a great place to eat and hang...that is it!!"
185,402,"Jul 7 2009 	amenities were ok customer service was horrible	I had booked my room ahead of time and prepaid and when I checked in they only had me down for 2 of my 3 reserved rooms. Fortunately I was able to pull up my confirmation emails on my phone and show them I had indeed booked 3 rooms. Once I arrived at my room, the shower was awfull. In addition, the maids did not clean the bathroom or room very well, I found garbage on the floor by the window and the shower had hair smeared on the tile side when I arrived. However, the maids did manage to lift an item of clothing from my room. When I filed a report about it I was treated rudely by the &quot;risk management&quot; staff and not compensated. I was told they sent me a letter of apology and when I said I hadn't received it I was rudely asked if I had &quot;checked my mail recently&quot;. To say the least I was not at all impressed with my stay and I will never go back. oh and you had to pay to use the hotel gym."
186,402,"Jul 7 2009 	good location 	The hotel was in a good location of the Strip. The room was a tad dated but very clean &amp; comfortable. The maid service was adequate also. The pool was overcrowded (being summer &amp; all, no surprise) but we managed to have a good time relaxing there &amp; ordering some decent poolside cocktails &amp; food. The beds were real comfortable..after an evening of walking the Strip, you want a comfy bed to go to."
