IDREVIEW,HOTELID,REVIEW
89,1321,"Mar 3 2007 	Avoid this hotel at all costs	The rooms, location etc are irrelevant. The truth about this hotel is that THEY WILL STEAL FROM YOUR CREDIT CARD. We booked on the hotel website with one credit card. They immediately charged the full stay on that card. On checking in and showing another card, they charged that card the full stay too. We are four months into a battle which will probably end up in court to recover the double charge, which they flatly deny in the face of irrefutable evidence from the credit card companies that we have paid twice. As the Aussies in an earlier review found DO NOT BOOK THIS HOTEL because any change you make - even using a different credit card - will be punished with a double charge. The plague still exists in London, at 20 Nevern Square."
90,1321,"Feb 27 2007 	Comfortable stay	great 6 day stay. Staff very pleasant. Breakfast was substantial, but not a hot breakfast. Stayed in rm 14 - 5 days ... for some reason, it was always warm (&amp; this was during Feb) - but with window open, the room was fine. Stayed in rm 9 - 1 day. Room much cooler. Both rooms small --- compared to US hotel rooms, but rm 9 seemed a bit larger - maybe because dresser/cabinent was not as large. Closet in Rm 9 was a bit smaller than in rm 14. For 99 pounds, couldn't ask for much more. Bar only was open until 11pm, and on Sundays, it closed even earlier. My british friend would have liked to have tea service in the room, but I didn't mind not having it. Could always get tea from front desk. Free bottles of water in room. Very clean. Both rooms had only a shower, no bath. Park/square across the street was clean, as was the neighborhood."
91,1321,"Feb 20 2007 	Property satisfied our expectations!!!!	Just returned from five nights at this hotel; excellent location -within walking distance of Earl's Court station. The room was, not unexpectedly, somewhat small for a twin but the breakfast buffet made up for it. The staff were gernerally friendly, although they exhibited limited knowledge of the local area! I particularly enjoyed the free tea/coffee and made the most of this service. The rate of 100 Pounds a night would be at the high end of what this hotel is worth. I would definitely return at a somewhat lower rate."
92,1321,"Feb 14 2007 	Little gem of a hotel	Just a short review for this one. My boyfriend and I travelled down on my birthday last year to stay. This is a lovely little gem of a hotel. The room was a double although quite little but I prefer this to them having disrupted the layout of the building too much as it is a lovely old georgian house. The only thing I would have liked would have been a mini bar and also a safe in the room which we did not have. We stayed down here during the heatwave last summer and without air conditionning it was very hot. We did have a fan in the room but this didnt make much difference. The television was quite old fashionned but I know that you don't go away to watch TV! Literally just around the corner from the tube station so excellent links and some lovely pubs nearby. Looking out of the window, it was nice to see the greenery of the square but there was rubbish strewn everywhere by local residents which detracted from the view slightly! I know that is not the fault of the hotel. Breakfast room and selection of food lovely, reception staff very helpful and friendly. Highly recommended."
93,1321,"Feb 13 2007 	Aussies who had a great time	We are also an Australian family who took two teenage daughters for a stay 1st to 7th January, 2007. We found the staff, the facilities and the location to be excellent. Our daughtrers enjoyed their evening Hot Chocolate (complemetary) and we all appreciated the standard of our rooms and bathrooms. I did not think that the furnishings were of cheap quality. I was saddended to hear that the other Ausiie family did not have the best of stays as we cannot speak highly enough of 20 Nevern Square."
94,1321,Feb 9 2007 	very comfortable enjoyable stay	Booked with londonnights.com where it was featured as &quot;Hotel of the Month&quot;. We checked tripadvisor reviews before we booked and the hotel lived up to its reviews. Beautifully clean room with stylish four poster - Lovely shower and very clean bathroom. There was no tea making facility in the room so when we awoke at 5am (we are early risers) we phoned the night porter who brought down a couple of pots of Earl Grey no charge. Nice breakfast room. Smashing small hotel with lots of character. The manager recommended Zizzi's Italian on Earl's Court Road for dinner by the way - real Italian restaurant and proper Italian food - luverly. Thanks to all of the staff.
95,1321,"Jan 30 2007 	Beautiful hotel!	Wow! I booked a four poster bedroom in this hotel as a birthday treat for my boyfriend, as I thought it would be a little more special than just your standard london hotel room. Let me tell you, I wasn't disappointed! The room was stunning - A few stairs take you down a small corridor, where you'll find a small but very nice marble bathroom. Carry on a little and you'll find a huge four poster bed with plenty of room to walk around. Good facilities too - DVD player, television, cd player and freeview. Nice big wardrobe with plenty of hangers (and a nice big full length mirror for the vain types).Ordered breakfast to the room in the morning and it came within 20 mins with plenty of food! Would thoroughly recommend checking this hotel out next time you stay in London!"
96,1321,"Jan 18 2007	The Pasha Suite Amazing Experience	I booked the pasha suite for 3 nights as a gift for my girlfriend. I spoke to sulai on the phone to arrange certain items, champagne, flowers and a few little extra's... I gave him my budget and he was able to sort it all out for me.. I also i mentioned that I did not want my girlfriend to know costs etc so he let me pay him the next morning. The room was amazing, flat screen tv, dvd player, cd player, marble tiled bathroom, power shower just amazing. Also i read in a previous review &quot;fake wooden floors&quot; let me assure you it is real wooden flooring with amazing furnishings, the bed was a four poster and was very comfortable. We had a great view over-looking the garden and the 24hour room service is top-notch. It's great going to a hotel and you don't have to lift a finger. As for breakfast, I had forgotten to put my breakfast list out, I rang down to reception and within 15minutes of my call Sulai once again sorted me out with a full continental breakfast which I arrived on a basket/tray which was fit for a king. Amazing stay and the girlfriend was very pleased."
97,1321,"Jan 15 2007 	Should It Be Twenty NEVER(AGAI)N Square????	We booked four nights at Twenty Nevern Square in December - two rooms, one for us and one for our daughter and schoolfriend travelling with us from Australia. On arrival, and before checking in, we told Sulai at the desk that we had received a call immediately after arriving from Australia which meant that we had to stay for one night less than planned. He told us that we should have given seven days notice (WE HAD NO IDEA ABOUT THIS) and would be charged anyway...we hesitated about checking in but he said he would check with the management and he thought it would be OK.....so, we checked in, had a reasonable stay..........rooms small but clean......the hotel has been made to look 'trendy' but consists of cheap indonesian furniture made to look like a number of very expensive 'boutique hotels' in London. The floors are extremely slippery 'fake' wood so take care...breakfast very poor, ham smelled 'off', bread and pastries etc. One good thing, tea &amp; coffee was available on demand without charge....and arrived promptly.We eventually did stay for an extra night so the only change to our plans was that one room was not used for one night -which we had advised three days previously - We checked out, signed the credit card slip for the total agreed amount, and left......only to receive an e-mail a few days later saying that in spite of telling us at check-out that we would not be charged for a room we didn't use AND giving them at least three days notice, they had decided to charge our credit card anyway..without any authority or agreement from us....this is completely contradictory to any hotel we have ever stayed in. We travel widely and have never experienced anything like this before....we sent various e-mails back but were told in no uncertain terms that they have a very strict cancellation policy (even though it was not set out prior to our arrival). So, our advice is.......if you don't mind terrible customer service, credit card charges being made without your authority and after your departure, poor breakfast, cheap furnishings, go ahead and stay at Twenty Never(agai)n Square but don't say you weren't warned!!!!! P.S. The beds are also cheap and extremely hard!"
98,1321,"Dec 28 2006 	Small but nice	The room was small but comfortable, nicely furnished and clean. The bathroom was luxurious.The continental breakfast was ample and very good.The staff were friendly, and the Kensington location very pretty and pleasant."
