IDREVIEW,HOTELID,REVIEW
39,1298,"Mar 23 2007 	Cheap Hotel near the Tower of London	I stayed in this hotel because it was the cheapest option near the tower of london. The subway tracks are directly behind the hotel so if you are a light sleeper I would not recommend this property. Also I would recommend asking for a room in the front of the building to minimize the noise. For the price, I thought it was a good value. The tower of london, tower bridge and subway stop is less than a mile."
40,1298,"Jan 5 2007 	A below standard hotel. Do not stay here.	Hotel rooms are small and crampt. Staff were extremely unhelpful. I was told I would have a room with a bath but only twin rooms come with baths. doubles only have a shower so I had to make do. Bed was hard, i am suffering from back ache as a result of this. The head board shook every time a train went past on the very near by track, making it difficult to sleep. There were marks that looked like make up on the carpet. Large yellow and orange blobs. Very strange. Egg shell that had been dropped in the hallway took an entire day to be tidied up. Our breakfast order came late and was not what we ordered. During the time we were out and the room was being cleaned one of the key cards for our door was removed from our room, for no good reason and we were left with only one big towel between me and my fiance. When I rang down for another, the receptionist made sure I knew what a hassle it was for her to get another towel so it was a surprise when it turned up five minutes later. Last but not least beams jut out of the wall in the rooms which me and my fiance both bumped into. I now have a huge bump on my head and a aching shoulder. Not suitable at all for children. paid a large amount of money for a sub-standard hotel. I also stayed at the hesperia in london which is much nicer. Go there instead."
41,1298,"Dec 22 2006 	Good value for money	Stayed in London many times with varrying standards of accommodation and price. This hotel was very good value for money so i was a bit dubious. When i first arrived at the hotel i was a bit surprised by the location. Only 5 mins from the tube/tower of London etc but the hotel was down a dark dingy street and the hotel looked like an office block from the outside (obviously been converted) however once in the hotel found it to be very comfortable. Nice clean room with a great bathroom. Although the room overlooked the railway line, it wasn't any problem. In fact it was quite nice to wave to all the commuters first thing in the morning. All n all a nice comfy stay and would go back."
42,1298,Oct 22 2006 	dream room	the location of the hotel was very dissapointing for the hotel. it wasnt a really good look. i had to walk down a very dark alley way which was pretty frightening. other than that the hotel was good the room service was ok. loved the room and it was in really good condition. me and my boyfriend really enjoed and might even come back just has long has we dont have to walk down that dark road.
43,1298,"Sep 15 2006 	Very nice hotel	We stayed here for 3 nights earlier this month and enjoyed our stay. This hotel is conveniently located close to the Tower Hill and Aldgate East Tube station. The room was nice, clean and contemporary. There were a bunch of good restaurants close by. I wish the hotel offered free continental breakfast. I would definitely stay there again."
44,1298,"Sep 13 2006	Very good	Good clean place and location for the price, also in zone one for the undergroundwould stay again as is very new as well"
45,1298,"Aug 3 2006 	Excellent Accommodation!	I could not have gotten a better deal... The room was lovely, the service impeccable, and the price amazing. Stayed 4 nights and had the best sleep despite our room being next to the railway; I did not hear a thing. No, the hotel isn't in central London, but it's only a 5 min walk from the nearest Tube station and just a couple of stops away from all the sights. I had a blast and would definitely stay here again! ~A Traveller from Edinburgh"
46,1298,"Jun 21 2006	Unbeatable value nice hotel	We stayed at the Comfort Tower of London for 3 nights this past May and had an outstanding experience.First, we found an unbelievable rate of 85$/night on Expedia- yes, that is in US dollars, not pounds!This rate was for a King room and included a hearty breakfast every day.The room was fine - it was fairly new and a little small, but that was to be expected to London's standard. I must say that I found the king bed to be a luxury in London. The decor is modern and the bathroom very clean and more than adequate.Compared to all the other options, we felt we got an excellent deal. The hotel is nice, new and modern and the breakfast was definitely several notches above the usual continental fare - there was hot eggs, ham, pastries, yogurt.The only slight downside is the location. It is a bit hard to find and is in a somewhat isolated area. I will emphasize that we found the location to be safe, but if you are looking for a hotel that is on a busy street or lively square, this is not the place. On the plus side, it is located only 2 minutes from the Tower Gateway tube station.Overall, we were extremely satisfied and would stay here again."
47,1298,"Jun 19 2006	Good location good value	Nice hotel, new, clean, big room (contrary to what you hear of European hotels, and not what we found in Athens and Rome), right next to train tracks, but we didn't hear them, ever (sound-proof windows and walls?), lift was broken during our visit. Not the nicest neighborhood (a little run down), but we never felt unsafe walking to and from the Tower Hill underground station (3 blocks away) or the bus stops (2 blocks away, for several major buses). We had a King with a rollaway (for our son) for 62.73 euros a night (booked through their website using the &quot;Internet rate&quot;). Breakfast was not included, but available for 12 euros each in the hotel restaurant. (We choose to do other things with our 12 euros!) Nice curry restaurant down the block - Red Chili."
48,1298,"Jun 15 2006	Not as central as you'd think	I thought it would be better having read the reviews on tripadvisor before I went.It was much further from the Tower of London than I thought which meant a good 10-15 minute walk down some deserted streets. The hotel itself is down an alleyway next door to a garage and with some kind of fish processing place on the same alley.We were there for 3 days on the 8th of June and the lift was out of order for that whole time. I am interested to see if it wil still be broken in future postings. We had the impression they had no intention of fixing it. The walk up three flights of stairs with our suitcases in the heat wasn't much fun but at least the air conditioning in the room was very good. The bedrooms were nicely decorated but the drainage in the shower wasn't the best and they had a notice up saying to be careful because the steam can set off the fire alarm. There is a lot of noise from the train station at the back of the hotel and it woke us early every morning, even though we were up on the third floor. Also beware of the goldy bedspread. I flung myself onto the bed after a hard days shopping and got carpet-burn from it i thought bedspreads were supposed to be soft! :-("
