IDREVIEW,HOTELID,REVIEW
179,1912,"Jan 27 2009 	not the best	we arived late to this hotel room and told the concierge that would be the case, the room was not had heating on and with -8c outside it was very difficult to sleep.2nd day we had been out all day in the city, but when we had returned the room had not been made up.not a great start for this type of hotel.service was not very personel and found it better to suited to buisness traveller"
180,1912,"Jan 23 2009	18"" of closet space?? that stunned us more than the view!	Count us in among the minority of TripAdvisors who will not be returning to this Sofitel. Our suite on the top floor (29th story) was indeed well-insulated against noise, had a great view, and we appreciated the fact that the windows have both sheer and black-out draperies. The large, full marble bathroom is nicely fitted out with deep tub, separate, walk-in shower, toiletries that are not heavily perfumed -- and an orchid in a vase and a candle. Large, flat screen TV's in both the living room &amp; bedroom with a Bose clock radio in the BR. And the 2 little bottles of Evian left at evening turn-down were a nice touch, even though a bit of chocolate would be nicer :-)Willing to overlook the couple of smallish stains on the rug and the fact that the shower handle fell off and struck my foot; these things happen. But, the furnishings/layout -- apart from the bed -- were not that comfortable (some might find the bed too soft). Most surprising, the lone closet had a rod just 24&quot; wide and part of that was rendered unusable by the closet's caddies for ironing board and iron, leaving less than 18&quot; -- and thus relegating us to leaving our coats draped elsewhere and being able to hang only a few garments. There were shelves, but several of those were taken up by the folded bathrobes (no peg for those in the bathroom), a blanket but not the synthetic pillows promised by the in-room info booklet for those allergic to down &amp; a wicker basket with the laundry bags tucked inside. The only drawer space were the 2 narrow ones in the bedside tables. Consequently, we had to leave most of our belongings packed in our luggage, which had to sit out as there was no place to stow our couple of standard carry-on pieces. From reading other reviews here that speak glowingly of the closet space, it appears that the rooms/suites are not configured alike; if you are not traveling solo, check out what's given you &amp; ask if another room/suite is available if you too find yourselves facing hanging rod &quot;real estate&quot; costing ~$30/inch. The beds have no top sheet, but rather are covered with simply a luxurious down-filled duvet. Even if you're not squeamish about this -- and I'll assume they change the duvet cover between guests -- it can be uncomfortably warm. So, highly recommend that you ask housekeeping to make up the bed with a sheet &amp; ordinary blanket before you retire.Lastly, utterly indifferent service all-around... not that I expect, or want, to be fawned over, but geez, it would be nice to feel that you're not part of the furniture. In short, an oddly bland &amp; even irritating hotel experience we're not eager to revisit."
181,1912,"Jan 19 2009 	Awesome experience!	We booked a king lux room for an anniversary getaway weekend.The entire staff at the hotel was wonderful. Once we got to our room on the 29th floor we learned they upgraded us to a suite! It was amazing! The view was spectacular and the room amenities were 5 star. The king bed was the most comfortable we have ever found at a hotel. We needed the housekeeping staff to de-feathered some of the bed linens (due to my asthma) and they could not have been nicer. This was the weekend of my dreams and of all of the wonderful hotels we have stayed in NewYork over the years the Sofitel is by far now my favorite. The convenience factor can't be overlooked as well. I had read reviews about The Red Flame diner down the street. It is very cozy and reasonable unlike the hotel's restaurant, Gaby's. Although the Sofitel is a bit pricey it is soooo worth it!"
182,1912,"Jan 18 2009 	Great hotel with spacious rooms	First trip to New York and had heard that, generally, NY hotel rooms were very small for the price you pay. Was recommended Sofitel by a friend as a more spacious option. We were not dissapointed. Plenty of room to move about and, more importantly, put all that shopping. The bathroom had seperate (good sized) bath and shower. The hotel and room were kept very clean and the staff were friendly and informative. I can't comment on the restaurant as we went out for all our meals. Overall for the price you pay I would definately recommend this hotel."
183,1912,"Jan 15 2009 	Great Great Hotel	Searching for a Hotel in NY...? Look no further, you have found it...We have just arrived from a 3 day stay in NY. Although it was not our first trip to NY I searched for a hotel at the trip advisor and, believe me this hotel worth is position there.It is more expensive then others you can find, but if you can afford it, you won't regret it.The Sofitel is very well located, just two blocks from Times square; the rooms are large, specially for NY, great bed, great bathroom, well soundproofed, modern furniture.The staff were all very efficient, polite, the check in and check out without any problem.The food at the restaurant was great and come out quickly.In Summary: A case where what you found is even better then what is showed in the pictures.In favour: almost everythingAgainst: A hotel like this should have free access internet in the rooms"
184,1912,"Jan 10 2009 	Sofitel NY is simply the best...	Yes; I am yet another Trip Advisor junkie who endlessly pursues the best hotels around the world, and by best I mean the most value for my hard earned s.To be honest I am still writing this from my Sofitel Suite on the 27th floor with only half the break complete. So unless there is an earthquake or the chef blows up the building I am already past my best expectations of this gem of a place.From the start, the whole experience of the Sofitel NY been fantastic, the warmth of the friendly staff and the ambiance of the whole place is quite fantastic in a chilly town. I booked this as a treat for my wifes 40th birthday and I could not be happier after all the concerns over getting it right. Cake was very much appreciated.I usually start reviewing hotels with the lowest ranking first and although I may sympathise with some of the folks and their comments I cannot believe that they came up with such inept reasons as to why their entire lives, and possibly that of their offspring, had been ruined by a doormen talking to people while the author manhandled his own luggage past him onto the trolley (I actually thought that one was funny), water supply issues and some guy thinking he is a Philadelphia lawyer by catching the Sofitel out because they took the time to write a letter of explanation on why he didnt get water. Someone even wrote about call charges to Argentina from his hotel room! The news is basically this people  if you are looking for perfection (the kinds that you obviously have in your own homes) then open your own hotels and dont forget to charge the earth for phone calls, room service, movies and everything else that discerning travellers KNOW ABOUT. Stay at the Sofitel NY and pay millions to call Argentina, spend another million on the mini bar, remortgage the house and get some room service, get angry at the maintenance man who cannot unblock a toilet in three seconds flat, and never forget that sometimes things just dont go to plan - especially when you didnt go direct and use so called cheap deal site to book your stay.Seasoned travellers and seasoned Trip Advisor surfers can easily read between the lines of the torch wielding vigilante and I can honestly say that had it not been for their comments I would not have been compelled nor bothered to write this review- backfired or what?PS  never ever class or benchmark a Manhattan hotel with any other 5 star around the globe as you will be disappointed. 5 star ratings died when Dubai hotels started rating themselves seven stars"
185,1912,"Jan 10 2009 	Out of this World!	I originally wrote a review for this hotel, when I came back in October 2008; but it never seemed to appear?! But I felt I had to write something.I arrived with my boyfriend for a 5 night stay and was given room 2221 with a view of the Chrysler Building since we were celebrating my birthday whilst in New York. A complimentary chocolate birthday cake was brought up on the day and it was a lovely touch.Rooms: Can't fault at all. Spacious, bed to die for and crisp, clean white linen. Bose surround system. Lovely turn down service at night. Nice range of French toiletries. Fresh Orchid in the Bathroom too.Service: Nice reception staff, cancelled a reservation on my behalf for me. Helpful and courteous. Polite doormen too. Room service was on time and the food was good. The price is what you would expect in a luxury city hotel.Location: Superb. Within walking distance of Times Square, Grand Central Terminal, 5th Avenue. Being in the location it was, I was never woken up with street noise at all.The lobby has free internet access on computers which is a good service, but can we quite busy at times.Overall, I can't fault this hotel. I still rave about it since I'm back and would definitely book again on my return to New York."
186,1912,Jan 8 2009 	Great hotel in the middle of the big Apple.	I stayed here for 5 nights. It is a great 4**** + hotel in the middle of Manhattan. Close to Broadway and 5th avenue. The hotel is clean and rooms are middle sized. The beds are great and the service is fine. Full HD screens in the room which is not common in Europe. Would stay here again. Booked thrue Orbitz but the rates direct at www.sofitel.com were better.
187,1912,"Jan 6 2009 	Fantastic service at a perfectly located hotel	We arrived on the 30th December to spend 5 nights at the sofitel. After a 7 hour delay we were tired but soon to be greated by really friendly door staff who looked after us immediately. We stayed in a suite on the 27th floor, and although the view was not great from our side of the hotel the room was clean, well decorated, a good size and and had all the facilities you would need. Throughout our stay the concierge were exceptional, we spoke to them before we got to New York to ask about booking a Broadway show and they were just brilliant - they could not have been more helpful. We would recommend this hotel to anyone looking for great service in a perfect location. The hotel is situated just next to Times Square and it is a great location for going either up or downtown. We are very picky on service and after reading some of the reviews were a little concerned, however these concerns were put to rest immediately."
188,1912,"Jan 6 2009 	Fantastic hotel!	We were thrilled with the Sofitel in New York. It was our third trip we have stayed in the Hilton, The Plaza (before the refurb) and this was the best! We booked it because we were going with another couple and wanted to keep the cost down and we found a good deal but it turned out to be an amazing hotel. The rooms are lovely - good size for NY - bathrooms gorgeous - all marble with separate bath and shower, the beds are the standard sofitel beds which are just amazing - they have a feather mattress topper and feather duvet and it feel like you're sleeping on a cloud!We didn't eat breakfast at the hotel as we like the novelty of diners too much. Location is perfect - just close enough to Time Square and all the shops.I generally don't like chains - i hate the hilton style endless corridors and identikit rooms but this hotel had a small hotel feel. It has only a few rooms on each floor so you don't feel like you're in a huge hotel and both our rooms were a little different.Love it - will definitely be staying here next time we're in NY."
