IDREVIEW,HOTELID,REVIEW
8,1906,"Nov 22 2009 	Wow wow wow. Huge rooms friendly service great for traveling with kids.	We went the weekend before Thanksgiving. Booked a one-bedroom suite. We have three children. This place was HUGE! My wife and I slept on the pullout sofa in the living room, kids slept in separate bedroom with two queen beds. Room was converted from a former one-bedroom apartment. I would say it borders on 700-800 square feet. Amazing room, great service, fantastic location, good price."
9,1906,"Nov 21 2009 	Huge bed in spacious room great location.	Stayed for 5 nights. Room was big with a huge bed, flat screen TV, 2 chairs &amp; table, desk and sofa. Bathroom a little out of date but served its purpose with clean towels replenished every day. Superb location just below central park, handy for subway. Didn't have breakfast as we found a great deli round the corner. Great cheesecake from the little deli next door and snacks at Duane Reade across the road. Ask for a loyalty card to get the best deals. Booked to go again April 2010."
10,1906,"Nov 20 2009 	Good value for money	I found a great deal for this hotel on Hotels.com for only 100 (at the time I booked about $140) a night. We stayed thereon a wednesday and thursday night.Compared to other hotel prices this is a real deal in New York, considered the location (less then 5 min. walk to Central Park).You're pretty much close to almost everything here: MoMa, Frick, MET, Time Square, Rockefeller Center, Empire State and many more all within a walking distance.For the southern part Manhattan, it's easy to take the subway.The hotel itself, was quite old, but in a good and clean condition. The rooms were relatively spacious and well kept. A big plus was the walk in closet which easely stored our suitcases and still room for more. The bathroom was in near mint condition. I stayed in newer hotels, with bathrooms in worse conditions than this one...Hotel staff was very friendly and helpfull. We would definitely stay here again."
11,1906,"Nov 19 2009 	Good Experience	The hotel has a good comfort, and affordable prices, also near to main streets and the metro, very important if you don't rent a car."
12,1906,"Nov 19 2009 	Near the Subways!!!!!!	OK it's plain, a little old. It has no bar or restaurant and the staff is snooty. But it's rooms are clean, large rooms (for New York), bathroom is big. Flat screen and a safe in each room. But the best part, the hotel is right where you need it to be, between two subways. N-R-Q-W half a block west of (Times Square) the F is half a block east. And the A-C-E (to the Meatpacking district) and the #1 (to Greenwich Village) are just 2 blocks away at Columbus Circle. 5th Ave is a short 5 minute walk east. Central Park 2 short blocks north. Times square about 20 minutes south. I definitely would stay here again. I would make everything I mention above on your must to do list. Check out The Little Owl or MarketTable in Greenwich Village, Union Square on market day, and purse shopping in Chinatown. The View restaurant in Times Square for drinks only and before 9:00pm (after 9.00pm they charge $7.00)."
13,1906,"Nov 19 2009 	Bland but comfortable and convenient at a good price	This hotel met my expectations: great location, massive rooms and closets, obliging but not over friendly staff, (not overly welcoming), except one whose name I forget but was working a double shift, poor thing. However, it had no personality.... but who needs personality in a hotel when you are staying in New York. Go to the Top of the Rock, buy the double ticket and go back at night. Go on the 3 hour boat trip - well worth the time spent and you get to sit down. Went early November, next time will go later so that I see the decorations instead of watching them being erected. Also the burgers in the Burger Joint in Parker Meridien hotel immediately opposite the Salisbury are delicious."
14,1906,"Nov 18 2009 	Great value great location.	This hotel was a nice find for me. It is located blocks from Central Park and is minutes away from Times Square. What I like best was what you got for your money. Sure it isn't the most modern hotel around, the decor is dated but the price was right. The room was clean and spacious and the beds comfortable. It came with a LCD television which is a nice touch. We had a room facing the back, and though the view wasn't very exciting it was nice and quiet. The staff were very efficient and very friendly. They also have a very inexpensive Continental breakfast that was worth every penny. So would I stay in this hotel again? In a heartbeat. Great location, great value, and good staff, what more could you ask for. My only complaint is high speed internet was ten dollars a day."
15,1906,"Nov 17 2009 	Great location	This is the second time I've stayed at this hotel. We chose it both times because we needed a suite that would accomodate 5-6 people. The suites are large and there is a small fridge, sink and microwave. The location is great-walking distance to Central Park, 5th Ave, Radio City, and even Times Square, Broadway, etc. We just took the subway to SOHO and the Met, but we even walked back from the Met through Central Park. You can get a continental breakfast in the hotel for $6, which is still a bargain. The only negatives are: the bathrooms need to get renovated, they are very dated but still clean, and the front rooms pick up the noise from the street. Our suite this time had the bedroom at the back, so the bedroom was quiet. I still recommend this hotel for larger families or groups of more than 4. You will love the location."
16,1906,"Nov 14 2009 	Unbeatable combination of location comfort price	One night at the Salisbury demonstrated its value: reduced rate parking neaby, polite and efficient check-in, upgraded to a suit, large bedroom with comfortable beds, flat-screen TV's, kitchenette, and the best breakfast in the city for $6.00. Only small complaint: the bedroom air-conditionner was a bit noisy. All for $143.00 plus taxes. Will return."
17,1906,"Nov 13 2009 	Great location great rooms	A friend and I stayed at the Salisbury in late October for 6 nights. Our suite was huge - a large living room with comfortable furniture, small breakfast nook, bedroom with two nice size very comfortable beds and a bath. Lots of closet space! This ihotel is in a great location and was very comfortable. I recommend this hotel to travelers who appreciate the older hotels and are not in need of room service. There are so many restaurants in the area it would be a shame to waste time eating in your room. The kitchenette/breakfast nook had a microwave, refrigerator, coffee maker and storage cabinets wihch made breakfast a snap and allowed heating up any great restaurant leftovers the next day. We loved this hotel and will definitely be back."
18,1906,"Nov 13 2009 	The Salisbury. Plain.	Nothing special about this hotel but good location and pleasant staff. The rooms are big (for NYC) and the place is clean, if a little dated. Good value for money."
19,1906,"Nov 9 2009 	Great hotel for a great holiday!	Me and my girlfriend (now fiancee after our trip to NYC!) stayed here between the 10-15 September. We met my brother and his girlfriend there as they were stopping off in New York on their round the world trip! We could not fault the hotel, yes the decor is a little dated, but it adds to the character of the hotel. It wouldn't be right if it were ultra modern and minimalist! The reception staff and concierge were extremely polite, whether it be 6am or 11pm they were so helpful and courteous, make sure you tip them, they do a great job!The room itself was MASSIVE!! We booked a 1 bed suite with a king bed, we got a 1 bed suite with 2 doubles, not a massive inconvenience as my brother and partner were using the sofa bed in the living room. The room had everything you could possibly need for a short break, mini kitchen (sink, fridge, microwave) which was fine, the beds were extremely comfortable, the bathroom looked like it was decorated in the 70's but again this adds to the character! The A/C was a welcome delight after being out all day in the heat, although it was a tad noisy i slept fine! The living room had a really comfy sofa and 2 comfy armchairs, a flat screen TV (great for Sunday Night Football!) The selection of TV channels was great, something for everyone. I expected street noise as we overlooked W 57th which is a VERY busy street even at 12-1am it's still packed and only dies down for a couple of hours overnight then from 5-6am it's busy again. But the noise didn't bother us, it added to the atmosphere as we EXPECTED it so it wasn't a problem. The $4 continental breakfast was great! It might not be everyone's cup of tea, but all you can eat cereal, bagels, muffins, donuts, toast, croissants and other pastries, tea, coffee, juice was a great start to the day for me!The location was also brilliant, 1 min walk to W 57th subway station, across the street is a Starbucks and Carnegie Hall, next door is a Pizza restaurant, at either end of the street is Duane Reade convenience store and there is also a great little supermarket 5 mins down on the corner of 57th and 7th, 5 mins away is Central Park, 5 mins walk is 5th Avenue, 10 mins walk is Times Square, literally slap bang in the middle of Midtown Manhattan, so if it's sightseeing your after, then it's a great base!We had looked around at other hotels and we picked this one for it's location, we weren't disappointed! We're already planning our next trip, this time for 10 nights, to the Salisbury, it had everything we needed and more! I would definately recommend this hotel to anyone looking to go to NYC!"
20,1906,"Nov 6 2009 	great location acceptable hotel	We chose the Salisbury because we grabbed a great rate. Since then, we have not seen a great rate appear. The location near Carnegie Hall and Lincoln Center is perect for everything. It was much much much less expensive than the alternatives and perfectly acceptable. The room was large for New York and comfortable. The ckloset space was amazing. One mild irritation ws thta internet cost $10 a day."
21,1906,"Nov 4 2009 	Good location but very noisy	The hotel is in a great spot - close to subway, Central Park and 5th Ave. However it is currently next door to a large hole and the road is currently also under repair. Consequently, the normal city noise was magnified as they often worked all night on the road. The building site won't be finished any time in the next 6 months so if you like to sleep, be prepared to use earplugs or find another hotel. This one has seen better days - the rooms have had a bit of a tart up - but nothing can save the old bathrooms.  If you want to make tea bring your own hot water jug. Only a coffee maker in the room. A microwave and small fridge complete the 'Kitchette' listed on the website.Internet is available in the room - US $10/24hr period. It was not available by the hour or 1/2 hour."
