IDREVIEW,HOTELID,REVIEW
12,1151,"Sep 19 2009 	There is no doubt it is the staff that makes this hotel great	We stayed here at the end of a 2 week trip. The hotel is older but is clean and has a good feel to it. The location is a little inconvenient to the tube, but there are is always a taxi available. (we sometimes took them to the tube station!)The concierge was available and ready to help with anything.The restaurant staff though made it like dining with friends. I am leary of hotel restaurants. They are usually convenient but that is all. The food was good and the staff made sure you got exactly what you wanted. Kelly and Cristel were there with a smile in the morning serving whatever we wanted. One morning we dined by the window alcove in the lobby, the next morning in the dining room. A friendly smile, all the right touches and lots of coffee!In the evening we had the charming Fabrizzio. Our last night was our 25th wedding anniversary. It had been a long trip and of course, being London, it was raining hard! We stayed in for dinner and Fabrizzio made a memory of it. We even had a wonderful desert wishing us a Happy 25th Anniversary and we felt so special. I don't know how this hotel finds such wonderful people but I hope they all realize how special they are."
13,1151,"Aug 25 2009 	It was true -- the nicest and the best staff.	I had read other reviews on tripadvisor and thought they had to be exaggerating. But no, this hotel has the nicest, most helpful staff -- everyone without exception was helpful. Nothing needed to make our stay more pleasant seemed too much trouble. They even volunteered to follow up on our lost luggage -- who else would do that? Once they located it, they were considerate enough to call before delivering it to our room since it was so late at night.I agree that the bathrooms are very small; but they are really clean which is very important."
14,1151,"Aug 7 2009 	Great Location Cozy Excellent Service	I have stayed here three times and I really like this location - you are walking distance from the Knightsbridge Underground station, Harrods, a lot of couture shops and the Brompton Road. The immediate neighbourhood is peaceful and pleasant.While the rooms are small (like many in London) the furnishings are elegant, the air conditioning works (in August, that matters!) the bathrooms are well equipped and clean and the staff are pleasant, attentive and efficient. There is a cozy place in the lobby to have tea or drinks with colleagues or friends which makes it a good kick off point for joint business or social events. There is no on-site gym or pool so fitness freaks will have to jog in the neighborhood or go off-site."
15,1151,"Aug 1 2009 	A nice classy hotel that requires some furnishing updates..	We stayed in Sheraton for two nights ( we had 2 adjacent rooms for us and our kids) -thanks to SPG points. We were welcomed very warmly into the hotel ( I like their very informal reception area). The rooms themselves were nice - but the rooms needs some updating in terms of soundproofing. Even though this hotel is not in a busy street - we could still hear vehicle noises through the night (windows were closed and curtains drawn). The A/C system was also making some serious amounts of start/stop noise ( I think those units need some servicing or probably a replace to something more modern). The hotel is NOT very near to any of the tubes ( if you have kids - it is a good walk to Knightsbridge or Victoria). However, you can easily walk ( if you are a walker!) to almost most of the attractions in london from here. We walked upto Big Ben and back with our kids (older than 8) without any issues. Internet connection is expensive ( 20 pounds) - but the speed you get for that is PATHETIC. I personally don't have a problem paying money (whatever the asking is in a particular place) for internet as long as I get decent speeds. London (and Europe in general) for me was a disappointment in terms of speeds ( I am currently writing this from India - a &quot;third&quot; world country - where the connection is just downright fantastic). Overall, I would recommend this hotel with some reservations ( Since I didn't pay money for my stay (thanks Starwood) - my review may be biased slightly in saying that this is a good hotel to stay -but if I was paying money ( and I think the rates were closer to 150 pounds a night) - then I would give them a MAYBE as a recommendation."
16,1151,"Jul 22 2009 	Understated elegant and quiet hotel but pricey extras	I stayed here for one night before going on to Paris, using a Free Night Reward from the SPG programme. The welcome was very friendly and the room on the second floor was spacious, with a view over a green space outside. I got the impression that nothing was too much trouble. It was a very leafy, quiet area. The bed was the usual fabulously comfy Sheraton bed and the bathroom was spotless with all the usual amenities. The TV was quite dated- no flatscreen here, just an old -style one, not even widescreen. Boring selection of channels- all European news!The hotel is small by Sheraton standards- only 89 rooms, and the front desk was literally a small desk with two chairs so if it's big and bold you like, this isn't the hotel for you. As is usual with London hotels and most Sheraton hotels, the mini bar, room service and breakfast were all expensive- 21 for breakfast. However there was a good choice of buffet items and the cooked breakfast was tasty. I wouldn't have paid it had I not got the room for free! The hotel is around 10 minutes to Knightsbridge and I felt completely safe walking back to the hotel from the tube after midnight as a lone female. Nearby on Motcomb Street are a whole lot of eateries, and I wholeheartedly recommend Ottolenghi, a tiny bakery/patisserie/deli who sell gorgeous cakes and pastries (would be great for breakfast) as well as a gorgeous array of salads, quiches and cold meats). Hyde Park is also 5 minutes away, as is Park Lane. In summary, I would recommend this hotel for quiet, elegance and intimate surroundings and spot-on service. A relaxing place to come back to after the bright lights and sights."
17,1151,"Jul 19 2009 	Comfortable and Clean	We stayed at this location for three nights with our small family. Upon arrival the staff is courteous. The lobby is small and cozy. It gave me time to sit and watch the staff at work. They were wonderful. I noticed different guests with a varied amount of requests. Outside of making a fitness center in the lobby, they were able to handle anything. It was always a pleasure to see any of them at the desks. They have an arrangement with the nearby Sheraton location to use their facilities. It worked well.Our room was on the 1st floor. Which by American terms is the second. The ground floor is &quot;0&quot;. Anyway, I thought we might have a challenge with noise from the restaurant or the street. We did not. Our room was perfect for us. The extra bed for our son was brought in and we were set. This is on our list for a place to visit again. Thank you, Sheration Belgravia Staff! Our family had a delightful time in your hotel."
18,1151,"Jul 16 2009 	Nice stay good location	My wife and I stayed here in June 2009. A nice hotel, nothing fancy. We used Starpoints for our stay and I'm a gold member. We were upgraded to the 10th floor with a great view of surrounding area. Room was adequate. Border line 4 star hotel. Small hotel lobby, staff very courteous and friendly. We had lunch here and it was good. My wife had some fish and I had a burger. It was a little expensive but tasty. The front desk was very helpful. The hotel is very close to Harrod's. Its within walking distance to Buckingham Palace. If you enjoy walking, you can see all of London's main sites within two days from this hotel. You can walk to Westminster Abbey and Piccadilly and Covent Garden from this hotel. Catch a boat ride from the London Eye area and see the London Tower and Tower Bridge.One complaint is the television was extremely outdated. Its a tube and flat screens are in most 4 star hotels now.In the end, we enjoyed this hotel but we would probably stay at the Sheraton Park Tower next time as a comparison. We felt very safe walking at night in the Belgravia neighborhood. Its a very upscale area to live. It felt more of a business hotel though. If you want to feel more of a vacation perhaps stay at Sheraton Park Tower or the Piccadilly hotel."
19,1151,Jul 14 2009 	Nice Quiet Hotel in a terrific area	Nice hotel with very well appointed rooms and perfect location. Close to all the &quot;happening&quot; places in the city and in a &quot;posh&quot; district.
20,1151,"Jul 8 2009 	Great staff great room great location value?	Just returned from a 5-night stay at the Sheraton Belgravia (my second stay with them). Overall highly enjoyable. Every single staff interaction was wonderful, with staff going out of their way in every instance. The room was very large (for Europe), well appointed, and comfortable. Location in a quiet residential neighborhood (with easy access to everything you need) was, for us, perfect. The rooms are in the early stages of needing a facelift (new carpet, paint, bathroom faucets, etc...), but it sounds like that is in the works, and this should not be a deterrent to a stay there in the short term.The only real questionable issue is around the value. We stayed on Starwood Points and wanted to extend our stay (paid) for a few more nights. At 297 pounds per night (lowest available rate for several months running), there were far better values to be had, even in London.....we will definitely come back, but always on Starwood points, business account, or at a far lower rate..."
21,1151,"Jul 6 2009 	Great experience	My husband &amp; I stayed here following a week's cruise on QM2 - it was a nice transition. The staff were without exception helpful and attentive. Upon arrival we were seated in the casual coffee area, offered beverages during registration, and made to feel at home. Our room was not ready but we were offered upgrade and it was ready following our lunch. We used room service several times following theatre and found the food to be more than remarkable for a hotel. The food was not inexpensive, but it was excellent, well served, and always very prompt.. Unlike larger hotels, there was never a problem with services - we'd leave and return to find everything perfect. The concierge was also a gem - got us great tickets for Globe when we failed. Service and quality appointments were the watchword throughout our stay. Only drawback for tourist (which we were) is the somewhat distant location from center of activities. We typically took a cab into town and went from there. We have stayed at Park Lane in past and while it is much more convenient, it is just not the same quality of experience. If you are up and out early and late - a hotel doesn't matter that much, but we enjoy the experience of being able to be at home in our home away from home. We also have to do some work early or late and the room had a great desk with a view of the City.. The neighborhood was very nice - lots of embassies in the area and very safe. We walked to Sloan Avenue, to Harrods, to a local pub and just around the neighborhood - felt at home. It was a great experience all around. Highly recommend the Belgravia"
22,1151,"Jun 21 2009 	Run down understaffed poor value	I recently stayed here for 1 night with my family, and I was glad to leave after the night. This hotel is tired and run down. Our room had worn furniture, stains on the walls that looked like they were a result of water damage, and a barely functional TV (none of the features other than tuning to regular TV channels worked). On a positive note, the bed was very comfortable. Service was responsive when you could get hold of someone, but the front desk is understaffed -- it is literally a desk and they can handle only one party at a time. I requested connecting or adjoining rooms when I reserved, and received rooms on 2 different floors. I also requested a late check-out for both rooms at check-in, which was honored (my Platinum status with SPG should make this automatic), but when I went the next day to verify as we were going out for the morning, I was told I could only have the late check-out from one room and needed to vacate the other room immediately. Later, I waited 20 minutes to check out, while the family ahead of me went through a prolonged check-in process.There are too many good hotels in London to spend money here; if you are looking for a Starwood property, the Sheraton Park Tower is much better and only slightly more expensive. It is also in a better location, only 1 block from the Knightsbridge tube stop, vs. 7 or 8 for the Belgravia."
23,1151,Jun 5 2009 	Perfect hotel in a near perfect location	Just returned from a five night stay at the Sheraton Belgravia and could not have been more pleased.We stayed there using Starwood points. The hotel is within walking distance range of most sights but far enough away to enjoy a little bit of peace and tranquility after a long day of touring. The staff was very friendly and helped us with finding restaurants and getting some attraction tickets.When we did have problems with our air conditioning it was attended to promptly..The only negative is there is only one computer for internet use if you choose not to use your own. If I return to London I would not stay anywhere else.
24,1151,"May 27 2009 	The Sheraton Belgravia in London is fit for a queen.	Wow, a friend and I just returned after a delightful week's stay at the Sheraton Belgravia, ideally situated across from a key park in the embassy area of London. It was beautifully appointed with antiques in our room and lobby. We were within walking distance of the Chelsea Flower Show (our main destination), Victoria Station, Buckingham Palace and Westminster Abbey. The hotel has an excellent chef from Argentinia, who created some memorable dishes, including the guiney pie and peach torte, which were especially delicious! The concierge Gregors was always available to help with directions, money exchange and transportation needs. The housekeeping staff was also excellent, tidying up each day. We will definitely return for our next visit."
