IDREVIEW,HOTELID,REVIEW
279,303,"Mar 21 2009 	Caesars is a great experience if you can afford it . . . . .	We stayed here for 5 nights for a business conference so we didn't choose this hotel based on our own decision making. That said, I am REALLY glad we had the opportunity to stay here. We waited in line for almost a half hour to check in, but once we were there, we were treated quite well the entire time.The casino was nice and spread out. It wasn't too crowded. The food was truly amazing, but you pay for it. It is very expensive. We went to Bobby Flay's twice because it was soooo good. But lunch for two was $100.00The food court was great for the kids, even though the pizza pieces or hot dogs were $5.00 each, they really enjoyed them and the servings were pretty decent.We loved walking around the Forum shoppes and 'browsing'. There are a lot of great things to look at and the kids loved the shows.We even had a wonderful housekeeper who came every day at the same time. A lot of times the kids and I were still in the room and she was very kind. Very polite and friendly.The location was great, we walked over to the other nearby hotels and I always felt safe and comfortable.I really can't say enough great things about the hotel and our stay. We had a great time. We reviewed and looked at their website enough to know ahead of time what the prices would be to feed a family of five. If you go there knowing you are going to be spending a little more than other hotels then you are not disappointed or overwhelmed. Just go and have a great time!"
280,303,Mar 21 2009 	Disappointed	From reading the reviews on Ceasar's it seems it depends on where you stay in the hotel. My husband and I paid $200.00 a night to stay in the Roman tower and I was so disappointed when I opened the door. The first room had no bathroom door and I refused to stay in a room like that so we were given another room down the hall which was probably a little worse but had a BR door. Everything must have been there since the Romans. It was old with cracked paint and door casings in the hall the carpet was not very clean and you couldn't use a calling card from the room. I live in Nova Scotia which is big in tourism and you wpuld find a better roon at Comfort Inn. We made the best of it and had a great time but I would be more selective the next time.
281,303,"Mar 20 2009 	Its glory is past.	The current treachery propagated by Caesars involves enticing unwitting victims to their lair with the promise of low rates. However, the rooms associated with these rates are so miserable and uncomfortable, the guests are forced to pay extra ($50-60/night) to upgrade to more civilized rooms. The bed in the cheaper rooms (Roman Tower) is as comfortable as a sandpaper toga. If this is what the Romans slept on, no wonder their empire fell. Also, the staff at Caesars Palace is as warm, inviting and communicative as the many faux marble statues scattered throughout the casino. Actually that is not fair - the statues never did anything to anyone. Finally, if you do decide to brave one of the rooms in the Roman Tower, either travel alone or with someone you know very well. Otherwise, the complete lack of a bathroom door will make you closer than you ever wanted to be. I would not stay here again."
282,303,"Mar 20 2009 	Was Very Shocked	My friend and I stayed at Ceasars for three very LONG days. Our room was HORRIBLE! Our toilet was not attached to the floor properly. Our view was of the airconditioning system. Our room was located above a bar and the music sounded as if it was in our room. Our beds sunk in the middle. Took FOREVER to get HOT water in the shower! Upon checkout I voiced my concerns about the room and was not taken seriously at ALL. I am not one to cause a scene. So when I arrived hom I called Ceasars and asked to speak to a manager and was pretty much told OH WELL! My husband and I are going back to Vegas in two months to celebrate our 15 wedding anniversary and guess where we will NOT BE STAYING? Can you say CEASARS!NEVER again will I spend my hard EARNED money in such a crappy hotel. I have stayed at Best Westerns with NICER ROOMS and BETTER SERVICE!On a happy note my friend and I transfered from Ceasars to THE RIO, and were treated like QUEENS!"
283,303,"Mar 18 2009 	We had an excellent time - large group of parents and teenagers!	We stayed in the Augustus Tower, room 3691. We had an excellent view of the strip and the Bellagio fountain, in the other distance were the mountains. It was like a TV show at night with all the lights and fountain shows. Our room was large, with a nice table, couch, chairs, large flat screen TV, and 2 double beds, very comfortable and large. The bathroom was overthetop luxurious. The two pools were excellent. With a large group of teens I would suggest sending someone out to bring in pizzas, salads, drinks, bagels, and fruit."
284,303,"Mar 18 2009 	Worst service in Neros.	terrible food, terrible service I've ever had.The steak i've ordered in medium was burned out, no juicy at all.. and they swiched my steak to another dish, but still same..No waiter came to ask about may steak after that, Even I'd room charged my bill, they asked my ID because they didn't see my name, it was on the second line on the system,. they could find. and also I think could matched with sign card. Even they didn't appologize for inconvinient. Hotel room was great with view of bellagio."
285,303,"Mar 17 2009 	Caesars Is At The Center Of All The Fun!	My wife and I just stayed at this awesome resort and will definitely stay there again. Check in was very quick, which I was a little nervous about because it is such a big resort. When checking in we upgraded to the Forum Tower which was great because it is right in the center of all the fun. Our room was very clean and the bed very comfortable. I have stayed at several Las Vegas resorts and the bed at Caesars was by far the best. The dining and shopping at the Forum Shops is great because there is a ton of variety. The only recommendation that I would give to someone staying there is if you want to go to the pool be sure and get down there early so you can find seating. The staff at the hotel was very friendly and invited us back which I am sure my wife and I will definitely be staying there again!"
286,303,"Mar 16 2009 	Great Hotel I couldn't have asked for more.	I stayed at Caesars on a solo trip from March 3rd to March 8th in the Augustus Tower. My whole stay was very good. The room was large and very nicely decorated in neutral tones. The pillows, sheets and bed were extremely comfortable. The bathroom was large and fully marble and spotlessly clean.Caesars is slap bang in the middle of the strip so one can't ask for a more central location.The restaurants and bars, shopping and gambling options are almost endless.I would definitely reccommend Caesars Palace to family and friends.I had a bit of an incident in the poker room one night and at my request I was tended to by the Casino Manager who sorted out the issue promply and professionally.The waitresses and slot attendants were very friendly and efficient. As a female travelling alone I felt totally safe at this hotel.Over all Caesars is a pretty good bet."
287,303,"Mar 15 2009 	Some headaches but overall a good experience	Overall, my Caesars Palace experience was a good one. I went with a group of college friends for a few days, as we got a excellent deal on the hotel room. However, we believe that since we booked our hotel on a discount site (hotels.com), we were viewed as less important than other guests at the hotel when it came to service.When we called to confirm our reservation, we requested two adjacent rooms. However, when we checked in, they didn't even give us the type of room we paid for, let alone adjacent rooms. They promised a room switch at noon the following day when we brought this up at the desk, and said they'd be adjacent. Noon comes around and we find the new rooms aren't even on the same floor. Finally, we get them to put us in adjacent rooms (deluxe in the Augustus Tower, which is what we paid for) and they promise to call us between 3 and 5. At ten minutes to five, as they haven't called our rooms or our contact person's cell phone, our contact goes downstairs to find our rooms were ready. If we hadn't claimed them by 5, they would have been given to other guests. The room change was a headache.But incredibly worth it. The views were spectacular (we had a great view of the Bellagio fountains) and Caesars is excellently located with respect to other hotels and casinos, right in the middle of the strip. The coupon book we were provided with at check-in proved to help a lot, as we're college kids (lots of free food or discounts on meals).Both rooms were very clean and quiet, and the beds were very comfortable. The bathroom facilities in the first room (Palace Tower) were a little outdated, but still nice. The hotel was also very prompt in bringing extra towels and some amenities we'd forgotten (toothbrushes and deodorant).A small mix up also worked out in our favor. The previous guest in the first room we'd been assigned to had apparently spent a good deal of money in the casino and she'd been comped free food and bottles of water, all of which was sitting untouched and unopened when we arrived. When we mentioned this to the desk, they'd informed up she'd checked out and told us we were welcome to the food. Yay for free fruit and water after a long day of traveling!Additionally, the last full day of our stay, the pool reopened. Honestly, the pool alone may have made the trip for me, as I love to swim and Caesars' pools are gorgeous."
288,303,"Mar 15 2009 	Absolute Vegas	We just came back from four nights in Vegas, first visit. Bought a very reasonable package out of Toronto, picked Ceasars Palace becouse I've seen pix in the magazines etc, and wanted to have a real Vegas Experience. We arrived at 9AM to check in, no line up, were told our package puts us into the old part of the hotel, tried the $20.00 trick to get a room upgrade to Augustus tower, somebody must've been watching, the young lady on the desk wouldn't go for it, so, after some negotiating we paid extra $25/nite for renovated room in the Palace tower, we got in right away! Nice, big, clean, renowated room with a double Jaccuzi tub, shower, lots of marble and nice towels and sheets too. 23 floor overlooking the parking lot, but high enough to see the pool at the Mirage and the Strip. Food at the hotel as elsewhere on the Strip expensive, but mostly good.The place is HUGE, takes 20 mins to walk from the lobby to the selfparking lot, we drove to the Red Rock Canyon, hiked for an hour, beautifull, then down to Hoover Dam, very intersting, all in one day, no rushing, recomend it! Also, spend an evening Downrown, after all the faux class of the strip, it felt somehow more real and a lot of fun, the light show on Fremont strreet is well worth the bus fare! Back at the hotel, check out the Forum shops, amazing details and workmanship, engeneering of the whole place is mindblowing, must have cost a fortune. We dont gamble, and after seeing what gamblers money can build, will never gamble for sure! We will go back in 10 years to see all the new buildings."
