IDREVIEW,HOTELID,REVIEW
30,391,"Nov 18 2009 	Last Stay at the Luxor	Rooms were outdated and not the cleanest. They recently renovated the tower section. Got to our room in the afternoon. wanted to take a nap and was ready to fall asleep when all of a sudden music was pounding from out by the pool. it was so loud that we ended up leaving the room. Speakers are way to close to the hotel. The buffett down stairs was the most awful place I have ever eaten. Food was either cold, bland or just down right disgusting! I think I will fork out extra money to stay at the bellagio next time."
31,391,"Nov 17 2009 	Not what we expected!	3 of my friends and I rented 2 rooms and stayed at the Luxor Hotel in Las Vegas over the weekend of November 13th. I would have to say that this hotel is not what we expected. It was very outdated, noisy and the beds were horrible, along with old bedding. The showers in both rooms leaked all over the bathroom floor, so we had to use towels to catch the running water. The room service was very expensive and the variety of late night dining was VERY limited in the Hotel/Casino. The price to stay at this hotel is absolutely not worth it, your better off to stay at the Excalibur next door for half the price. The hotel also charges a &quot;resort fee&quot; that you do not have the option to purchase, they make you pay $25.00 per night per room for access to the pools, and a newspaper and 2 bottles of water. You should have the option to pay this as in November we were not using the pools!"
32,391,"Nov 17 2009 	More then a headache. Not worth the money no matter how little you spent...	Upon arriving to the Luxor we were told that all the rooms with King sized beds were sold out and that we would have to be moved to a room with 2 queen size beds. We were told that the room that we were moving to was a slight upgrade since they sold out. Ok that sounded like a good compromise...We arrive in our room which can only be described as a cave. It was dark and cold and the view out the window was of a wall so there was very little sunlight. The beds were unbelievably uncomfortable. I have slept in more comfortable beds at a motel in the middle of BFE! The next day I went to talk to the front desk and luckily the guy there felt sorry for us and moved us to a higher floor with a room that had a king bed. It was MUCH better but I still don't think that the hotel is worth the money unless you get one of those $44 per night deals. I have stayed at other hotels in Las Vegas that were much better then the Luxor and will never stay at the Luxor hotel again. The rooms are dingy and outdated. The beds are like sleeping on a concrete floor and I guess this little move they did of changing our rooms happens quite often. Also if you look at the photos they have on the web of their rooms, don't believe what you see. They are VERY misleading. If I were you I would spend the extra $20 or $30 bucks per night and go stay at the MGM or another nice hotel on the strip."
33,391,"Nov 17 2009 	Brilliant! A holiday I will always remember	Visited Vegas in late october this year for only three nights, but could have stayed for three years! hotel is a ten minute journey from th airport, infact, you can see the top of the pyramid from the landing point. Impressed by the unique layout/design of the hotel, staff were very friendly and helpful, although some idiot will always try selling you time share-but hey, thats anywhere in America. Our room was perfectly fine, very clean, great bathroom facilities/shower...lets face it, how much tim are you going to be spending in your room anyway?coridoors leading to the rooms did look quite old fashioned, mabey one of the things that need to be updated.The only thing that goes againts the hotel is where it is located, right at the beggining of the strip, which makes it difficult at times to explore.But trust me the hotel is worth staying at, I visited th Bellagio and the Mirage, which to be honest are classier, but I feel that for value the luxor is worth it."
34,391,"Nov 16 2009 	I wouldn't stay here again if it was FREE	The lobby looks nice but looks are definitely deceiving. There is a $10.99/day 'resort fee', which is ridiculous for two tiny bottles of water and a USA Today. We 'upgraded' (and I use the term loosely) to a 'spa suite' when booking months ago. The 'spa suite' is just a large room with two queen size beds and a whirlpool tub in the bedroom next to the windows. Reminded me of a tacky 70's Poconos hotel room. The room did have a sitting room with a couch (which did not pull out into a bed) but the couch hadn't been vacuumed in years; totally disgusting. When I sat on the bed, the springs pushed up through the mattress. The towels were threadbare and the pillows flat. The bathroom is tile (with mold on ceiling) but the shower base was fiberglass, which looks incredibly tacky and didn't match. I usually stay at the Bellagio, Paris, Venetian (I obviously did not choose the hotel this trip) so I know how nice a hotel can be and the Luxor sucks. The other issue I despise about this hotel is that it is too far away from everything. If you want to go shopping, great restaurants, etc, you have to take a cab, and depending on the time of day it was $12-$20 each way. Save the money on the cabfare and put it towards booking a nice hotel closer to the center of the Strip."
35,391,"Nov 16 2009 	You'd think it would be a bit nicer....	We stayed here after I spent 4 nights at the Stratosphere during a business conference. Stratosphere was $23 a night and we wanted something a bit more upscale for the weekend. We were disappointed to find out that for 4x the price, our room was badly in need of maintenance.The wallpaper was peeling off, the carpet was filthy - the beds were concave in the middle, with terrible OLD OLD matresses - a mysterious puddle of water would appear around the toilet during the day when we were gone. I complained via twitter and received 4 comped tickets to Carrot Top from Danielle - which was AWESOME - unfortunately she couldnt do anything about the room as that was a different division (hotel &amp; casino dont really work together from what I can tell.) I never received a phone call about my room complaints, even though Danielle told the hotel that I had issues with the cost and the room....The location here wasnt really any better than the Stratopshere, both were out of the way. I did win more money at the Luxor, even on the weekend, but i'd have given up the winnings to have a decent bed and clean carpet. Overall disappointed and will not go back."
36,391,"Nov 16 2009 	uncomfortable beds	Just returned from a stay at the Luxor - had a &quot;deluxe&quot; room in the East Tower. Room had definitely not been upgraded in a loooong time. Always look forward to super-comfy beds on vacation - the bed at the Luxor was a disappointment.Also, the room is very dark, even with all the lights on."
37,391,"Nov 15 2009 	This place sucks literally	Oh where do I began, this hotel is such a ripoff their lobby makes their hotel look really nice until you enter the room. The bathroom door had mildew at the bottom, the carpet was so filthy I did not want to take my shoes off, To anyone who has been to a nice hotel, beware before you enter this one. I could not see for feeling like I was in a motel not a hotel. I have stayed at venetian and ballys. Ballys does not have a great lobby but boy did I feel more comfortable in their rooms. Oh god overly disgusting to much to put in writing.Oh my I wish I would have took pictures to show how horrid it really was."
38,391,"Nov 15 2009 	Great Gambling good food Go see Carrot Top!!!	Checked in on a Tuesday just afternoon, asked nicely for any sort of upgrade available, instead of trying the $20 trick. No upgrade unless you paid the standard fee. Wanted a king size bed with a view in a Pyramid Deluxe room that (I booked on Price Line, 4* hotel at $45/noc). Not available yet, they said, so come back after 3pm. Checked luggage at Bell Desk and off we went gambling. Hubby won $2700 at first machine he sat down at! Went back to desk at 3 PM and find out the upgrade cost to a Spa Suite had come down to an extra $35/noc so we splurged! The Spa Suite is what made our trip, loved the jetted tub and the view was wonderful from the 9th floor, could see pool, mountains etc. Were facing west, no strip view but that was ok. There was to be a $10/noc resort fee which includes 2 small bottles of water and USA Today paper, but PL waived ours for us, not sure why but not complaining. Housekeeping brought 3 bottles of water daily promptly when asked, as we do not get maid service usually, personal preference. I needed a room close to elevator and got just what I needed. Ate dinner at the Tacos and Tequila restaurant, $15 for cheese enchiladas, chips and salsa were wonderful. Beer is $7 if you're not gambling. Hubby paid $16 for an average cigar. Took the Tram over to Mandalay bay, be sure to get on it when it stops and opens it's doors even though it takes you to Excalibur first, you will get to Mandalay bay! It doesn't start running till 11am mid week but there are no signs posted re this. Our room was quiet and spacious with a TV in separate sitting area, nice if hubby wants to watch TV while you sleep. The room had a few dings and dents and some stains on carpet, undermount sink in bathroom was coming unglued, that was the worst of it, it wasn't as bad as the reviews make it sound, for the PL price I was happy. Saw Carrot top, bought tix ahead of time through Luxor box office on phone, will call line very short, military and Federal employees get tix at half off, didn't have to show ID. The food court was very handy, not crowded, paid $10 for a medium cheese pizza at Little Caesers that was perfect for 2 people. Hubby got comped almost all of cost of upgrade of room, and I got comped for 2 buffet tix at Mandalay bay as they are sister casinos. We will definately go back to Luxor."
39,391,"Nov 15 2009	Not for those requiring employee competence and service	Booked a tower room for family at a buy 2 nights get one free on expedia.The check in was horrible. A long wait of 30 deep for each line and this was long after check in hours at 7pm. Finally getting to the front and with itinerary in hand, the clerk said my sister couldn't check in as her name was not on the list which said 'two adults' and it was her credit card,same name. Instead of getting them their room, they had me call expdedia and then call Luxor back. The wait was so long, they went to the bar and ordered two drinks, and yes they were gambling. They were not comped for drinks but were given a bill for 24 dollars. They still hadn't gotton into the room by this time and I would have just gone somewhere else. No bell hop to watch luggage, no lounge to wait in, no apology.They also impose a 11 dollar a night fee for resort but you can't use it past 5pm, so no access but still charged.When they were finally allowed to get checked in the room was fine along with the resort area which they used the next day. I would never have family or friends stay there again, despite the cheap rates as other hotels with old Vegas service are much better."
