IDREVIEW,HOTELID,REVIEW
27,2229,"Aug 19 2007 	Great value	The four seasons in Shanghai may not live up to the standart of its bigger sister in New York, however she is great value. The price Vs. performance, is far better than in NY. It may not be as stylish and more of a &quot;buissiness interior&quot; But its clean, modern and very well run. If you are picky when arriving and inspecting your room, the friendly staff does anything to help you to be satisfied.We had a room at the top floor witha fantastic view overlooking the superelevetad highways, scyscrapers, superconstructions and the buzz of this supermetropolis. For us the locations was just great. 5 minutes to all major attractions by taxi. Not like the &quot;Regent&quot; where we stayed for the first night. That was far out of town, and thats why we changed to the Four Seasons.The spa area is superb, with a superb pool and superb service.Breakfast rich, however a bit factory like. But hey! its a BIG hotel and the food served for breakfast was great.I would book it any day again if i get a good rate."
28,2229,"Jun 30 2007 	Horrible Experience - Stay at another Hotel	This hotel was terrible and the service was bad at best. The location is in the middle of nowhere, although taxis are cheap to get around in. Also, they served me raw chicken in CHINA!!! We were sick for days. They did apoligize, but the apologies certainly seemed empty.Also, we did a wine and cheese night and the staff had no idea what the wines and cheese were. The night was a debacle and again, we got apologies. Overall, I would not recommend this hotel to anyone. The management did not go out of thier way to help our situation either, even the upper management of Four Seasons. Trust me, you don't want to get sick from raw chicken in China. If this was a 3 star hotel, maybe this would be okay, but when you pay for the best you expect the best! Don't stay here!"
29,2229,"Jun 22 2007	Clean lovely pleasant hotel	I have nothing bad to say about the Four Seasons Shanghai. I wouldn't say it was utterly spectacular, but it was a VERY pleasant stay in a lovely hotel; very nice, attentive staff, incredibly clean, cozy, modern rooms, and a wonderful breakfast buffet. But it's very obvious once you step inside the hotel that they are mainly catering to a certain clientele - business men! They're everywhere. Like a freaky Magritte painting, men in business suits are all over the place. The lobby is small and sparse. I do however, have to compliment the incredibly kind front desk staff. Not one hitch during check-in; in fact I informed them that my husband would be arriving before me, and he had no problems obtaining a key even though the reservation was under my name. A bit on the pricey side, so we only stayed one night - but a very memorable stay over all."
30,2229,"Jun 17 2007 	Our Favorite In Shangha	This is our favorite hotel in Mainland China. We have stayed here five times and each time we enjoyed our visit. There is an attention to detail we do not find at other hotels in this country. The warm service, the perfectly maintained and clean surroundings, the lovely rooms and the outstanding food. This is not to say this is a perfect Four Seasons, but compared to other Chinese Hotels, we find this property in a league of it's own.Rooms. We have tried the cheapest to the suite and prefer the Premier Room. It is very spacious and luxurious. There is a nice dressing area plus a good sized bathroom and a seating area. Some have fabuluous views. Service. Our first visit, three years ago was a bit rougher than our last visit this spring. They have really put together a great staff. They have a warmth you often don't find on hotel staff in China. Last visit they did the check in, not at the front desk but in our room, plus they usually send up a basket of goodies for my son.Upkeep. So many Chinese properties start to look run down quite quickly with chipped paint and stains, etc. Not here. It is all just like new.Food. Lovely breakfast with terrific service which has improved. Dinner service at the restaurants this last trip was not up to the standard we experienced previously.Location. Not as good as the J.W. Marriott, but worth the walk. Much better than anything in the Bund."
31,2229,"May 11 2007 	Should not be a Four Seasons	This Four Seasons hotel did not live up to the Four Seasons standard which is usually great, so it was not good value for the money paid. FIrst of all its location is poor, not near Bund nor Old City, or shopping (to get there it's a 15 minute walk through a poor area). It's a 20-minute walk to the Shanghai Museum, but the hotel itself borders a traffic area with crossroads and overhangs. It is not near the Bund nor Pudong.The room was clean but small for Four Seasons standards, the lobby was loud and even the fountain was not a soothing presence but more of a rushing river that only added to the comomotion. Not a good value for the money spent, unlike other absolutely wonderful Four Seasons in Hong Kong for example. But in Shanghai, opt for the Hyatt in Pudong for view, location, ambiance and luxury. The Hyatt bars and restaurants which we visited were excellent and there were plenty of choices of restaurants there."
32,2229,May 7 2007	first class	I am setting in the lobby bar having my morning coffee. This place is spectacular. First class accomodations and first class service
33,2229,"Feb 5 2007 	Beautiful Property Quite Central	This is a beautiful Five Star property in the center of Pu Xi, the Western (and livelier) part of Shanghai. In case you need to say the name of the hotel in Chinese it is Si Ji Jiu Dian. Although there are no malls or lively street life nearby, it is only really a 5 minute cab ride away from a lot of diifferent attractions. The rooms are very tastefully decorated and don't have that look of wear and tear so often present in Shanghai hotels. I stayed only one night, I wish I could have stayed longer!"
34,2229,"Dec 23 2006 	I Lived Like a King at the Four Seaons	When we were in Shanghai, we stayed at the Four Seasons for a little over a week and spent another 3 nights at the Intercontinental. Both were rated as 5 star hotels but the reality was, the Four Seasons just wiped the floor with the Intercontinental in so many ways. It was no contest.First things first, the location of the Four Seasons in Puxi was perfect. Situated far away from the crowds of Nanjing Rd but within a comfortable walking distance to Huai Hai Rd (and Xin Tian Di), I could not think of a better location in Shanghai that offered a better insight into the city. This area had character. It was more than just the glass and concrete high-rises, the chaotic crowds, the insane traffic and the general hustle and bustle that is Shanghai. You had the restaurants and night markets along Wu Jiang Rd, the high-street fashion of Nanjing Rd West, the modern but pleasant shopping strip around Huai Hai Rd (unlike Nanjing Rd East) and the more eclectic nature of Puxi rather than the staid and clinical air of Pudong.If you enjoy exploring a city on foot then this is the place to be. The nearest subway station is also a stones throw from the hotel if you get sick of walking everywhere and taxis are dirt cheap if public transport is not your taste. Pudong is nice but I felt more at home and welcoming in Puxi.We stayed in a regular Superior Room and didnt have the luxury of being upgraded to a deluxe or premier room but it didnt matter  it still felt like heaven. The rooms were ultra clean, the service was impeccable, the staff were friendly and helpful and the facilities were top notch. My missus works in the hotel industry and she is uber-critical when it comes to accommodation. Even she had a hard time faulting the Four Seasons Shanghai. I made use of the business centre and was highly impressed with how everything was setup (except for the slower than usual broadband internet connection) and the gym and pool would be the envy of any paradise tropical resort. It honestly felt like we were on a second honeymoon if it werent for the fact that I was actually in Shanghai for work.I highly recommend the Four Seasons if you can manage to get a better deal than the burn-a-hole-in-the-wallet rack rate of 3,300 RMB. Otherwise, you would expect nothing less than being treated like royalty if you had to fork out that sort of dosh. This hotel was the highlight of my stay in Shanghai."
35,2229,"Dec 8 2006 	Spacious excellent service and one of the best hotels in china	This is one of the best Four Seasons I have ever stayed. The service is amazing, the rooms and bathrooms space are amazing. The space compared to the other 5 star hotels in China is incredible."
36,2229,"Nov 21 2006	Great gym	For the wonderful name that the Four Seasons has, I thought the rooms and hotel were just adequate to nice. It's a nice hotel, but not fantastic or exciting. I will give it the highest rating as having one of the best gyms of any hotel I've been to. Also, the bar was pretty lively with a really cute singer!"
37,2229,"Nov 11 2006 	Should be called the Two Seasons?	A major disappointment after our stay in Hong Kong at the Ritz Carlton! Although we had arranged a Club Room, at check in, which should have taken place in the club lounge, we had a somewhat cold reception from an incompetent employee. Having been told our room would not be ready for some time despite it being about 1345, half way through the process we were abruptly ordered to the club lounge where everything we had been told to that time was reversed and we were then taken to our room. Disappointment would have to be an understatement! I thought we were at the wrong hotel- was this the 1 1/2 Seasons? Very small rooms, spartan by comparison with other sister properties, and the basic &quot;lemon&quot; decor, of a very low quality did little to make up for the view of the cooling towers of the adjacent shabby high rise we were staring into some 15 metres away out the window! Have you experienced that sinking feeling when you have payed top dollar for what should be a great room only to be greeted with a property that is more in keeping with a basic business hotel in Wuhan? Further, having highly recommended the Four Seasons chain to my &quot;well to do &quot;,but frugal friend, I was acutely embarassed! The &quot;limp&quot; fruit bowl thrust abruptly through the door a few moments later did not improve my feelings about the place. The staff had little English, seemed poorly trained and almost unfriendly. Such a contrast to the excellent Four Seasons Singapore which I love. The lounge was ok; again better English is needed and the Stalinist attitudes need to be reviewed. I could not help but feel there needs to be more &quot;hands on&quot; by the manager and better training all around. This is not the Four Seasons as most of us know it. The surrounding area is uninteresting and seemed miles from anywhere. The concierge was helpful with print outs of areas of interest.I could not help but think that a number of &quot;generic&quot; hotels looking all much the same had been put up in this area of Shangahi, and the Four Seasons had picked one up to get a foot hold in Shanghai. Whatever, the brand is not represented well by this property, and the hotel to us was a big disappointment, particularly aftger staying at their properties in Singapore and Hong Kong. I gather they are building a property in Pudong- let's hope it is better than this place!For the money, there must be much better in Shanghai, but would someone please let me know where it is!"
38,2229,"Oct 24 2006	One of Best Hotels I have stayed at	The best way to sum up my experience at the Four Seasons in Shanghai is to say this is one of the best hotels I have ever stayed at. I have stayed at many Four Seasons and Ritz Carltons, etc., but this hotel exceeds all others. The facility is new, so the rooms, etc. are all in excellent shape. The food is excellent, but what truly distinguishes this hotel is the service. The staff at the hotel cannot do enough for you, and truly treat you like royalty. After making the long trip to China, there is no better place to get over the jet lag than at the Four Seasons.The location of this hotel is great as well. You are walking distance to museums, shopping and restaurants and just a short cab ride to the bund. No negatives, if you are going to Shanghai, can't go bad staying here..."
39,2229,"Sep 29 2006	Lovely Lobby	This hotel is lovely from the moment you walk in. My room was elegant with a beautiful bath. Very clean room, excellent laundry service and lavish buffet breakfast. Very nice little hotel shop too. The business center is small but nice and I never had to wait for a computer. I felt very comfortable here. It has a relaxing atmosphere which is welcome in such a large city."
40,2229,"Aug 27 2006 	Excellent!	Everything about this hotel is true 5 star quality. We stayed for 3 nights in a Premier room (60 sq. m.) with a king and a cot for our teenager. Requested and received a high floor view. Room, bathroom and all fittings and fixtures were immaculate. Airport pick up service was great as was check in. Food is spectacular in the main cafe restaurant. Had the evening buffet one night and thought I'd died and gone to heaven. Location is close to Nanking Road with interesting side streets and local restaurants. The Four Seasons will not disappoint and in my opinion is even better than Four Seaons Singapore, which is also a great hotel. Don't hesitate to stay if you can afford the slightly high rates."
41,2229,"Aug 14 2006 	Fabulous Hotel!	Our stay at the Four Seasons in Shanghai was fabulous, we traveled with our family including 2 children ages 10 &amp; 11 yrs. The kids loved the pool and swam everyday! The staff is very friendly and concierge spoke exellent English. Be sure to have the concierge write on a card where you would like to go in Mandarin then you can show it to a taxi driver, they have these nifty cards with a map on the back that made traveling around the city very easy by taxi. The buffet breakfast was great, as well as the other restuarants in the hotel. Be sure to check our #580 Nanjing Lu Road for ALL of the shopping knock offs, if you don't see what you want just ask, much is in secret rooms in the back (hidden from officials). Be sure to visit &quot;Cloud 9&quot; top of the Grand Hyatt 87th floor for good views! We will definitely come here again, and you can not go wrong staying at the Four Seasons!"
42,2229,"Jul 7 2006 	Great Asian hotel	This hotel is the best in China that I have encountered. Very nice and large rooms with good spa facilities. Chinese restaurant is excellent and breakfasts are wonderful with a great selection. Food is varied enough that I did not become bored with selection even over a multi-day stay. Best of all is the service level. I became ill and the concierge found me an excellent English-language health clinic. Other aspects of service are also excellent. I find the neaby neighborhood interesting (in contrast to some other reviews) since a little bit of &quot;old Shanghai&quot; remains, with a few block walk, which is fast disappearing throughout the city. Overall, the 4S in Shanghai rates with the best hotels found in Bangkok, Singapore and Hong Kong. I have been there twice and look forward to returning."
43,2229,"Jul 6 2006	Nice but rough around the edges	I stayed at the Four Seasons Shanghai for a week in late June while my husband attended a conference. I think his company booked almost the entire hotel, as our group of over 400 had the run of the place for the week we were there. We might have overwhelmed the staff, since the service was a bit inconsistent, and the food was only so-so at the (admittedly huge) breakfasts, lunches, and dinner buffets. I ordered room service once, and it was a lot tastier than what they served during our meals!I also had several spa treatments, which were pretty inconsistent. The pool was amazing though--I quickly established a daily ritual of swimming right before breakfast every day. The hotel is nicely decorated, and the staff is eager to help if a bit rough around the edges. All in all, doesn't live up to some other Four Seasons, but its off to a good start."
44,2229,"Jun 18 2006	Wonderful Service but so-so location	Fabulous service especially if you include Club Floor privileges. They greet you at curbside ( I had ordered a car from the hotel) wisk you to your room and check you in there. Rooms are great..bed was very comfortable..bathroom very luxurious. Club Floor was terrific..you can have them make dinner and other reservations. You can even checkout there. Great wine, 2 computers for your use and good breakfast and cocktail hour. A great place to start out your visit to Shanghai. While centrally located there is nothing interesting to directly walk to within a block or two from the hotel. Surroundings are a little dumpy. And everything that looks like 2 blocks on the map ends up being much farther. But definitely a good choice for the first couple nights. Much better than the Ritz which has a location too far away from anything but designer stores...why go there..we have those in the US. Also the Ritz has a very bad, huge covered entrance..with many tour buses etc. J. W. Marriot has a better location than either of these.Right acoss form People's Park and the Shanghai Art Museum and Katheen's 5 restaurant...all great. I did not go inside the JW but it looked good from the exterior."
45,2229,"Jun 7 2006	Fantastic Hotel	I just returned from a three night stay in this fantastic hotel (May 27-30, 2006). Service was superb, rooms were spacious and very comfortable (Premier Club room), Club Lounge was very comfortable &amp; efficient with excellent choices for breakfast and great selection of drinks in evening (as well as appetizers). Location was good (closer to Bund than Ritz Carlton), with a nice (long) walk to the Bund. Would highly recommend this hotel to anyone traveling to Shanghai. The hotel went beyond my expectations and I've stayed in many fine hotels around the world. After departing the hotel and arriving in Beijing, I realized I'd left music CD's in the room. I emailed the hotel to see if they could ship them to me in Atlanta...they offered to overnight them to my hotel in Beijing, free of charge. Excellent choice in Shanghai. Also highly recommend Jean Georges for a splurge dinner in Shanghai. The view of the bund and across to Pudong with the light show at night is spectacular."
46,2229,"Jun 4 2006	Great Hotel	An oasis of calm, luxury and comfort in the heart of Shanghai. Everyone from bellman to the spa staff are polite and helpful. The rooms offer all of the comforts of home - bright open spaces with a great view of the Shanghai skyline - wonderful as the sun goes down and the lights come on.Want to arrange something extra special? Call on assistant concierge Tristan Huang for all of your needs - a delightful person and true professional - to make it happen."
