IDREVIEW,HOTELID,REVIEW
166,260,"Aug 13 2005	Very nice European-style hotel with wonderful location	We loved the Talbott. The location was fabulous...very close to the shopping. The hotel is smaller, but the rooms are very nice. They are very spacious and are able to be darkened to sleep well. Also, the beds are some of the most comfortable I have ever slept in. I might also add that our room at queen beds.The staff is all friendly and puts them themselves out for you. The hotel has a cute outdoor eating area on the sidewalk that has flowers, etc. It looks like a scene out of Europe.I would highly recommend the hotel. We were there with our daughters; ages 10 and 13."
167,260,"Aug 8 2005	Great Hotel Great Location	After looking over several other hotel reviews in the same area we decided on The Talbott and were not disappointed. Our room was nicer than the picture shown on the web site. We had previously stayed at the Knickerbocker a year ago and the price this year was $100 more per night than we had paid in '04. The rate we got at the Talbott was fair and now we'll never go back to the Knickerbocker. Our room was comfortable and spacious, well maintained. The only minor, and I mean very minor, flaw with our room was that it was so big that the TV was a little bit too far away from the bed, but as I said, that's a very minor criticism. The staff were all very efficient and courteous. The location is great. It's within walking distance to lots of shopping on Michigan Ave and many restaurants in all price ranges. We would definitely stay at the Talbott again."
168,260,"Jul 17 2005	We always stay at the Talbott	I'm posting this review years after our stay but only recently discovered trip advisor. I won't write reviews for all the hotels we have visited but felt compelled to let readers know about the Talbott. Everything about our stay exceeded our expectations. It's a great location, our room was large and quiet. But the staff really made the difference. Some luxury hotels employ a concierge staff that seem annoyed when you ask for help. Some are willing to help but are aloof. The Talbott staff looked for ways to help us. When we checked in we mentioned to the front desk that since it was late we would like to go down the street for a quick meal at the cheesecake factory. The concierge overheard us and, after we had checked in, caught our attention as we were leaving for dinner. He gave us his card and told us to give it to the restaurant and it might cut some time off our wait. The concierge went even further and actually called the cheesecake factory to let them know we were coming. The couple in front of us was told there was a 45 minute wait. We waited only 5 minutes with the concierge's card and call. The great service continued throughout the long weekend and we will always stay at the Talbott when we travel to Chicago."
169,260,"Jun 22 2005	Love the Talbott!	Location, location, location. What a great find! Excellent, well-run, small boutique-type hotel on a tree-lined street near all the action without being in the oppressive crunch of it. Rooms are good-sized and clean; good bed and shower with tub. The air conditioner, as mentioned in other reviews, is noisy, but it's a minor complaint. The staff is simply wonderful and attentive from housecleaning to concierge. The on site restaurant is great. The red-line El is about 3-4 blocks away which makes getting around the city a breeze. You are footsteps away from Rush Street and North Michigan Avenue and Lake Michigan. I would not have a moment's hesitation booking at this hotel again in the future; in fact, I wouldn't book anywhere else."
170,260,"Jun 2 2005 	Alright for the Price	Firstly, I paid $175CAD a night. For the price, it was not bad. I would not pay any more for this hotel though, as other hotels that are significantly nicer are not that much more. The hotel has a nice classical European charm. Was clean. Staff were friendly and helpful, and as stated, the construction in the lobby is pretty much finished. One thing to note is that soundproofing is nonexistant. You can literally hear everything that goes on in the hallways, upstairs, and beside you."
171,260,"May 31 2005	Marvelous!	Hotel staff was incredibly friendly. Room was large and clean with Aveda products in the marble bathroom. The hotel is a small European boutique style property. The location is perfect and only a couple of blocks from the heart of Michigan Avenue's world famous shopping. The bed was comfortable. The rooms have a window air-conditioner unit which takes a bit to get used to. The value of the hotel is incredible and overall I would recommend anyone to stay here if you are looking for a quaint, luxury, and fair priced hotel."
172,260,"May 31 2005	Nice people bad room	Just back from spending Memorial Day weekend in Chicago. We decided to stay at the Talbott, and we reserved a room there over a month ago. I must say that we found the staff to be wonderful, but the accommodations to be quite disappointing. We were given room #1605. Avoid this room at all costs! The adjacent elevator is so noisy that it will keep you awake most of the night (and then awaken you at 6 AM). In addition, we had requested a king bed, and #1605 has two doubles. We were also surprised that there was no coffee maker in the room. Despite the very friendly staff and its super location, the Talbott was less than what we expected, and we would probably not stay there again."
173,260,"May 29 2005	Perfect location services and suite	My husband and I stayed at the Talbott for close to a week in Mid-May, 2005; we booked based on an extensive review of comments on Trip Advisor. The constuction at the hotel is continuing, but we reaped the benefits of a recently renovated upper-floor suite, and were NEVER inconvenienced by the renovations. We positively loved our enormous King Suite! A King bedroom with TV, spacious closet..a dressing bench at the foot of the bed made a wonderful perch for gazing north from 2 sunny windows. The bathroom was a suite in itself - marble-tiled shower, 2 vanities, 1 with bench, a deep soaking tub with European hand-held spray, and a separate WC. Posh robes, and a warm-air circulation system also made for a treat could never hope to have in my own home! Add a living room with 2 comfy chairs, a pull-out sofa, TV, and 3 huge windows with eastern and southern views. My husband had to bring his laptop to check his email each day - a free WiFi converter was appreciated. &quot;His&quot; huge desk was in a nook off the living room, and also had a wet bar. Perry, who greeted us at Valet and took us to our suite also arranged for us to have a mini-fridge, which was greatly appreciated and much-used. All the windows have nice blinds that allowed for &quot;blackout&quot; on the mornings we wished to sleep in...and the 2 central AC control panels kept our rooms the perfect temps. The entire hotel staff was gracious, knowledgable, and housekeeping very quiet. Only exception was &quot;K*****&quot; (you know who you are) on the Reservation desk, she got snippy with me when she couldn't find my reservation. I hung up, redialed, got Ramona, as well as a smiling voice and the answer I was looking for. The Talbott is the PERFECT location to see the North Side of Chicago, with easy access to the Red Line buses and El. Hint - purchase a Visitor's Pass from the white machines in the El stations - don't use the same machines as the comuters! We were in walking distance to the Hancock Tower (go at sunset!) Mag Mile, and the lake. A very nice grocery, Potash Market, is on State just south of the hotel - salad bar, deli, hot food cases, beer, wine, liquor, plus all the regular groceries; a 7-11 is next door, and a large Walgreens' is 1 block north. For an inexpensive but full breakfast or lunch, try Johnny's on State...the Tempo Cafe was also suggested. So many restaurants and pubs if you head North on State a couple blocks, at the convergance of Rush - all walking distance! Concierge Gene got us in at the Saloon Steakhouse at the Seneca Hotel - our meal was fantastic! We ate at 8:30, and unfortunately the heavy cigar smoke from about 9:30 on drifted across our table and ruined our dessert as well as our mood. Eat earlier, or reserve a table FAR AWAY from the bar if this would bother you also. We found that the middle-aged white male in Chicago is still very taken with the nasty tendancy to foul up the world around them with their oral-fixation on cigars, not sure who they are trying to impress, but we walked out of quite a few establishments so that our clothes and respiratory systems weren't put in a putrid, dismal state. WAKE UP MEN AND BUSINESS OWNERS - we live in DC, and frequently travel to NYC, Baltimore, and we don't have the problem of cigar smoke when enjoying a meal or a drink in those big cities. I don't foul your air with noise or odor, don't foul mine! A great sports pub is Mother Hubbards, on Hubbard Street just east of State. Huge place, clear air, good prices and pub menu. Spent quite a few hours in front of their numerous TV's :) The only reason you would need a car in Chicago is tour tour Oak Park, the home of the Frank Lloyd Wright Home &amp; Studio. It's a DO NOT MISS day-trip if you're in construction, architecture, or interior design. The entire neighborhood is a gem, you'll spend all day wandering up and down streets...call ahead to make sure of tour times, as you can't get in unless you take a guided tour. We had a nice lunch at Erik's Deli in downtown Oak Park - great salad bar, with huge hot-and-cold menu. Plenty of other cafes and bistros if that's a preference. There is an Enterprise Rental station on State Street just south of Delaware - we'd rent a car just for one day rather than driving from the airport next time we're in town. There is a convenient train station at Midway - Orange Line - takes about 30 minutes to transfer to the Red Line at Marshall Fields, then exit the Chicago Ave station for a 2-block walk to the Talbott. The only problem we had with cab drivers was 1 dropped us off in front of Soldier Field, when we repeatedly asked for the Aquarium. We gave up, hopped out, and flagged down another cab driver rather than walk 1 mile up hill. But all the other drivers were friendly, courteous, and the cabs were very clean. A nice change from the NYC cab experience! The beluga whales at the aquarium were mesmerizing; but all the little kids on school tours drove us insane. Go as late in the afternoon as you can, but still allow 2 hours or more to get through. Navy Pier was...well, a mall. We did thoroughly enjoy the Architecture Tour on the river.Definately - Stay At The Talbott! It's an experience you won't find at any chain hotel :) Two 40-something, well-seasoned travellers from Washington, DC"
174,260,"May 25 2005	Great location and staff fine rooms	Was just there for a night in late May. The good news is that the construction is wrapping up - you still can only go in and out through the side door, but the lobby is in good shape. The location is excellent, wireless internet is free, and they provide free passes to a very good fitness center with a full sized pool a short walk away.It was not warm enough to use the window air conditioners, but having them meant that any noise from outside was audible in the room. But once it got late, things were fairly quiet in the neighborhood. The rooms are just okay - could use better lighting and the furniture is a little outdated, but the amenities are good.The staff was incredibly nice - I would go back."
175,260,"May 18 2005	Very comfortable hotel	We stayed at The Talbott for one week in May. This is a small European style boutique hotel in the heart of downtown Chicago. The room was spacious with 2 queen size beds, 2 large comfortable chairs, a large desk and lovely bathroom with 2 sinks and other amenities. Very clean hotel. The staff including the doormen and concierges were most helpful and friendly. Room service was fast and the food was good and reasonably priced for a downtown hotel. Wonderful location, walking distance to shopping on Michigan Avenue and the Magnificient Mile. Well worth considering for a stay in Chicago which by the way is a lovely, clean city. What a nice surprise that was!"
