IDREVIEW,HOTELID,REVIEW
165,1230,"Sep 28 2004	Tiniest Rooms - Unfriendly Staff - Good Location	1st night room was crammed with 3 single beds, noisy lower level, subway and kitchen noise. Completely unacceptable!! Next room - still tiny, seemed to be cleaned although I felt the need to check bed and bathroom every time I entered the room. Bar is tiny, old and bartender awfully unfriendly - bottles old!! It is in every sense a BUDGET hotel although NOT INEXPENSIVE!Will not return."
166,1230,"Sep 28 2004	Do not stay here!!!!	We arrived at Hyde Park Towers and thought it looked very nice but when we were given our room i almost cried....it was tiny, horrible and very dirty. The bed wasnt even a full size double, there was mould on the mirror and lampshade and the room was very dull. Every time a train went through the underground the room shook (basically every 5mins). We opened the curtain to let air through the window but found a brick wall. At night time we came back to the sound of a generator outside the room which created even more constant noise. The night porter was however very nice and switched rooms for us which did turn out to be much better. It is convenient to the tube and shops but there are much better hotels out there."
167,1230,"Sep 21 2004	Bad hotel good location	I've stayed in this hotel for 5 days, in september 2004. the location is good: very close to the subway (Circle and District lines just around the corner and Central Line at the end of the road, 3/5 minutes distance), lots of restaurants (queensway is a busy street). Our room was really (and I mean REALLY) tiny and unbelievable small, with an equally small bathroom. during our stay, we could saw some better (and larger) twin rooms that face the front of the hotel (120, for example, on the 1st floor) that could be a much better option. besides that, the staff was friendly, and the breakfast was aceptable. i'll give it a ** just for the location, and if all you need is a safe/clean place to sleep then I guess this is a &quot;not-so-bad&quot; choice."
168,1230,"Sep 11 2004	Do not stay here!	This hotel was booked for us through Creative Holidays in Australia. We were very dissapointed with the hotel overall. Rooms were small, everything seemed to hard for the staff, there appeared to be huge morale problems amongst the staff as they were often arguing with each other in front of customers etc, there was limited access to the bar, restaurant &amp; so called coffee shop. The nearby tube station created huge noise in our room and every time a train passed, we woke up!Despite advertising, the check in time was 1500hrs (3pm) not 2pm and when we arrived at 1pm (after a 13hr flight, we were told to go away and come back at 3pm!!We do not recommend this hotel to any tourist."
169,1230,Aug 20 2004	Not black... neither white
170,1230,Aug 8 2004	nice hotel/great location
171,1230,Jun 28 2004	Small but comfortable
172,1230,May 19 2004	Real friendly place to stay
173,1230,May 18 2004	would look else where
174,1230,Apr 17 2004	Hyde Park Towers Disappointing
175,1230,Jan 22 2004	Beware...
176,1230,Sep 3 2003	Don't do it
177,1230,Jun 24 2003	Laterooms price EXCELLENT
178,1230,Nov 16 2009 	trs bruyant mais bien plac
179,1230,Nov 11 2009 	bruit!!
180,1230,Oct 13 2009 	Splendido piccolo hotel
181,1230,Oct 13 2009 	london in june!!!
182,1230,Sep 25 2009 	Bien pour 1 ou 2 nuits
183,1230,Mar 11 2009 	Camere piccolema lo consiglio!!
184,1230,Mar 4 2009 	absoluter Horror
185,1230,Dec 20 2008 	Ottima base per un weekend a Londra
186,1230,Aug 24 2008 	Un htel parfait pour le prix par nuit.
187,1230,Apr 5 2008	Absolut schrecklich!!!
188,1230,Aug 8 2007 	Lilliput !
189,1230,Apr 24 2007 	Excellente situation
190,1230,Mar 10 2007	Pas mal mais peut mieux faire
1,1231,dreadful food	We haven't stayed at the inn but used to eat there regularly. It was very special. I think the main chef has left because the food is terrible now. What a shame.
2,1231,"Nov 1 2009 	We loved this hotel and would definitely recommend it	This is an old pub that has been refurbished beautifully and in a very modern but homely style. We stayed 4 nights in a family room when we came back from USA for a family wedding in the area. We have 3 very young children and they all stayed in the family room with us. It was not huge (this is London after all) but it was plenty big enough for us. The pub is gorgeous and the food is great. The staff are all immensely friendly and helpful, and made us feel like this was a second home. It is walking distance to Kew Gardens. Only a minutes walk to the tube and cute shops and restaurants. You can get into London in 20 minutes, Richmond in 10 minutes. Close to M4 and other major roads. Only drawback is no easy parking, especially during the week, when the area is zoned.We are hoping to go back next month and would recommend it to anybody visiting the area for fun, or staying for business who wants easy access to London but wants to stay somewhere more casual than a soul-less hotel. Come here and experience the best pub culture of the UK, mingle with locals and truely relax."
3,1231,"Oct 16 2008 	Pleasant little Inn	We stayed at the Inn at Kew Gardens last month for a friend's wedding. The location of the hotel is great. It's in a quiet neighborhood - very close to the train station. Has lots of good little restaurants within walking distance and there's a little dry cleaners/laundry place right next door (quite convenient I thought).The hotel has been refurbished. Our room (the &quot;Larkspur&quot;) was a decent size - as was the bathroom. Overall, the room was clean and comfortable. Mind you, there are no lifts at this hotel...so be prepared to get a good work out on the stairs :)The rooms are above a public house. The pub has a very laid-back atmosphere with lots of friendly locals. It serves great food (my favorite was the &quot;Inn Burger&quot;...it's literally quite a mouth full!!). Breakfast is also served downstairs in the pub. It comprises of a small buffet (juices, milk, cereals &amp; fruit) along with a hot breakfast prepared to your liking.And in case you're wondering...once upstairs we never heard anything from the pub. The only 'noise' came from the airplanes flying overhead.The staff at the Inn are wonderful. EVERYONE was very helpful, courteous and friendly (Thank you Lucy, Andy, Martin, Theo, Billy and everyone else who's name I've regretfully forgotten) :(We definitely had a pleasant stay at the Inn at Kew Gardens."
4,1231,"Jun 2 2008	Basic	We stopped one night and the general rooms look good but not very clean, i think they forgot the duster and the rooms at the back of the hotel fill with the smells from the kitchen and get very hot."
5,1231,"Dec 21 2007	Christmas drinks rip-off	If you visit this hotel, make sure that you check their price list before you order anything. I recently paid a visit with a group of friends. I ordered two drinks, a pint of bitter and a glass of mulled wine. When the the barman said that will be 8, I thought I'd miss-heard. When he brought us mince pies, I thought this was because he felt guilty for charging us so much. Then it turned out the pies were included in the price.I hadn't ordered mince pies, neither did I want them as we were about to go for dinner at an excellent nearby Nepalese restaurant Rara. When I complained the next day to the manager, he wrote me a polite response and offered a refund.However, he clearly had no interest in my point of view, and no-doubt wished he could have said something more blunt. He appeared to have no respect for my opinion that his staff needed a little extra training.The moral of this is to be very cautious before placing an order, or better still, go somewhere else."
