IDREVIEW,HOTELID,REVIEW
310,1201,"Aug 13 2007 	Chesterfield Mayfair - Best hotel in London	My teenage daughter and I stayed here for 5 nights in July. This is an excellent hotel in a classy, lovely residential neighborhood (Mayfair), convenient to everything. The rooms are generous and the bathrooms are beautifully appointed and spotless. The hotel staff are just fantastic - very helpful and pleasant in every respect. I was very wary of London hotels, having read many with bad reviews on hotels.com. I chose this hotel because it had uniformly good reviews on tripadvisor.com. I booked my stay on hotels.com and got an excellent price (for London!), including a &quot;full English breakfast&quot; every day (in the room or in the restaurant). Overall this was an exceptionally good value in every way. Next time I go to London, I am staying here - no need to look any further!"
311,1201,"Aug 12 2007 	Superb Value Fine Location	Stayed for 6 days in this small, elegant hotel on a quiet Mayfair side street. Superb, personal service; impeccable room maintenance, easy walk to dozens of restaurants, pubs, delis, tube, and central London landmarks. Rooms are compact."
312,1201,"Aug 10 2007 	Unique experience	In July this year I stayed at this hotel with a friend of mine. We were looking for a good hotel and got the name of the Chesterfield from a travel agent brochure. We checked out the hotel's reputation on tripadvisor before booking. I must say the hotel has a lot to offer: next to its excellent and quiet location, the staff is extremely friendly and very service-oriented; rooms, restaurant and lobby are very well maintained and very clean. Breakfast is superb. We didn't have lunch or dinner at the hotel though.A bit on the downside was the size of the room we stayed in as well as its wallpaper: the deep blue vertical lines all over the room felt very unrelaxing to say the least. Still, this is a detail and probably related to personal taste.As the price / quality mix is quite right, and the hotel is very well located, I'd definitely advise it to other travellers, especially to Business travellers."
313,1201,"Aug 10 2007 	Unbelievable Service at the Chesterfield Mayfair	My wife and I thoroughly enjoyed our stay at the Chesterfield Mayfair. We were there for three nights, business related but Sat. and Sun. we toured London. The Chesterfield was recommended to us by our travel person at work, a colleague, and tripadvisor.com reviews. Many of the trip advisor reviews note the high levels of service at the Chesterfield, but you cannot imagine it until you experience it. I would like to highlight the staff, we arrived at 7:30am on a Saturday, and we were treated extremely well, given our king room, Flavio helped us with our bags, Anthony the concierge was excellent, and the restaurant staff were exceptional. The breakfast crew, Fe, Carolina, and the other ladies whose names I cannot recall, were wonderful. The food was excellent. The dinner staff was similarily exceptional, Tara, the sommelier, the host (can't remember his name), Aldo the meat carver, and all of the wait staff were amazing. The food was delicious. We ate breakfast every day and dinner every night in the restaurant because of the service and the food, we did not care to try any other restaurants in London. The location was excellent for touring, many spots are within a short 5 minute walk such as Green Park/tube station, the Big Bus stop at the Ritz, Picadilly Circus, Hyde Park, Regent Street shopping, and it's only a short 10 minute walk from the hotel through Green Park to Buckingham Palace.If I could offer any constructive feedback, the shower was not so good, the shower heads are too diffusive, my wife opted for baths as she is short and could not enjoy the shower, and the water goes everywhere in the absence of a complete enclosure or shower curtain. A minor issue when compared to the exceptional level of service. We'd stay there again and recommend it to all of our friends."
314,1201,"Aug 6 2007 	Great location helpful staff wonderful food...	My wife and I stayed for just one night - next time it will be longer! Rooms are tastefully decorated and furnished, the staff are extremely helpful and courteous, the food is excellent - all in all excellent value for money and a special experience! The location of the hotel could not be better for visiting London and i have no hesitation in recommending the Chesterfield Mayfair."
315,1201,"Jul 31 2007	A class above	In an age where it is all too easy for Hotels to take your money and not offer much in return it was a breath of fresh air to walk into the Chesterfield and be greeted with the friendliest staff I have come across in my travels so far.Both my wife and I had a truly wonderful time where staff were at our every beck and call and no task or request was too small. I particularly enjoyed sitting in The Terrace enjoying fine whiskies whilst my wife caught up with old girlfriends.As a seasoned traveller I believe the ambiance of a Hotel can be sensed upon immediate arrival and in the case of the Chesterfield all i could sense was warmth.This is a truly outstanding Hotel where if you require a little love and tenderness, as opposed to a fake smile and a hand requesting your credit card, I fully recommend the Chesterfield.If only Sydney would take a leaf out of their book.Thank you once again."
316,1201,"Jul 30 2007 	Service with a smile	The service during our stay was impeccable. Not only helpful but genuinely friendly. LOCATION, LOCATION, LOCATION!!!, A nice quiet street yet close to everything. Would definately stay there again."
317,1201,Jul 30 2007	Unbelievable	This hotel is by far and away the best hotel we have stayed at. We have travelled around the world to most major countries and we were blown away by the quality of Chesterfield. The service and friendly staff made the stay something we will rememeber for ever.
318,1201,"Jul 30 2007	Great Hotel	From some Aussie travellers. Had a great stay - staff have tremenduous value of customer relations. Nothing was any trouble. Restaurant and food fabulous. Could be considered expensive by what we are used to in Australia but what the heck treat yourself to being pampered. Rooms not overly large by our standard but nothing out of place, rooms practical and well appointed. Room service terrific - no sooner off the phone and there was a knock at the door. Well positioned and quiet. Thank you to our NZ friend Cameron who took our bags on the first day - a very pleasant and excellently presented young man. All the staff made it a great experience. My wife and I will certainly stay here again. Thank you."
319,1201,Jul 18 2007 	Tiny rooms.	The service at the hotel was excellent but the rooms were so small that you couldn't walk around without tripping over yourself. Only one person at a time could squeeze into the bathroom. Great location. The concierge was fantastic.
320,1201,"Jul 4 2007 	Much better than corporate hotels	I have stayed in the Chesterfield Mayfair a couple of times whilst onbusiness in London. Whenever I have stayed, the service has been excellent. The last time I stayed on my own, I was greeted at reception and asked if I would like a complimentary drink in the bar - how could I refuse! All the staff are extremely friendly and polite, room service is quick and food still hot when delivered. The room I had last time was quite small - but was spotlessly clean and had everything I needed. Staying at the Chesterfield is a much more pleasant experience than staying in a larger 'corporate' hotel."
