IDREVIEW,HOTELID,REVIEW
265,1865,"Apr 2 2005	Great Value	We researched alot before making reservations and found reviews here to be mixed, but decided to try the La Quinta. We will go back again! Arriving at 10:30 am well before checkin time, there was no problems getting our bags held for us so we could get going places. For just over $100, the location can't be beaten. Everything was great. Our room on the fourth floor above the main entrance was not noisy. The staff all seemed polite and helpful. The bar on the rooftop was rather quiet, but the Empire State Building is right there to gaze at over a nightcap. Our room was clean and average size for Manhattan. Bathroom was great with plenty of hot water. The WiFi and cable TV worked fine and both elevators worked fine. The free continental breakfast was good. There is a good subway station with in one block and Penn Station with all the main lines and Madison Square Garden are just 3 blocks away! Macy's and the Empire State Building are just over a block away too! We will recommend this hotel to anyone in the hundred dollar price range and will stay there again."
266,1865,"Mar 25 2005	La Quinta A Good Bet	From the reviews on this site, my boyfriend and I were braced for a ramshackle room and rude staff, but we were prepared to take a chance because we got a good rate. Maybe we were lucky, but I wish I had known what I know now: this place is perfectly fine -- a good bet. We had a corner room with a king-size bed on the twelfth floor, and it was clean and reasonably comfy. The bathroom appeared to be brand-new, and the shower was nice and hot. The staff were perfunctory when we checked in, but friendly and fast when we called down to request things. I'm extremely picky, and I'd say this is a solid budget hotel that you can pick without any worries."
267,1865,"Mar 23 2005	LaQuinta Hotel Great Hotel for the Price	Stayed at the LaQuinta Hotel on 32nd &amp; Broadway. Was quite pleased with the Hotel. We had rooms 510 &amp; 511, 4 in one room and 3 in the other. Room 511 was a corner room and was even larger than Rm. 510. Both rooms were quite large and very clean. Sheets were changed daily (we marked them so we would know). We paid $99.00 for the 1st night and $109.00 for the second. WE book these rooms about 4-5 weeks prior to our trip by calling the Applecore Hotel directly. When we originally booked them, the price was $149.99 for each night. I checked the website daily. At one point the prices came down to $119.00 / night. I quickly called the hotel and asked for that price. A week before the trip I again checked the website and saw the room was down to $99.00 for the 1 day of our visit &amp; 109.00 for the second. Again I called and asked for the lower rate. The staff was pleasant and very willing to give us the lower rate. So .... continue to check the price even after the room is reserved! Did breakfast at the hotel. Was very nice to have that to start our day, &amp; it saved $$$$ not having to buy breakfast for everyone. Consisted of bagels, donuts, toast, fruit, several kinds of cereal, &amp; of course coffee &amp; juices. Since we got up early, we never had a problem with crowds in the breakfast area and we never had to wait for an elevator. We had no view from our window ( just the wall of another building). However, be sure to visit the bar on the top floor to see the beautiful view of the Empire State building.This was a great hotel and I would definitely stay there again. Even tho many on this website do not like the Penn Station area, we found it to be close to everything and very good."
268,1865,"Mar 21 2005	Great Place to Stay	Just returned from a 4-day stay and I must tell you, we had a very good experience. I was a little hesitant because of the elevator problems in the past, but we didn't have a problem in the least. The location couldn't have been better. Close to subway transportation and PENN Station. Not a bad walk to Time Square and very close to the Empire State Building. For the money, this IS your best buy. I recomend this place and hope to return in the near future.VickiOrange, TX"
269,1865,"Mar 15 2005	fab hotel	we stayed at the la quinta for a week and its a fab hotel,clean comfortable,big rooms,own bathroom and a good breakfast,great location,any problems fixed straight away,what more could you ask for!great rates too!"
270,1865,"Mar 14 2005	Great Place	This place was great!!! You cant beat the price or the location. The rooms were small but very clean. For the amount of time you spent in the room it really doesnt matter how big it is. The hallways smelled kind of funky, but remember your in the middle of NYC, not the cleanest place in the world. And besides, how much time do you spend in the hallway? I would deff. stay at this place again."
271,1865,"Mar 14 2005 	Don't waste your money	We registered for this hotel specifically because of its wifi claim. We are two graduate students who wanted to focus on work and use the Internet to do research. We called ahead and got a guaranteed room and were assured the wifi worked. When we arrived we were told the wifi hadn't worked for over two days. Additionally, we could not get our money back. we also had no where else to go as it was late at night. The hotel smelled really bad, as though there were dead animals in the walls. The hallways and lobby smelled the worst. The people at the front desk made no apologies for the lack of wifi service, nor for the fact that the reservations clerk did not tell us the truth. The room was incredibly tiny. The continental breakfast was the usual stale bagels and dry cereal. But in addition, the coffee was admittedly the worst, worst hotel coffee I have ever had. Do not spend your money on this hotel. There are plenty of other terrific deals in New York City."
272,1865,"Mar 13 2005	Great Location	Hi My boyfriend and I stayed at this hotel from March 4-9, 2005. We received a great rate and also got discounted when using our AAA card. The hotel is in a perfect location. Walking distance to times sqaure, fifth avenue, central park and other attractions. There is also a subway on the corner if you wanted go to other areas.The hotel does offer a free continental breakfast consisting of donuts, bagels, toast, orange juice, apple juice, instant oatmeal and fruit.The rooms were very small, but clean. Sometimes there wasn't any hot water so we had to take cold showers. This only happened twice out of our five nights. If you require basic amenties at a reasonable price, this is the hotel for you!!"
273,1865,"Feb 17 2005 	Loved it!	We first checked into (and left!)another hotel around the corner and were afraid of what we would find here. I was pleasantly surprised. The hotel was in a great location and looked nice inside. Clean, nice room...great price. It was small, but it IS NY.The hallway smelled badly like fish-but I didnt spend much time in the hallway. The front desk staff was so nice and apologetic that the first hotel was so bad. They called us a great car servicee in the morning at a discount rate so we could ride to the airport in style. I will DEFINITELY stay here again!"
274,1865,"Feb 16 2005	What do you expect?	This is a centrally located hotel in Manhattan. It costs $99 a night. You could be forgiven for expecting a slum for this price. What you get is a clean, good sized hotel, with friendy staff (especially the concierge) and a free breakfast.So it smells a bit like an old persons home, you have to queue some days for breakfast (you are getting it for free), the lifts can be a bit slow if you are above the 4th floor. Like I said ealier this is a $99 centrally located Manhattan hotel. If you can't put up with these small inconveniences, pay more for a &quot;better&quot; hotel. But be warned having stayed in &quot;better&quot; hotels, you may be disappointed when you find more inconveniences there!Overall this is an excellent hotel for the money. If you are an uptight kind of person, you may not appreciate this hotel. If you are relatively relaxed about travelling and see your hotel as a base from which to explore, choose this hotel, you won't be disappointed"
