IDREVIEW,HOTELID,REVIEW
28,530,"May 27 2008 	Superb Value For Money	I've stayed here previously in 2006 and wasn't terribly impressed but we have just had a very positive stay this weekend. The standards have really improved and the rooms, corridors and the breakfast area all refurbished - I was pleasantly surprised. Our room was large, clean and well equiped and the breakfast was varied and tasty. My only two dissapointments were the standard of reception staff - very uncheerful when we arrived coupled with a late check-in so our room wasn't ready (we arrive at 12:30pm!) and the Night Porter was very rude when he had to let us in at 1am (who doesn't stay out late in London?) - we were made to feel like naughty teenagers!However, overall this hotel is much improved and excellent value for money - espcially considering the great location off Regent's Street. I would recommend this place to anyone on a budget who wants simple and straightforward accommodation, just don't be put off by the surly staff."
29,530,"Mar 30 2008 	Astor Court Central Location	Astor Court was a very central hotel close to regent street and oxford street.room was basic but very good, a continental breakfast was included and the staff were friendly.Bed was comfortable and got a good sleepwould recommend this hotel to anyone"
30,530,"Mar 28 2008 	Best bargain in London	We booked a quad family room and were delighted when we arrived to a spacious 2 bedroomed room. It was spotlessly clean, beds were comfortable, ample supply of towels and sufficient cupboard and wardrobe space. Continental breakfast, included in price (99 prpn), was enough to get us through til lunchtime. Staff both at reception and in dining room were very pleasant and assisted with all enquiries. We chose this hotel because of central location and price and we were not disappointed. Of course decor and furniture could be updated but It was a lovely surprise for a budget hotel and if we return to London we would definitely go back to Astor Court Hotel."
31,530,"Mar 16 2008 	Good value Great location much better than the crappy hotels around Russel Sq	Choosing small London hotels with great locations can be dicey. Had a number of upsets around the Russel Square hotels with terrible &quot;value&quot; hotels. Astor Court is small, very freindly service, great location 5-10min walk from Oxford Circus. Rooms are fairly new. Only complaint is that there was no hot water for a morning shower. I will return to this hotel."
32,530,"Feb 18 2008 	Great location	First impressions after a 26 hour flight wasnt the best, but the reception guy was very helpful and was able to get us a room when we arrived. Check in is usually at 2pm and we arrived at the hotel at around 7am, so they were very gracious at being able to check us in straight away without charging an extra night's rate. Kind enough to also offer us breakfast when we arrived.All in all an old but charming hotel (a little overheated but cant be too picky). Found that hot water wasnt always on in the early hours of the morning, but a good enough excuse to sleep in. The hotel itself is in a very good location (quiet and central, close to shopping and all transport). Breakfast was rather blah, but that's to be expected with most of the hotels anyway! I wouldnt bat an eyelash if I had to stay there again."
33,530,"Feb 17 2008 	Good budget hotel	We stayed for 2 nights in early February. The hotel is small and quaint but in a great location for exploring central London. The large construction site nearby did not give us any problems and overnight there was virtually no noise from the nearby main road. The rooms are clean and spacious but there isnt much wardrobe space- 6 hangers on a rail and no drawers. Breakfast is your average continental spread, which was enough for us. Ideal hotel for mini break on a budget."
34,530,"Jan 31 2008 	Central but dated.	I needed a centrally located hotel for one night as I had an appointment nearby the following morning so going on the fairly favourable reviews for the Astor Court on Tripadvisor, I booked it. The location is excellent just 5 minutes from oxford Circus and as a previous review stated, there is a big construction site right across the street. I was in a room facing this street yet I had no problem with noise. The receptionist was efficient and friendly and gave me a room even thought I was a little early arriving for check-in. I was allocated room # 31 which was spacious and clean but badly laid out. It was probably a little overfurnished and the very comfortable bed was through and arch into an area which was really too small to accommodate it. The decor was oldfashioned with lots of plasterwork and coving. Like many older buildings the various electrical modifications added over the years detracted from it. The window seemed to be missing the net curtain which might preserve the modesty of the guest from the occupants of the buildings across the street. An expanding cord from which it once hung dangled bare. The bathroom decor was of the same vintage with a mish-mash of electrical conduits and exposed water pipes and a curtainless window. The fittings were ancient - a cistern with a chain (very early last century) - and a mis-matched collection of tiling completed the outdated effect. This is a very well located hotel and is a good resting place for one night but I do not imagine that I would fancy it for a longer stay. On a positive note, the shower was powerful and there was ample towelling. With a bit of investment and imagination this could be a great hotel. The unsupervised luggage storage and the friendly welcome are an advantage. The 87 rate rescued it somewhat but I would in future probably spend a little extra for more modern lodgings."
35,530,Dec 2 2007 	Leader of the Band	I lead a group to theatre and overnight stay. I booked 4 rooms at Astor Court because of its reasonable rates and location convenient for walking to Oxford Circus / Palladium Theatre.All in my party agreed that the rooms were spotlessly clean and surprisingly spacious for a budget hotel.This was my first visit but certainly not my last. Well done Astor
36,530,"Nov 19 2007 	Clean nice and good location	We stayed here for 2 nights 13th-15th of June this year. I was very pleased with the location and the cleanliness of the hotel. Large room, ok breakfast and nice staff. The only thing that was annoying was the construction site on the other side of the road, a lot of noise. But I absolutely recommend this hotel, as a matter of fact I'm staying there this December also, can't wait :-)"
37,530,"Nov 1 2007 	Clean hotel Lacks facilities for longer stays	Booked through Superbreaks - 110 BB, well continental breakfast. Hotel is excellently located just round the corner from the BBC Studios and minutes walk from oxford street.Bedroom and bathroom very clean although decor a bit dated, thin walls but fine for a one night stay - lack of business facilities."
