IDREVIEW,HOTELID,REVIEW
360,2030,"Jul 21 2003	Poor poor poor	We went to the Clift on honeymoon. The rooms were minimalist and stylish, but the walls are paper thin and you can hear the person snore in the room next door. It's massively overpriced, the space is cramped, and anyone who wants a boutique hotel experience is best off finding it elsewhere. There are plenty of better hotels in San Francisco I am sure"
361,2030,"Jun 2 2003	Never Again	If you are into dark and trendy then this is the spot for you. Blaring techno music from the bar floods the foyer when you walk in. The front desk people have no more personality than Ken and Barbie (which they strongly resemble). The bathrooms are small and the shower curtain cheap (it will keep attacking you and not stay in place when you shower) for 300-400 a night you would think they could get better. The worst part was the &quot;valet&quot; parking where they fail to tell you it costs $40 a night to park in the garage, I could have gone around the corner for $10. Make sure you check the price list BEFORE you even think of eating anything in the room a box of animal crackers 3.75, give me a break!!! Next time Im in San Francisco I will be staying somewhere else."
362,2030,"May 17 2003	Great beds and great service	We enjoyed our stay immensely at the Clift May 1-5, 2003. The beds and pillows were extremely comfortable. It is true that the walls are thin and the bathrooms are rather small. However, it was meticulously clean. Some of the reviews said the staff was snooty. I didn't find that to be the case. They were very friendly. The concierge gave good restaurant recommendations. You can get a great pot of coffee from room service for $10 after all the service charges -- but there's a Starbuck's across the street. Great Pacific Tours stops at this hotel and they offer a wonderul all-day tour of the wine country. There's also a great diner called Lori's just around the corner for a terrific breakfast. We were on the sixth floor. The decor might not be for everyone. The lobby lighting is dim, but there were ample lights and lamps in the guest rooms. Overall, a terrific place to stay. I paid $150 a night from Expedia. I recommend it."
363,2030,Mar 28 2003	Charmed by Clift Hotel
364,2030,Mar 21 2003	Awful stay @ Clift Hotel
365,2030,Mar 14 2003	Only for one nite stands
366,2030,Feb 27 2003	Make a reservation across the street
367,2030,Jan 13 2003	Loved the Clift
368,2030,Oct 19 2002	Tragically hip
369,2030,Oct 9 2002	Absolutely Fabulous!!
370,2030,Sep 24 2002	Trendy Looks Don't Make a Great Hotel
371,2030,Jan 26 2002	Horrible Attitude! At the Clift
372,2030,Nov 17 2009 	hotel di grande design
373,2030,Nov 16 2009 	Bellissimo
374,2030,Oct 23 2009 	Parfait
375,2030,Sep 15 2009 	Mdiocre
376,2030,Aug 30 2009 	Hip und zentral gelegen
377,2030,Aug 17 2009 	fantastic
378,2030,Jul 29 2009 	Muy Cool
379,2030,Feb 19 2009 	Ottimo Hotel 4 stelle ricercato e molto ben ubicato
380,2030,Dec 8 2008 	bello ma camere piccole
381,2030,Oct 15 2008 	Bien situ mais confort moyen
382,2030,Sep 6 2008 	Sehr gepflegtes Yuppiehotel mit exorbitanten Nebenkosten
383,2030,Sep 4 2008 	Hotel divertido bien situado
384,2030,Aug 19 2008 	Tolles Designhotel !
1,2031,"Nov 23 2009 	Good value for a clean and comfortable room.	The location is good for this hotel in the financial district. It is close to the Embarcadero BART station, which makes getting around pretty easy. The rooms are comfortable but no frills. A nice touch is the free bottled water by the elevators and free wireless internet. A great value!"
2,2031,"Nov 16 2009 	Efficient	If I had to describe this hotel in one word it would be &quot;efficient&quot;. I booked this hotel on Priceline, name your price, for $75/night for a Friday and Saturday in November. After reading the reviews I was a little worried but I was pleasantly surprised. Hotel - Located almost next to the Embarcardero Center in the financial district. If you are visiting for business it is perfect and it is just fine for a leisure visit. We took a cab to Fisherman's warf but walked back with no problem. There is limited parking in the area so be sure to carefully read all the signs. The free wifi was a nice feature and was helpful with the iPhone. Check in and out was quick.Room - Yes, the room is small...but not that small. I have stayed in smaller rooms in Europe. The room is laid out well which does not make it seem small. I am 6' and my husband is 6'2&quot;, so if we can feel compfortable other people should not be complaining. If you are booking a hotel to enjoy the hotel ammenities then do not go here. If you just want a nice clean room while traveling then book away. The free purified water is a nice feature. The walls are thin but I guess we had quiet neighbors so it was not a problem. Yes, the hallways are on the more narrow side but you are not spending time in the hall. No view to speak of but ours was not horrible. The tv is in a more awkward spot and could easily be remidied with a flat screen mounted accross from the bed but that might not be what business travelers are looking for.Bathroom - Small and only a shower, but like I said if you want to relax and enjoy the hotel room then look elsewhere. The water was hot and the water pressure strong. The only strange thing if that there was a gap between the door and door frame so you could see in and out...should really be adjusted. Overall the bathroom was fine and very clean.Parking - We parked in a city garage a block away and thought we got a great deal, but oh were we wrong. The sign said $7 evenings and weekends. We confirmed our interpretation of the sign with the garage attendant when we pulled in and parked at about 8pm Friday night and pulled the car out Sunday at about 10am expecting to pay $21. We were charged $50!! We thought we had confirmed with the attendant that we would pay $7 for friday night, $7 for Saturday and the full $7 for the partial day on Sunday. However, they charged us as though we parked all day Friday. The new attendant said that we only would have paid $21 if we pulled the car out Saturday morning and reparked it immedately after. In what universe does this make any sense. Friday night rolled into a weekend so I have no idea why I was paying for Friday (day) when we were never in the garage. Since it is a city garage I can almost guarantee we will never see that money again so we will try to dispute the credit card charge and see if they have a better shot. BEWARE!"
3,2031,"Oct 23 2009 	Cheap and great location	This is a really basic hotel in a great location. Pluses: te rooms are clean, beds are comfortable, free wi fi.Cons: outdated tv, workout room is small dirty and worn."
4,2031,"Oct 17 2009 	Clean. Safe. Affordable.	I gave it 4 stars for being everything I wanted: cheap, CLEAN, and safe. It's really probably a 3 star hotel in terms of amenities. This hotel is meant for the utilitarian business traveler who has no need for the frills of a fancy hotel. However it has very uptodate modern and to the point decor which probably helps keep costs low and maintain a high standard in terms of the overall hotel. It's in the business district but who cares in SF you have plenty of transportation options."
