IDREVIEW,HOTELID,REVIEW
3,40,"Nov 10 2009 	An OK hotel but give the staff English lessons	Hotel is centrally located. Subway station within 200 metres. Rooms are rather small and can be smelly because of smoking. Beds are rock-hard. The rooms are a bit outdated with an old TV in. No bathtub - only shower. The staff will try to help you in any way, but man, Chinese people simply don't speak English. So don't rely on the received information without double checking on it. Only one person from the hotel staff was able to communicate in English. The toilets are like in certain parts of southern Europe. Be careful with the amounts of used toilet paper or your toilet will malfunction. But still, be very happy about that standard. When you are out, don't expect a toilet, expect a hole and some solid isometric exercise of your thigh muscles. Like other reviews mention, our phone rang the first night, and we (or the I the man) was asked &quot;do you need girl company?&quot;. I refused and we weren't bothered again. The Harmony Hotel advertise with being one of the best 3 star hotels in China. In my opinion Harmony hotel is at best an average 3 star hotel in European standards and that's it.And Beijing. Can't describe it. You will have to experience it. It's easy to get around. We would recommend Beijing. And Harmony Hotel is an OK base to start every day from. But if you like soft beds, this is NOT your hotel to stay in.Camilla and Kim"
4,40,Oct 26 2009 	Good Service	We stayed at Harmony at the end of August. The service was very good efficient and quick. The first night they gave my husband and I seperate single beds. The next day I requested a double bed. They were very accomodating and moved us straight away. The location was good the price was reasonable. The beds were much harder than we are use to.There was no real social scene but we were too exhasted to do anything else but sleep.
5,40,"Aug 21 2009 	Clean but very basic	I stayed at this hotel for 9 nights in August 2009. On arrival the hotel is on a small road oppostie the train station.The staff at reception speak ok english, but you have to pay attention. They seem friendly and helpful though.The room was cleaned every day,to a decent standard. The bed however is the worst that i have ever slept in, in my entire life. To the extent were i had a bad back for the duration of my stay. There is only one english speaking channel CCTV 9, the programmes are very limited. NO BBC world service or CNN.The breakfast buffet was 45 yuan per person if it is not included in your package. it was ok and offerd a decent amount of chinese and western food.On the 2cnd floor there is a sightseeing company you can book daytrips with, we took 3 trips with the company with an english speaking guide. They were good days out, however they do include a trip to a local business on each trip, trying to sell u jade jewellery/ pearls/ and ornaments. Which personally i found uncomfortable. The staff do not leave you aloneThe bous of the hotel i think is its location, about 2km from the forbidden city and tianemen square. Also very close to wanfujing street, Beijings main shopping area.Taxis can be ordered from reception and are really cheap."
6,40,"Aug 5 2009 	Not my cup of tea	I stayed at Harmony Hotel in Beijing in July 2007. It was part of a tour we booked through China V-tours. They recommended it to us, and since we didn't have much time to research we took it...The hotel was the worst part of my China trip. The private tour (private car, driver, guide for pennies, really) itself was amazing, and would highly recommend it, but not the hotel. Although it wasn't my regular 4 star, I was expecting more out of it. I found it quite dirty, and quite scary...Though we requested a non-smoking room, and were put on a non-smoking floor, everyone seemed to smoke but us...The smoke would constantly be in the room. When we asked to change rooms, they told us that there weren't any available. I'm glad we left at 8am each morning and got in about 10pm or so, as it was hard to stay in the room. It also seemed that the walls were made out of paper, as we would hear ppl out in the hallway and in their rooms. The maids would vacuum way early in the morning before 7 am at times and it was hard to get ready in peace. The front desk wasn't too nice..They seemed to never smile, nor greet us with a simple hello. Only one person spoke broken English, so it was hard to communicate...Luckily, we had our tour guide, and she would translate for us. Breakfast was included, and it was just ordinary...The actual location of the hotel seemed a little too scary for me, and we often were bothered by aggresive locals who would sit in front of the hotel. On the positive note, the hotel is close to a lot of attractions, as well as to the train station...There are also plenty of little convenience stores (which was great) and local restaurants just around the corner...We ate at two or so and the food was ok...Overall, I wouldn't return to Harmony hotel, as I didn't feel comfortable staying there; however, I am quite picky. But if you're looking for a budget stay in a convenient location, and don't mind being disturbed through the night and early morning, Harmony might just do; afterall, most people are in Beijing to sightsee and not lounge around the hotel..."
7,40,"Jun 16 2009	Friendly staff good location	We stayed in Harmony Hotel from May the 28th to June the 1st. They gave us for mistake a room with king size bed, but they changed it immediately with a twin-beds room. The staff was friendly and they helped us giving useful information. The room was big enough and clean. We asked for a hairdryer and they provided it to us within few minutes. If you need to use internet just walk towards the post office and on the corner you will find an internet point opened 24h. It's much cheaper then using internet in the hotel. The location is very good, close to the subway from where you can the reach the major attractions. I booked this hotel through w----------m with a promotion rate and accomodation was much better than what expected. I would definitely stay again in Harmony Hotel!"
8,40,Jun 3 2009 	Nice Hotel Great Location friendly helpful staff good price.	The Harmony hotel was fine for myself and 4 friends for a two night stay. The rooms were simple but clean and we found the beds fine. The location is great. We didn't eat at the hotel as there is plenty of choice nearby.The staff at the desk were always helpful and english was not a problem.Only issue we had was getting there. Not the hotels fault but we caught two taxis from the airport. One cost 90 yuan and took 50 mins the other took two hours and cost 135 yuan. The driver did not seem to know where the he was going and got caught in major gridlock. This was after I had given him the written address in Chinese and english. He even borrowed my map at one stage and rang the hotel. Return trip to airport was fine. 45 mins and 93 yuan for each taxi.Only drawback at the hotel was the cost of internet access at the business centre. 1 yuan per min. ouch!!
9,40,"Jun 2 2009 	Nice comfortable clean fantastic location 	Harmony Hotel is very convenient especially if you are doing your own thing as it is located just opposite the railway station. Take the airport shuttle from outside the airport although you have to book tickets in the airport. People dont understand english &amp; dont know where small hotels are. However, the ticket issuing person does. Take the shuttle bus to the last stop Beijing station.(but it stops before) Walk ahead for 10 mins or less until you reach the station .Keep looking up across the road to your left whilst walking &amp; you will see a board with the hotel name. Go on the overhead bridge to the opposite side &amp; take the first right into the lane. Cross the road &amp; its the tall building there. Dont ask rickshaw or taxi drivers as they will tell you its in the opposite direction &amp; charge some ridiculous price as they have to go right round. Some of the staff speak english &amp; are obliging. Changing money at the hotel is good value. We stayed in a deluxe room which was marginally more expensive than the standard room. It was lovely &amp; very comfortable. Book on the internet &amp; make sure you dont choose internet sites which do not allow you to cancel or change your booking as we have had problems with this resulting in loss of money.Transport is very cheap. buses cost 10p (1yuan) around the whole city. Subways 20 p. Make sure you have small change. Try the dumplings &amp; buns in the little shops outside the hotel. Go to the 2nd one on the same side of the hotel. It costs 50p for the whole plate. It is very difficult to get fresh coffee there except in the restaurant. Mac Donalds near the overhead bridge did an excellent deal with coffee &amp; breakfast if you didnt want to eat at the restaurant. The sights are within easy reach. Ask the reception. we walked outside the Forbidden city &amp; found a travel agent with conducted tours to the Great Wall etc. I think the tours at the hotel are good too in comparison. Internet is expensive at the hotel.10p a minute. Couldnt find any internet cafe there. Telephone calls too are pricy. Take the train to Xian from there. Flights are overpriced &amp; can be cancelled at will; as ours to Hong Kong was."
10,40,"May 19 2009 	Slept like a Log on a Brick Wall	Although the beds were extremely hard and uncomfortable, I managed to sleep well,(after the third night), because of all the walking I did. The hotel staff were excellent and &quot;padded&quot; my bed after one complaint to the Front Desk. The Front Desk staff were very friendly, spoke English and went out of their way to oblige us. As my travel companion is a non-smoker, I spent considerable time outside speaking with the Doorman. We &quot;traded&quot; Chinese for English words and it was FUN.The Breakfast Menu was plentiful and a wide variety, offering both Chinese and Western breakfast. There was more than enough food. The wait-staff, although spoke limited English were also obliging, a gesture on my part sufficed."
11,40,"Apr 25 2009 	Basic hotel in a great location	The Harmony hotel is in a great location near two metro stations as well the city's main train station. The busy shopping street of Wanfujing is in easy walking distance (around 15 minutes) and shops are open until late. The area around the hotel itself is great, with lots of restaurants where it is possible to buy a great cheap breakfast which is much better than the bland offering in the hotel. We were particularly fond of a chinese fast-food venue (i've forgotten the name!) which was located just over the road from the hotel, the staff at the counter spoke great English &amp; helped us order lovely traditional chinese breakfasts. There is also a nearby vegetarian restaurant which does an all-you-can-eat buffet breakfast, you can't miss it as there's a member of staff outside selling the restaurant every morning. The hotel rooms themselves are clean but basic. Staff were helpful, providing a hairdryer and allowing us to access our money which was stored in a safe behind the reception counter at no charge (the room itself didn't have a safe). Internet access within the hotel is only available within a dedicated computer suite and is quite expensive and slow, instead walk around the corner from the hotel where a local internet cafe is located (you will need to show proof of ID to use a computer)."
12,40,Apr 7 2009 	Cleanwell located friendly staff	The hotel is well located within walking distances of most city sites.The rooms are comfortable and very clean.The only problem is that the shower does not have enough water pressure.Upstairs you can book tours of Beijing and The Great Wall of China.Accommodation is very reasonable. Taxi from the airport costs about 100 yuan
