IDREVIEW,HOTELID,REVIEW
34,993,"Jun 21 2007 	Bad experience	My husband and I reserved a room for 7 nights at the Hotel New England in London after reading very favorable on-line reviews of this hotel. We liked the location, near Victoria Station, and the fact that the hotel was non smoking. We anticipated a small, attractive and clean hotel, with buffet breakfast. We found the hotel quite attractive on the outside but cramped and dirty on the inside. The carpets were in terrible shape, dirty and worn and stained, the beds were mediocre, the bedspreads were stained, and there was not a buffet breakfast, only toast and a choice of a fried egg with bacon or cornflakes, served in a small basement breakfast room. The cost was 89 pounds on a weekend night and 95 pounds during the week. The unpleasantness of the hotel negatively affected our impression of London, so after two days we decided to change hotels. We advised the hotel that we would be checking out the next day. The hotel penalized us for insufficient notice and charged us for one night that we did not stay in the hotel. I would not recommend this hotel."
35,993,"Jun 16 2007 	Nice London Hotel Good Price!	After reading the reviews on Trip Advisor, I felt like I had a pretty good handle on what to expect at the New England Hotel, and it was all very accurate. The staff is very friendly and helpful, especially Angie. She helped us decide what to do our first night there, recommending Picadilly Circus/Leicester Square to us, and it was good advice! We had a great time.The room was a little on the small size, but expected with a London hotel, especially in this price range. Four of us (two couples) stayed for 4 nights in a family room with 2 double beds for ?140 per night. It was a little bit of a squeeze, but very manageable. The hotel is very clean and the staff is very willing to give you fresh towels and things when you ask for them. Our window opened and we had a fan we could use, although the weather was a little on the cooler side and we didn't need it. The breakfast was just what we needed to get going in the morning- nothing heavy, but simple and delicious. We had our choice of cornflakes and toast or bacon, eggs and toast with juice and tea or coffee. As everyone has said, the location is fantasic. There are quite a few restaurants, shops and grocery stores nearby, and the Victoria train/tube station is only a 5-10 minute walk. We used the tube quite a bit with our Travelcards (highly recommended, by the way- the Travelcard- if you are spending any time in London at all) from Victoria, and it was the perfect location to be in. Overall, we were all very satisfied with our stay here. We felt safe at all times and enjoyed this hotel as our London base."
36,993,"Jun 15 2007 	Excellent stay	I needed to book a family room for my sister, my elderly dad and my young daughter. Booking a reservation through email was very easy andthe replies to all my queries were very efficiently dealt with. The hotel is security wise, not a problem. The entrance door is controlled from the reception counter and the hotel is monitored using CCTV. The room door used an electronic lock and the door is very secure. The room though simply furnished was in good order. The housekeeping was no problem at all. The staff, Jay and his sister Anjie are excellent. I found them very helpful and warm. They have been in the business for a long time and their advice always useful.The location of the hotel is very convenient; near the Victoria Underground and the Victoria Coach Station. Due to the location, travelling around Central London was not a problem for a first timer like me. I had no difficulties catching a cab near the hotel or directing them to the hotel. Coming from a very safe Singapore, I did not at any time feel unsafe in the surroundings of the hotel. There were many eateries nearby. I also did not have any difficulty obtaining groceries and other miscellaneous items from the nearby shops.Given that the hotel was suitable for an elderly man and a young girl of 5, I am sure families will not have a problem if they chose a room at New England."
37,993,"Apr 26 2007 	A fine establishment!	Everything was very nice at the New England Hotel. We heartily recommend the hotel to anyone who asks. Nice, clean, well kept, secure rooms at a reasonable London price. The elevator is a great plus, for those of us getting on in years multiple flights of stairs can be painful! Jay and Anjie are friendly helpful hosts.We really liked the location as well, and we so enjoyed the dinners we had just a couple of blocks down the street. The New Jomuna Indian restaurant and the Cyprus Turkish restaurant were very good and so convenient. Great memories."
38,993,"Apr 12 2007	Smiley faces make you feel like home:)	You want to stay in the center of London, but you want the hotel to be located in the safe and calm place? You want to get a delicious breakfast in the morning? You want a supermarket to be located nearby the hotel? You are not ready to walk more than 10 min to get the bus, coach or train? And the most important, every time you come back from the long walk you want to see the sincere smiley face making you feel so welcomed and long-expected? It means New England Hotel is really your place to stay in London:)"
39,993,"Dec 1 2006	Pleasant welcome clean warm and pretty breakfast room.	I recommend this little hotel, just 5mins walking distance to Victoria Coach and Train stn. Perfect for business trips - the hotel is clean (sounds obvious but...), warm, safe and practical. Family run B&amp;B hotel, where owners are polite and welcoming. Oh! And reasonably priced!H,Nov.06."
40,993,"Nov 23 2006 	Repeat customer.	As an mature female traveller who sometime needs &quot;affordable&quot; accomodation in central London between ventures I find this hotel meets all my needs. The location is good and safe even very early in the morning and late at night. The &quot;complimentary&quot; light breakfast offers a good start to the day. Dead easy walk to Victoria trains, tube and coach station. Many quaint little cafes and shops and even market stalls in surrounding streets. And of course not forgetting a large Sainsbury&quot;s just around the corner. There is also another smaller Sainsburys within Victoria Station complex. Remember we are talking central London, so even if the rooms are small the price is good for what you are getting and where else would you get a free breakfast thrown in for goodness sake."
41,993,"Nov 7 2006	A clean place to sleep	The hotel is a ten minutes walk from the underground and buses at Victoria Station. We had two rooms (one twin and one tripple) that were small but clean. The beds were comfortable but the pillows a little too hard and the blankets didn't look too clean.The breakfast was insufficient but quite okay. We would have liked a buffet, even though it's nice to be served.Since our stay was in November we had no problems with hot summer nights and our room had two mirrors (including the one in the bathroom).Overall we think that the New England Hotel is a good budget (?) alternative if you're looking for a clean place to sleep in the expensive city of London."
42,993,"Sep 30 2006	Great little hotel	Great little hotel for trying to find something affordable in London for the budget traveller. They had a hot breakfast which was okay, and its a good safe location near Victoria station. Rooms were small but nicely decorated and clean. Angie and Jay at the desk were really nice."
43,993,"Sep 29 2006 	Perfect location--Great stay	We just returned from this hotel and had a wonderful stay. It is a ten minute walk to Victoria station, Gatwick express, and Original Tour Bus through a quaint little neighborhood with local pubs and restaurants. The room was typically small and clean. Our day started off with a plentiful breakfast, and the staff, especially Angie was very helpful to us. We will be back again!"
