IDREVIEW,HOTELID,REVIEW
142,1038,"Jan 3 2008 	Park Plaza?? Impressed.	My wife and I recently came up to London for the night to see Swimming with Sharks, starring Christian Slater, which was absolutely brilliant in case anyone is thinking of going. So we decided that rather than try to get a late train home, we would stay in a hotel for the night.The hotel we tried was called the Riverbank Park Plaza. The Park Plaza chain we have tried before and were quite impressed, so we hoped it would be as good if not better.Upon arrival at the hotel, we were immediately impressed. It was in a lovely location overlooking the houses of parliament, Big Ben, and the River Thames.The Lobby was large and clean, and the staff were very friendly and helpful. After check in we were given the key to our room, and made our way up. As we entered the room, we were a little dismayed, as the bed was all messed up, and not made, and there were used glasses scattered around the bedside tables, as though the room was still occupied. We went back down and explained to the check in staff, and they could not be more apologetic, and sorted us out another room immediately, which thankfully this time was very nice.The rooms are spacious, and clean, and the bathroom is a very good size too. You have a t.v., internet access, and a dvd player in your room if you wish to use them.After we got back from the show that night, we decided to try the bar in the hotel as it looked lovely when we walked passed it upon arriving. The decor was beautifully done, and it had a very cosy feel to it, with a good variety of drinks on the menu. The only criticism I do have with it though, is that, as you would expect in London, the drinks were not cheap, but they also put on a service charge to bring your drinks over, which I feel is a little harsh considering that is actually there job anyway. However, that said, The bar was very pleasant.Check out could not have been easier really, and they were quite happy to let us leave out luggage at the hotel after check out, while we went shopping for a few hours, all of which was no extra charge.Overall I think the hotel was good, and I would recommend the Park Plaza chain, as this was our second successful one."
143,1038,"Jan 2 2008 	One of the best	I stayed at the Riverbank for New years Eve, and day. I would have loved to stay longer. As the branch Manager of a UK independant travel agency. I have become very critical over the years of some five star establishments. I have to say The Park Plaza Riverbank, it up there on my top lhotels list. This beautiful aprt hotel has a warm and welcoming feel. The staff warm and genuine. The rooms excellent. If I had a couple of extra days off work I would have stayed. In fact I came home and tried to rebook for the same dates this year. However the rates are not yet released, for this period.This five star establishment, would suit anyone looking to feel comfortable with, but have the five luxury. I have stayed at a couple of the Park Plaza hotels and too date not have let me down. Well Park Plaza for getting things rightShirley O'Connor"
144,1038,"Jan 1 2008 	Not a bad choice	Staff is nice and helpful, as they allowed me to check-in early at 7:00am. From the hotel lobby to the room, I can really rate the hotel's cleanliness as excellent. Room is at reasonable size, looked like newly decorated and, the most important thing, no bad smell 'coz many hotels in London are really old. Hotel is a little bit away from the tube station, but it's only less than 15 minutes walk from Vauxhall station, or a few bus stops ride from both Vauxhall or Waterloo station. For the breakfast, both continental and full English breakfast is available, but I would recommend the full English one, as having some hot things in the morning always makes a day much better. On my check-out, helpful staffs again, as I was allowed to check-out at 5:00pm. Given the reasonable price, modern lobby, clean room and nice breakfast, it would be a lovely choice for my next possible stay in London."
145,1038,"Dec 23 2007	nice hotel	Originally booked for Park Plaza County Hall which wasn't finished and transfered to this hotel. We got a good deal at County Hall which they honoured.After reading reviews on tripadvisor we were worried about getting a noisy room, so we emailed and asked for a quiet room, which we got ( We also got upgraded to an exec room, with a partial river view)The Hotel was in a good position, within easy walking distance of Vauxhall, and Westminster Bridge. It had a small convenience shop next door.The room was a good size, with a dvd player, and a good sized bathroom .There was no razor point in the bathroom, but housekeeping brought an adapter up for us.Staff were helpfulBreakfast was a buffet, and you had to ask for fried eggs, which were cooked to order. It was very nice."
146,1038,"Dec 15 2007 	Suprisingly good service/location	I've booked an overnight stay at Park Plaza Riverside and was very pleased with the service. I arrived with my partner and queried about overnight car park and this was dealt promptly.The check-in was pleasant and quick. The staff were very friendly and informative and we were upgraded to a 'riverside view' room for free but to be honest you would really have to look for that elusive river-view among the building/apartment opposite the window. Setting that aside, the room was very clean and modern. I was suprised to see the twin beds were placed side-by-side as to make a double bed (I was later told that this was a common practice) which made sleeping a bit uncomfortable.The hotel is a 5-min walk to Vauxhall Tube Station and you can also catch a bus just outside the hotel. There's also a service station down the road for snacks and drinks.Overall, I was very pleased with my visit and would stay there again next time I'm in London."
147,1038,Dec 12 2007	One of the best hotels i have stayed at!!	What a fantastic hotel!!I stay in hotels at least 3 days a week around the country every week and this hotel without doubt is in my top 3 of the best places i have stayed.The staff were exceptional and the room breathtaking. i was upgraded to a suite over looking the river. Beautiful Beautiful Beautiful!!!I really really recommend this hotel!!
148,1038,"Dec 8 2007	black mold found	My mother and I took our very first trip to London in September. Our second day there we both started getting sick with a fever. The third day I couldn't get out of bed and ended up going to St. Thomas emergency room where I was diagnosed with a severe case of sinunitis. I was put on antibiotics. My mom was still sick but wasn't seen the same night. We we returned to our room at the Park Plaza Riverbank I was looking to hang a shirt and that is when I saw it. Black mold over the shower. I had been going into the bathroom to steam it in an attempt to breathe better and it made things worst. I took some pictures and called the manager. He was extremely rude and didn't seem concerned. I had to fight him to get him to move us. We were in room 729. When he finally found a room he didn't call us, just sent someone up to move us. We hadn't even packed yet. The bellboy gave us 15mins. Once moved the manager never came to speak to me or to see the toxic mold in the bathroom. He was just going to use clorox, wipe it away, and put someone else in the room. I was outraged. My mother was finally seen on Saturday, 6 days later due to an increasing fever. She had a hard time walking, and it was clear there was fluid in her lungs yet the doctor in the ed never listened to her lungs, just gave her antibiotics. We returned to the States the next day and my mom saw her regular doctor. It turned out she had bacterial pneumonia and her doctor said it was caused from breathing in the toxic mold in our hotel room. Our trip was a nightmare and the Park Plaza Riverbank needs to be inspected by whatever agency looks into this sort of thing in the UK"
149,1038,"Dec 8 2007	Great Hotel	I loved this hotel! The location was great and the rooms were nicely equipped and very modern. The view wasn't so great-another hotel room, but it was just a short walk to Big Ben and Westminster Abby. We also went to the lounge one night which was very stylish."
150,1038,"Dec 6 2007 	All good for me...	I was put in this hotel when presenting at a conference and my employers never normally go four star, or whatever this is, so i was pretty impressed!THe hotel has a good location, as others have mentioned, although the walk from Vauxhall tube can be a little nervy for a lone female in the dark - the Thames Path not seeming that pleasant.Good check-in with polite staff, spacious room, really comfy bed with lovely cotton bedlinen. Swamky bathroom - but I too noticed you are unable to switch off the light, which seemed strange.My TV worked and I had an iron. Hairdryer was a bit dodgy though!Breakfast was fine, though they were a bit disorganised and when the lounge was full (at 7.30am) had to send other colleagues to the restaurant upstairs.I add to others' advice that if you are booking this yourself, ensure you request a room away from that railway line - unless you are a very heavy sleeper or planning on getting so drunk you won't notice!"
151,1038,"Nov 30 2007 	Good Location excellent standard of rooms	The hotel is in a great location and easy to get around by taxi, Harrods about 8 one way. Not far from the London Eye. The rooms were excellent, clean and comfortable although watch out for rooms looking out onto the railway track as you can hear the trains passing by. Breakfast was good was it worth the 25 for two, I would say if you can go out and explore there are places near by. There is a store a few meters from the front door offering snacks, drinks etc. worth going there rather than spend 2 on a cola from the mini bar.Would I stay here again, yes."
