IDREVIEW,HOTELID,REVIEW
126,2182,"Dec 8 2004	Probably the most value for money hotel I've stayed at	Well I stayed here about 3 years ago and was nothing but impressed with the place. The location is unbeatable, and the price was fab. I think I paid just over $100 for what was a very clean and cozy room, which for SF is a bargain. As for the rest of the hotel, I agree with what some of the other reviewers have said - it's classy, very San Fransisco and the staff were very friendly and helpfull. Special note to Bob the Concierge, who I still remember from my visit. Would stay there again in a heartbeat."
127,2182,"Oct 25 2004	A charming place to stay.	The hotel is charming - another reviewer said shabby chic and that is a fitting description. It is after all, an older building that has been kept up. If you want new, modern, and homogenized, then stay at a name brand hotel and be prepared to spend substantially more. But if you want a cozy hotel with thoughtful service (Bob, the concierge is the best) this is a wonderful place within walking distance of everything."
128,2182,"Aug 30 2004	more than OK.	We stayed for 6 days and the hotel is just fine. I found the rooms to be clean and for the age of the hotel just fine. If you're an Elk's member you get a special rate which is half the price of the area hotels. Plus the Elks lodge is wonderful with a great Bar and better than average restuarant. The hotel is located within walking distance of Union Square 300 feet, China town 1/4 mile. And the start one of the cable cars, and Bart, 3 blocks. Taxi's cost about $9 to get to fishermans warf, Peir 39 and the ferries. All in all a great expierence and the concierge Bob is a great help as were all the employee's. Be prepared to wait for your room though as it took about 1 hr(4:30pM) But don't worry there's a place to stow your luggage and plenty to due right around the hotel."
129,2182,"Aug 18 2004	I can't imagine WHO would call this place ""FILTHY""	Reviews like the previous one trashing this hotel for being supposedly &quot;filthy&quot; make this website very suspect. We just returned from a 3 night stay. It's a charming little jewel box of a place. The Royal Court floor rooms (11th floor- an upgrade) are adorable, very clean, and as roomy as the rest of the European style hotels on Union Square. We liked it better than the Diva and about as well as our previous fave, the Warwick Regis. The location is phenomenal and the bed is so comfortable you may never venture out of it! You have to really wonder why someone would just trash a lovely little hotel and call it &quot;filthy&quot; and &quot;dark.&quot; I'm suspecting a disgruntled former employee???? We paid $135 a night for buy 2 nights, get the 3rd free. I mean it doesn't get too much better than this."
130,2182,Jul 27 2004	Filthy Filthy Yuck!
131,2182,Jun 27 2004	Loved it!! Very charming
132,2182,Apr 9 2004	Great stay
133,2182,Feb 6 2004	Wonderful Hotel in the Heart of Union Square San Francisco
134,2182,Jan 27 2004	There must be better....
135,2182,Oct 2 2003	Just The Best!
136,2182,Sep 30 2003	I wouldn't stay there again.
137,2182,Aug 11 2003	. . . a genuine gem!!
138,2182,May 15 2003	Well-positioned for Union Square ....
139,2182,Sep 20 2009 	Buena ubicacin buena calidad
140,2182,Aug 1 2009 	trs jolie chambre- demandez la vue sur union square !
141,2182,Jul 7 2009 	Trs bon htel. bien situ. bon rapport qualit/prix
142,2182,Jul 5 2009 	Parfait pour quelques jours de vacances
143,2182,Jul 17 2008 	Hotel di classe e in ottima posizione
144,2182,"Aug 24 2007 	Von ""Hotel mit Persnlichkeit"" keine Rede"
