IDREVIEW,HOTELID,REVIEW
13,932,"Sep 15 2009 	Ordinary hotel with no charme and little out of Central London	My husband and me chose the Marriott Regents Park because we were in London to visit some friends who then got married at Chewton Glen, New Milton (see separate reviw) and they lived nearby, so they suggested us this hotel. We are Marriott Reward members so we were happy to gain some more points.I was little disappointed with this Marriott. Nothing really to complain about, but nothing great to point out.The hotel is pretty old and shows its age expecially from inside. Rooms are quite small  but ok if you consider the standard in London. The bathroom we had was old, small and surely disappointing. It would have needed a massive redecoration. The room overlooked the street and was noisy. Beds were confortable, as always happens at Marriott, and the room was kept enough clean during our stay.The lobby is much nicer than the rooms with a Marriott touch. Associates of this hotel were very kind with us  although we did not have any special needs. The neighborhood is ok, we went out also at night and did not have any kind of problems. The nearest tube station is Swiss Cottage which is 5 minutes walk away. The area is 2, so little outside from Central London. In spite of the name, Regents Park is not too close.We did not try any of the facilities of this hotel but I saw a very nice fitness centre  and an advertisement at Swiss Cottage Tube station claimed that it was open to public for a limited fee. Internet cost a lot.We paid our stay 160  per night and thought it was not too worth. This hotel is ordinary and shows no personality. I would not be back for such a price."
14,932,"Sep 7 2009 	Great Value and Friendly Service	We stayed here overnight when we attended a wedding at the hotel. The staff were very helpful and friendly and breakfast the following morning was substantial. The room was a good size and well appointed. The only criticism was that it was quite noisy. As we had a 5 year old with us, we would have appreciated a quieter spot, especially as we had reserved the room quite some time in advance of our stay. However, that said, I would definitely stay there again and would recommend it."
15,932,"Sep 4 2009 	Exceeded my expectations	Apparently it is true that you have to take personal reviews with a grain of salt and realize that it is often those with a negative experience who are the most vocal. I was apprehensive about staying at Marriott Hotel Regents Park based on some of the less positive reviews, but I shouldn't have been. I stayed for 9 nights 2 weeks ago with my dh and 2 children - ages 13 and 9. I had booked the hotel through Orbitz and it worked out to about $160/night which is practically unheard of in an expensive city like London! The staff accommodated ALL of my special requests which included a room with a refrigerator (they brought one to the room free of charge), and a room that was quiet (they gave us a room on the 4th floor which was located on the residential side of the building -- Swiss Cottage is a beautiful residential area to stroll through). As far as slow elevators (lifts) which I have read about here...I have absolutely no idea what they are talking about. We never had to wait for more than a minute for one to arrive.The rooms were standard sized marriott rooms with two double beds, a desk, a tv with a dresser, closet, iron and ironing board, a small table with 2 chairs and a trouser press. The bathroom was a bit smaller than in other Marriott hotels I have stayed in in the US yet clean. My only complaints about the rooms were: 1) a less-than-adequate housekeeping cleaning one day. The following day I wrote a note on the doorknob housekeeping request and after that the room was spotless - the housekeeping manager even stopped by to check that everything was to our satisfaction. 2) the complete lack of towel racks in the bathroom which would have been nice in hanging up our wet towels and bathing suits.Which brings me to the next positive. The pool. The pool was great for a family with kids. It was clean and well kept and provided the perfect respite after a day of sightseeing. It also had a steam room and sauna. I didn't use the fitness center, but from what I could see it was very nice. There is a hair/nail salon as well which I didn't use.  My dh's only complaint is that there wasn't a complimentary newspaper and free brewed coffee at the hotel - they give instant in the rooms, but we ended up getting takeaway coffee across the street at a cafe in the Community Center each morning. There are 2 restaurants in the hotel -- Chats which is a bar/grill and Brasserie Centrale which is a more formal restaurant. We did not eat at either one as they were clearly overpriced. Plus, there are a huge number of other restaurants within a very short walking distance on Finchley Street. We walked up and down Finchley almost every evening finding a new place to eat. The O2 centre is about 12 minutes away by foot and offered many restaurants, a huge bookstore and a Selfriges. There is also a Marks &amp; Spencer and a Waitrose grocery store on Finchley which came in very handy for us to buy breakfast foods and fruit/water/juice for our fridge in the room. In fact we never ate breakfast anywhere else saving both money and time.The hotel is a 5 minute walk from the Swiss Cottage Tube Station. The tube will have you to Baker Street in 5 minutes and central London in no more than 10 minutes. Primrose Hill and the London Zoo (a must for dd) were a 15 minute walk. The Jubilee line was down for maintenance on the weekend, but we just hopped on the buses which stop right before you reach the tube station. So easy and the kids loved riding on top.Mid way through the trip we ran out of clean clothes, so the concierge gave me directions to the nearest laundrette. I did wish that the hotel offered a washer and dryer because there was no way I was going to pay the prices they charged for laundry service. Doing it on my own killed about 2 hours, but dh and the kids went swimming in the pool and everyone was happy.So my overall impression of our stay at this hotel was very positive. If you are looking for a luxury facility where you step out your front door into the heart of London, then this hotel probably isn't for you. But if you are willing to sacrifice 10 minutes a day of travel time to stay in a beautiful neighborhood in a very reasonably priced hotel that is perfect for families, then the Marriott Regent's Park is the place for you"
16,932,"Sep 3 2009 	Good Value For Money - Ideal for Non-Fussy Business Travellers	Stayed here for a night in August 2009. The hotel exterior as has been said before is bland and thoroughly unimpressive. The lobby area is spacious but a bit cluttered. the rooms are quite spacious (or maybe I just got a family room). Difficult to have any paticularly great views. The staff do their jobs professionally, which is great and ideal for business travellers who want to get in and out as quickly as possible. Taxis readily available on the hotel's doorstep and Swiss Cottage tube station on the Jubilee Line (Zone 2) is a very short walk away. I'd recommend this on value for money basis and also for business travellers who do not want to stay in the heart of the City. For holidaymakers - London has a wider choice to offer, particularly if you are after the whole London experience."
17,932,"Aug 31 2009 	Terrible maintenance - good location	This is not an inexpensive hotel. Based on the category and cost, I expected something similar to the Marble Arch or County Hall Marriott's where I've stayed in the past. And I'll say that the Concierge was VERY helpful. (Otherwise I'd have given it a 1 bullet rating.)This hotel is WAY WAY below those hotels in maintenance and customer service. {To some extent it might depend on the room or floor you get. Our friends on a different floor had their rooms made up by early afternoon and they had hot water.} Our room (and other guests in the elevator) had tepid hot water. Our room was never made up before 6pm except one day that my wife called housekeeping steamed about the after-6pm-service the previous day. The room was made up when we returned to the hotel at 4pm that day but only that day.The sink stopper was installed incorrectly in our room and the sink would not drain. I called maintenance twice about this before giving up. Getting on your knees you could push the lever and make it drain slowly. Seeing that they weren't likely to fix it, I asked if we could have another room. No other King rooms available. I offered to take a room with 2 double beds. They had those but they were 'saving them' for guests with larger families.Internet service in the business center was 5 pounds (at this time that's about $8) per 30 minutes. The net access speed was satisfactory. There were 3 internet cafe's within a 15 minute walk but one was never open when I went by, one was down but the computers could be used for editing, and one (the Kodak store) was (according to our friends) incredibly slow. So figure on just paying the $16 per hour.We were booked for 7 days - had it not been for having friends also staying there after I had picked the hotel, I would have been out the 2nd day.This hotel - for this stay for OUR room - was way overpriced. I would rank it as a 2 star hotel. The Conceirge was better than average. Maintenance was well below average. Your experience might be better. Our friends were on the 2nd floor - we were on the 3rd."
18,932,"Aug 30 2009 	not bad but room stunk of fags and staff rude	the hotel itself is actually quite nice, we book a no smoking room but were told there were none, but were reassured that it would not smell and if it did just say and they would spray it, any way it stunk so I went baqck to reception and told the guy only for him to be rude, it eventually got done on the forth time of asking. watch what they take off your card they take an extra 50 without asking apparently to save you carrying cash , only if they dont tell you how can you spend it , i was mad when i discovered this , how dare they take cash without permission!. hint if you are there at the weekend pay the 2,50 to get breakfats inyour room the queue was massive , felt sorry for the poor sods, best not to have a first floor room either we enjoyed the music from the wedding below ( not)"
19,932,"Aug 26 2009 	Excellent family hotel	I always find it hard to get a room in London for 3 adults, the Holiday inn add on 20 - 50 extra per night for a third adult sharing. Our eldest son has autism so he needs to be in the same room as us. This Marriot hotel did not cost any extra for a third adult sharing a room and that was one of the reasons for choosing it.I booked the room for 2 nights 3 months in advance and it included breakfast for 2 people. When we checked in they said that breakfast was not included but I had a copy of my conformation email which stated breakfast included. That was sorted out as they took a copy of my email and added breakfast.We were very pleased with the room as it was a quiet room on the second floor overlooking King Henrys Road. The beds were very soft and comfy and we slept well. The bathroom was on the small side but it had every thing you needed and plenty of towels. I did not care for the smell of the toiletries as the reminded me of citronella smelling candles to keep flies away.There was a good choice at breakfast including full English items and continental pastries, meats, cheese, smoked salmon, fresh fruit, cereals and toast. Drinks included tea, coffee, iced water and a selection of fruit juices.The hotel is in a good area close to Swiss Cottage tube station and the bus stops on Finchley Road for the short bus ride into London. As well as seeing many of the London sights we had a walk around the local area taking in Primrose Hill ( enjoyable larger taken in The Washington on Englands Lane ) Another walk took us along Chalk Farm Road and we ended up at Camden Lock with its many markets. If you go on to Adelaid Road you can get the C bus up to Highate and go onto Hampstead Heath for a picnic as we did or go the other direction to Brent Cross shopping centre. The cost of a Taxi journey to Kings Cross station from the hotel was 10.50 and a Taxi from Green Park Piccadilly to the hotel was 15.00 before tips.We would recommend this hotel and we will be staying again."
20,932,"Aug 21 2009 	Great Help from Front Desk and Concierge	I agree that the outside isn't anything to write home about, but the room was fine. The breakfast was great (the scrambled eggs were the best I've ever had). Our room was to include breakfast for 2, but they never charged my daughter for breakfast and said her's was included too. I want to commend the staff at this hotel. Our luggage was lost and the concierge went out of his way to call the airlines to help us locate the luggage. Also, my wallet was stolen out of my purse. Don't know how this happened because I'm always so careful - so please be very diligent in paying attention to your purse. The front desk called the police department for me and also followed up with a phone call to see how everything went. Also, when I checked out, the girl asked me if I had gotten my wallet back. Of course I hadn't.If I ever went back to London, I would definately stay here again."
21,932,"Aug 17 2009 	Excellent Hotel no complaints	Stay here for three days, great hotel, large room, clean and quiet. Great pool. Very close to tube station."
22,932,Aug 15 2009 	Very comfortable clean beautiful!	We stayed 3 nights at this hotel with our 13 and 15 year old kids. The hotel was very nice inside with a indoor pool and nice fitness center. Restaurant on site and great breakfast! The rooms were very updated and nice with really comfortable beds. The hotel is very close to the metro station making transportation easier as this hotel is only near the wax museum. We would definitely stay again and again!
