IDREVIEW,HOTELID,REVIEW
142,1969,"May 13 2009 	Great hotel the Waldorf	I travelled to NYC with my daughter last week. We had organised to stay at a private club for the 1st 4 nights. We were delighted with the accommodation there, it was 1st class, however they were full for our last night and I had to find somewhere equally as nice, and decided on the Waldorf.Well! What a lovely experience! We were SO sorry we had not spent the week there!!! The room was large and the beds so comfortable. The buzz of the reception, lobby &amp; bar area was electric. I did find the bar and restaurant expensive: but there is a Starbucks on the premises and so many restaurants nearby....u are never stuck for somewhere to eat in NYC!!Our ONLY problem was, that the fire alarm went off at 2am !! It was a false alarm...so could have been worse.New York is such good value, I look forward to my next trip. I will be staying at the Waldorf for the full duration of my trip!Cant wait!"
143,1969,"May 12 2009 	Old fashioned hotel good location	We chose Waldorf-Astoria because the incredible offer on their site (pay in advance, no change of dates, no refund, a room for around 230USD). As we could not find anything better at this rate we thought that trying such a world famous hotel would be fun. In fact the hotel is nothing special, I would say it is fairly average. The rooms are clean but a bit run down, you can see that they have not been redecorated or renovated in decades. The TV is at least 15 years old. We stayed on the 10th and had absolutely no view, only the offices in front of us...I would have been a bit dissapointed had I paid the normal rate......When we arrived nobody offered any help with the luggage and I was a bit surprised to see the internet service for almost 5USD per minute (we came from Central America on our way back to Europe and had no laptop). I was a bit shocked that this was the world famous Waldorf, but with the price I paid it was worth it. I would definitely not pay the normal rate as it would be far too much for this service and quality. I personally prefer smaller, friendlier places and Waldorf-Astoria is definitely none of the above."
144,1969,"May 11 2009	A little underwhelming!	Treated my Mum to a two night stay at the Waldorf Astoria over Christmas 2008. I unfortunately expected a lot more from this hotel, and was a little disappointed with the stay.Check-in was incredibly slow and ended up leaving bags with the bell captain and walked around Manhattan to kill time until our room was ready. Ended up with room 1455 which had fairly average furnishings. The curtains needed a good clean, the surfaces were all a bit grotty and the telephone hadn't ever been cleaned! The bathroom was pretty average but they did provide nice toiletries. The room did have two very comfortable double beds with lovely soft pillows, sheets and gorgeous feather quilts. Had a wonderful porter who was extremely friendly and very knowledgeable. Most of the staff we came across were very helpful. No wireless internet access in rooms. To use the business centre downstairs it was a fee of $4.99 to log on, then 80c per minute thereafter. I did get random wi-fi behind the lobby by the public telephones but it dropped out frequently. My advice is to find an internet cafe!Don't drink at Starbucks inside the Waldorf at the 5th Avenue entrance. It's way more expensive than every other Starbucks. After eight previous stays in NYC, I'd prefer to be over on the 8th or 9th Avenue side of Times Square for proximity to cheap and cheery restaurants and bars. 5th Avenue was a little short of eateries at night, but did find a nice little Italian place called San Martin on 49th between Lex and Park. Great food and service was fabulous. I'm sure the East Side has great places to eat, but given the weather on Christmas Eve, we didn't venture too far away. Would I stay there again - No. I think it's overpriced and over-rated. For that kind of money, I'd try the W Hotel or spend the extra money on Broadway shows!"
145,1969,"May 9 2009 	Excellent service though comes at a price	We held our annual conference at the Waldorf in June 2008. The whole atmosphere in and around the hotel makes you feel nostalgic... as if you had stepped into a movie from the 1940s. Highly recommended... though comes at a steep price if you are purely a room guest. We have compared a lot of plush NY hotels and frankly, the cost differential isn't too much.Let's get down to the basics:-Accomodation:- Most rooms are slightly larger than standard hotel rooms that you would find. Though I must mention, that we had a few rooms that extremely large and had enough space to fit in cars.Location:- Right in the heart if midtown Manhattan. Conveniently located for sight seeing as well as business meetings. Taxis, subways, buses... you name... right at the doorstep of this hotel.Service:- The service levels have been immaculate, especially considering that we were hosting a conference with over 200 people participating. The hotel staff is dedicated enough to ensure that your needs are met ontime, everytime.Food:- We had requested special Indian dishes for lunch and dinner... and honestly, the Paneer Makhanwala and Maa-ki-daal were as good as you would find in most Indian restaurants. Otherwise, haveing lunch or dinner in their restaurants can turn out to be a very pricey affair.Cheers...."
146,1969,"May 9 2009 	Very Disappointing	I stayed at the Waldorf for two night on business. I was quite excited because of its history and name, but came away disappointed. I stayed on the 6th floor, the room was small, view of a brick wall, dated furniture and no wireless internet. I ordered room service for room service, 2 eggs/coffee and juice and it was $53. For the price, there are a ton better options and I'll never stay there again."
147,1969,"May 5 2009 	Traditional Glamour and Charm	We were 'upgraded' to this hotel by our travel agents, so found ourselves based here for a two-night stay by happy accident. Our room was allocated to us on arrival at 10.30am and we were delighted to discover it was a very spacious twin room decorated traditionally (lots of florals going on!). The bathroom was somewhat dated but was perfectly adequate for a short stay with good supply of towels and toiletries.We found the bars and restaurants in the hotel to be almost prohibitively expensive, but this is probably due to the weak Sterling when we visited. That said, we had a couple of drinks in the bar near the lobby - everyone just seemed to be having the most lovely time in there and we didn't want to miss out! The hotel is well located for first time visitors to New York who want to do all the sights - we were able to walk to most landmarks, although there were always plenty of taxis to be had nearby if needed. It's always a comforting feeling in a big city to pop back to the hotel to drop off shopping/freshen up before heading back out - and the Waldorf was located centrally so as to allow us to do this. Overall, this hotel is the very meaning of 'faded glamour'. Whilst I'm glad we experienced the charm of the Waldorf I would probably pick a more contemporary hotel for future visits to New York."
148,1969,"Apr 27 2009 	Great First Time Stay at the Waldorf	My husband and I celebrated our anniversary at the Waldorf in April 2009. We stayed for an extended weekend and we had the time of our lives. Upon checking in, we asked for an upgrade and were given a minisuite on the 42nd (top) floor. We found out this suite also doubles as a second bedroom for the Royal Suite, which used to be the part-time home to the Duke and Duchess of Windsor. The room was absolutely beautiful and had windows that faced 50th Street and you could also see Park Avenue. There was a small foyer, that included a wetbar and refrigerator. Then the bedroom/living area, which had the most comfortable king bed I've ever slept in, along with a desk and chair, couch, armchair, coffee table, end tables and entertainment center with TV. To the right of the bedroom was a small changing area with a closet where the safe was kept along with luggage racks, iron and ironing board. Through the dressing area was the bathroom, which had a tub and separate shower area. We could not have asked for better service. The hotel was convenient to everything and there were a couple subway stations within a block or two. We would definitely love to return to the Waldorf someday, but there are so many other cities/countries we want to see first."
149,1969,"Apr 27 2009 	Average	This is a large, impersonal, busy hotel. We had a one bedroomed suite which was spacious enough for a family of four. The bedroom and lounge were in good condition, comfortable and clean but felt cold and dark even on the sunniest of days. The bathroom was old and very dated. We heard no traffic noise. Drinks and food were expensive.I found the location of Sunday brunch in the main foyer next to the check in desks to be rather odd.I was surprised at the lack of security at this hotel, as anyone could just wander in.The hotel is ideally located and within easy walking distance of many attractions."
150,1969,"Apr 26 2009 	A perfect stay.	From arrival to departure everything was superb. The room was clean and spacious and the staff were just wonderful throughout.There is a guided tour of the hotel, which was actually a really great experience. We learned a lot about the history of the hotel and got to see parts of the hotel you would not normally see as a guest, including the kitchen. I would happily recommend it and I would happily stay again."
151,1969,"Apr 25 2009 	Honeslty?.....I stayed for the name!	The Waldorf is extremely elegant, and as the famous hotel it is i certainly wasn't disappointed. The rooms were not huge but immaculate, and I loved the bathroom, really bright with loads of mirrors! The bed was fabulous (mind you, its so exhausting sighseeing you would sleep on a washing line!) However in New York you spend very little time in your room anyway! It has to be said the people watching in the Waldorf was fabulous full of tux's and ball gowns and me in my Ugg boots! I have to be fair I only stayed in the hotel because of it history but it really did make my trip to New York special!"
